solar_TIMESTAMP,CAN_TUR_P39_PRE_Pst_Js_15,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2010-06-22 23:36:12+00:00,663.1677151823762,21.55,90.4000000000002,5.541,0.0,1.468,0.0,0.0809375,0.115,0.0,0.2469384685682514
2010-06-23 00:06:00+00:00,669.983944151172,20.96,93.0000000000002,5.9510000000000005,0.0,1.542,0.0,0.0809375,0.115,0.0,0.1736631005463582
2010-06-23 00:36:00+00:00,334.44405969916016,20.92,92.7000000000002,6.187,0.0,1.645,0.0,0.0809375,0.115,0.0,0.1806611717966575
2010-06-23 01:06:00+00:00,0.0,20.86,93.1000000000002,6.250000000000001,0.0,1.5,0.0,0.0809375,0.115,0.0,0.170133215948852
2010-06-23 01:36:00+00:00,0.0,20.79,93.4000000000002,5.987000000000001,0.0,1.573,0.0,0.0809375,0.115,0.0,0.1620369583688075
2010-06-23 02:06:00+00:00,0.0,20.34,95.0000000000002,5.598000000000001,0.0,1.485,0.0,0.0809375,0.115,0.0,0.1193975107106939
2010-06-23 02:36:00+00:00,48.86233498937175,20.17,95.8000000000002,5.7780000000000005,0.0,1.399,0.0,0.0809375,0.115,0.0,0.0992460689181844
2010-06-23 03:06:00+00:00,0.0,20.2,95.9000000000002,5.695,0.0,1.319,0.0,0.0807083333333333,0.115,0.0,0.0970628955976291
2010-06-23 03:36:00+00:00,0.0,20.15,95.9000000000002,5.862000000000001,0.0,1.507,0.0,0.0807083333333333,0.115,0.0,0.0967633436287394
2010-06-23 04:06:00+00:00,751.0754355970918,19.72,97.4000000000002,6.207000000000001,0.0,1.814,0.0,0.0807083333333333,0.115,0.0,0.0597495119770643
2010-06-23 04:36:00+00:00,444.55304417622295,19.58,97.3000000000002,11.297,0.0,2.025,0.0,0.0807083333333333,0.115,29.319958877661588,0.061510711386838
2010-06-23 05:06:00+00:00,312.0462505068243,19.6,96.9000000000002,33.400000000000006,55.3700000000001,1.986,0.0,0.0807083333333333,0.115,140.34215987628195,0.0707111789624512
2010-06-23 05:36:00+00:00,881.8650326371413,20.01,95.1000000000002,73.88,136.6,1.855,0.0,0.0807083333333333,0.115,255.0618510415512,0.1146467271259426
2010-06-23 06:06:00+00:00,1213.8027312647405,20.53,93.3000000000002,142.45000000000002,281.5,1.734,0.0,0.0807083333333333,0.115,371.5167349701385,0.1618791124754968
2010-06-23 06:36:00+00:00,1289.963404356553,21.25,91.3000000000002,199.75,402.6,1.779,0.0,0.0807083333333333,0.115,487.7148333515805,0.2197144431168856
2010-06-23 07:06:00+00:00,1167.671650199739,22.06,88.8000000000001,273.05,557.6,1.304,0.0,0.0807083333333333,0.115,601.6685600541604,0.2972049648786137
2010-06-23 07:36:00+00:00,2413.469109876775,22.95,85.4000000000001,313.35,646.4,1.447,0.0,0.0803472222222222,0.115,711.4287190873591,0.4089390655782927
2010-06-23 08:06:00+00:00,1891.6139155683531,23.73,82.9000000000001,450.75,932.0,1.29,0.0,0.0803472222222222,0.115,815.1178459007316,0.5020390225655942
2010-06-23 08:36:00+00:00,2910.754447133446,24.72,77.4,494.95,1034.0,1.611,0.0,0.0800138888888889,0.115,910.9623217108576,0.7040639519560741
2010-06-23 09:06:00+00:00,3611.6112874165874,25.05,79.6,596.05,1249.0,1.955,0.0,0.0800138888888889,0.115,997.3227115359751,0.6481537902965697
2010-06-23 09:36:00+00:00,4654.616359396116,25.29,77.5,592.65,1249.0,2.301,0.0,0.0794236111111111,0.115,1072.7218070010017,0.7251551087841714
2010-06-23 10:06:00+00:00,4548.396876374952,25.63,75.0,771.05,1643.0,2.165,0.0,0.0790902777777778,0.115,1135.8698942361773,0.8221537833066752
2010-06-23 10:36:00+00:00,5115.591685155603,26.3,73.3,834.05,1782.0,2.415,0.0,0.0790902777777778,0.115,1185.686814657475,0.9135444163181444
2010-06-23 11:06:00+00:00,1669.2597640318177,26.41,75.5,700.8499999999999,1494.0,2.677,0.0,0.0780902777777778,0.115,1221.320441274948,0.8437249564471636
2010-06-23 11:36:00+00:00,1369.527035954697,26.27,76.0,824.05,1774.0,3.191,0.0,0.0780902777777778,0.114,1242.1612544883324,0.8197116915325933
2010-06-23 12:06:00+00:00,2379.468757362977,26.84,75.0,959.05,2068.0,2.899,0.0,0.0771666666666667,0.114,1247.8527680477212,0.8830024205126841
2010-06-23 12:36:00+00:00,4432.616357553965,26.78,75.3,787.05,1695.0,3.414,0.0,0.0771666666666667,0.114,1238.297626840846,0.8693364843276008
2010-06-23 13:06:00+00:00,4648.025074632623,26.18,79.3,437.75,952.0,3.604,0.0,0.0762430555555556,0.114,1213.6592722024127,0.7032562945136576
2010-06-23 13:36:00+00:00,3022.2538741962235,25.44,84.5000000000001,327.55,717.0,3.232,0.0,0.0761666666666667,0.114,1174.3591462591887,0.5040221797242008
2010-06-23 14:06:00+00:00,2891.048897284473,25.56,81.9000000000001,309.35,670.5,3.091,0.0,0.0755763888888889,0.114,1121.0694831300084,0.5927737875430026
2010-06-23 14:36:00+00:00,1383.8954335139226,25.86,77.6,241.95,517.2,3.036,0.0,0.0755763888888889,0.114,1054.7018102874565,0.7467534892146226
2010-06-23 15:06:00+00:00,909.7213201746596,26.18,75.0,410.95,857.0,2.995,0.0,0.0748819444444445,0.114,976.3913567663076,0.8493433508619046
2010-06-23 15:36:00+00:00,572.628575912759,24.79,84.7000000000001,111.55,233.0,3.475,0.18,0.0746527777777778,0.114,887.4776349179535,0.4786403535248227
2010-06-23 16:06:00+00:00,1146.4366519406296,23.96,95.1000000000002,303.75,617.4,2.692,0.41,0.0746527777777778,0.114,789.4815278621776,0.1458612858249193
2010-06-23 16:36:00+00:00,1526.296040870552,25.43,89.4000000000001,405.35,807.0,3.451,0.0,0.0746527777777778,0.114,684.0792745584025,0.3444815624319415
2010-06-23 17:06:00+00:00,1603.6394391899903,26.48,84.2000000000001,429.95,833.0,3.895,0.0,0.0742916666666667,0.114,573.0737974852481,0.5463650775158011
2010-06-23 17:36:00+00:00,1320.9360858028683,26.42,83.8,350.15000000000003,665.0,4.887,0.0,0.0742916666666667,0.114,458.3638633724985,0.5582204541241413
2010-06-23 18:06:00+00:00,1762.219883679256,25.78,87.7000000000001,266.35,497.0,4.499,0.0,0.0742916666666667,0.114,341.9116044958293,0.4081104555456902
2010-06-23 18:36:00+00:00,1843.460816493175,25.1,84.2000000000001,176.95000000000002,327.2,4.067,0.0,0.0742916666666667,0.113,225.70895608736296,0.5034979304283906
