solar_TIMESTAMP,CAN_TUR_P39_PRE_Pst_Js_16,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2011-05-28 08:40:46+00:00,880.0226175004556,13.1,98.7000000000001,244.35,486.8,1.206,0.0,0.145479166666667,0.139,925.3422358406294,0.0195987550819058
2011-05-28 09:10:46+00:00,364.9043783256139,13.73,98.6000000000001,371.45,743.0,1.381,0.0,0.145638888888889,0.137,1010.0020124791216,0.0219913318256765
2011-05-28 09:40:46+00:00,453.4265485627168,14.52,94.9000000000001,433.75,866.0,1.842,0.0,0.145173611111111,0.139,1083.0267300138198,0.084321102477771
2011-05-28 10:10:46+00:00,885.8340886221356,15.36,89.6,394.75,792.0,1.985,0.0,0.144944444444444,0.138,1143.1671310268318,0.1815086080751369
2011-05-28 10:40:46+00:00,1359.6042311288272,16.09,86.8,413.95,829.0,2.436,0.0,0.144944444444444,0.138,1189.394375582058,0.2413970662827476
2011-05-28 11:10:46+00:00,2103.9117363324267,16.81,85.2,463.95,930.0,2.515,0.0,0.144381944444444,0.138,1220.917641797624,0.2833490253485458
2011-05-28 11:40:46+00:00,3296.08397840754,17.82,81.8,603.05,1197.0,2.945,0.0,0.144381944444444,0.138,1237.1976545394575,0.3714155608572129
2011-05-28 12:10:46+00:00,4321.616000322342,18.13,80.2,514.9499999999999,1025.0,3.048,0.0,0.1436875,0.138,1237.9559108007577,0.4120222833054379
2011-05-28 12:40:46+00:00,5603.975558015114,18.71,74.7999999999999,771.05,1552.0,3.153,0.0,0.143381944444444,0.138,1223.1794439507555,0.5438036368202144
2011-05-28 13:10:46+00:00,6915.13285703054,19.01,72.3999999999999,892.05,1821.0,3.16,0.0,0.143048611111111,0.139,1193.1210453545298,0.6068590246164554
2011-05-28 13:40:46+00:00,7225.28887609645,19.01,72.7999999999999,864.05,1764.0,2.507,0.0,0.142819444444444,0.138,1148.2949395779572,0.5980639662886809
2011-05-28 14:10:46+00:00,7126.075988361628,18.91,72.4999999999999,787.05,1590.0,2.853,0.0,0.142486111111111,0.138,1089.4679871692424,0.6008985488852137
2011-05-28 14:40:46+00:00,7233.258000706073,19.74,71.0999999999999,684.25,1362.0,2.903,0.0,0.142180555555556,0.138,1017.6465655192312,0.6649632873556972
2011-05-28 15:10:46+00:00,6731.778697588946,19.62,72.2999999999999,354.65000000000003,705.0,2.433,0.0,0.141486111111111,0.139,934.0593522395072,0.6326237152330232
2011-05-28 15:40:46+00:00,6163.087061961566,19.56,72.5999999999999,224.95,444.8,2.002,0.0,0.141256944444444,0.138,840.1363055935236,0.6234448842400147
2011-05-28 16:10:46+00:00,5456.903320749614,19.3,73.5999999999999,174.05,340.3,2.077,0.0,0.141027777777778,0.138,737.4842015740901,0.5910585449142978
2011-05-28 16:40:46+00:00,4965.108112111265,19.22,75.0,161.55,312.2,1.773,0.0,0.141027777777778,0.138,627.8591461266955,0.5569336166732113
2011-05-28 17:10:46+00:00,4427.74868200968,18.99,75.9,94.85,177.7,1.651,0.0,0.140333333333333,0.138,513.1365327642441,0.5292414981989015
2011-05-28 17:40:46+00:00,3722.4170453674246,18.81,78.0,66.53,119.3,1.23,0.0,0.140465277777778,0.138,395.2789595211986,0.4777258639142892
2011-05-28 18:10:46+00:00,2675.1974722674345,18.58,79.3,43.25,69.2799999999999,0.746000000000001,0.0,0.140388888888889,0.138,276.3026541043062,0.4430776888437102
