solar_TIMESTAMP,CAN_TUR_P39_PRE_Pst_Js_9,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2011-05-28 08:40:46+00:00,409.3199325550875,13.1,98.7000000000001,244.35,486.8,1.206,0.0,0.145479166666667,0.139,925.3422358406294,0.0195987550819058
2011-05-28 09:10:46+00:00,155.08188920976295,13.73,98.6000000000001,371.45,743.0,1.381,0.0,0.145638888888889,0.137,1010.0020124791216,0.0219913318256765
2011-05-28 09:40:46+00:00,183.66664024583935,14.52,94.9000000000001,433.75,866.0,1.842,0.0,0.145173611111111,0.139,1083.0267300138198,0.084321102477771
2011-05-28 10:10:46+00:00,466.880418956771,15.36,89.6,394.75,792.0,1.985,0.0,0.144944444444444,0.138,1143.1671310268318,0.1815086080751369
2011-05-28 10:40:46+00:00,757.1021685634979,16.09,86.8,413.95,829.0,2.436,0.0,0.144944444444444,0.138,1189.394375582058,0.2413970662827476
2011-05-28 11:10:46+00:00,1100.5207220393036,16.81,85.2,463.95,930.0,2.515,0.0,0.144381944444444,0.138,1220.917641797624,0.2833490253485458
2011-05-28 11:40:46+00:00,1828.4186654136288,17.82,81.8,603.05,1197.0,2.945,0.0,0.144381944444444,0.138,1237.1976545394575,0.3714155608572129
2011-05-28 12:10:46+00:00,2309.7021346850647,18.13,80.2,514.9499999999999,1025.0,3.048,0.0,0.1436875,0.138,1237.9559108007577,0.4120222833054379
2011-05-28 12:40:46+00:00,3146.7083619871914,18.71,74.7999999999999,771.05,1552.0,3.153,0.0,0.143381944444444,0.138,1223.1794439507555,0.5438036368202144
2011-05-28 13:10:46+00:00,3887.0318578094343,19.01,72.3999999999999,892.05,1821.0,3.16,0.0,0.143048611111111,0.139,1193.1210453545298,0.6068590246164554
2011-05-28 13:40:46+00:00,4243.201032437299,19.01,72.7999999999999,864.05,1764.0,2.507,0.0,0.142819444444444,0.138,1148.2949395779572,0.5980639662886809
2011-05-28 14:10:46+00:00,4184.029350855696,18.91,72.4999999999999,787.05,1590.0,2.853,0.0,0.142486111111111,0.138,1089.4679871692424,0.6008985488852137
2011-05-28 14:40:46+00:00,4246.515152356691,19.74,71.0999999999999,684.25,1362.0,2.903,0.0,0.142180555555556,0.138,1017.6465655192312,0.6649632873556972
2011-05-28 15:10:46+00:00,3893.382509086872,19.62,72.2999999999999,354.65000000000003,705.0,2.433,0.0,0.141486111111111,0.139,934.0593522395072,0.6326237152330232
2011-05-28 15:40:46+00:00,3510.593994605817,19.56,72.5999999999999,224.95,444.8,2.002,0.0,0.141256944444444,0.138,840.1363055935236,0.6234448842400147
2011-05-28 16:10:46+00:00,3012.762917381747,19.3,73.5999999999999,174.05,340.3,2.077,0.0,0.141027777777778,0.138,737.4842015740901,0.5910585449142978
2011-05-28 16:40:46+00:00,2739.97242739541,19.22,75.0,161.55,312.2,1.773,0.0,0.141027777777778,0.138,627.8591461266955,0.5569336166732113
2011-05-28 17:10:46+00:00,2402.5090524090406,18.99,75.9,94.85,177.7,1.651,0.0,0.140333333333333,0.138,513.1365327642441,0.5292414981989015
2011-05-28 17:40:46+00:00,1911.952509873776,18.81,78.0,66.53,119.3,1.23,0.0,0.140465277777778,0.138,395.2789595211986,0.4777258639142892
2011-05-28 18:10:46+00:00,1365.454071260478,18.58,79.3,43.25,69.2799999999999,0.746000000000001,0.0,0.140388888888889,0.138,276.3026541043062,0.4430776888437102
2011-05-28 18:40:46+00:00,861.1812249318153,18.57,77.6,25.770000000000003,31.1199999999999,0.648000000000002,0.0,0.140027777777778,0.138,158.24298161660442,0.4791656875936516
2011-05-28 19:10:46+00:00,516.930529378433,18.48,78.5,14.293,0.0,0.817000000000001,0.0,0.139743055555556,0.139,43.11962492661064,0.4573288576082885
