solar_TIMESTAMP,ZAF_NOO_E3_IRR_Mdo_Jt_4,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2008-05-18 04:20:28+00:00,187.4780388789388,13.93,43.11,0.0,0.0,3.012,0.0,0.093,0.0974,0.0,0.9053232898554564
2008-05-18 05:20:28+00:00,171.45293067674274,13.46,41.11,0.0,0.0,3.023,0.0,0.093,0.0974,0.0,0.9089312040429248
2008-05-18 06:20:28+00:00,46.13420009383057,13.76,51.81,0.0,0.0,2.679,0.0,0.093,0.0974,0.0,0.7584511864231392
2008-05-18 07:20:28+00:00,212.83343725941157,13.6,47.71,8.05,17.0177,1.999,0.0,0.093,0.0974,130.69103484428942,0.8144577145409564
2008-05-18 08:20:28+00:00,684.9135561383414,14.3,43.13,101.8,215.2052,1.946,0.0,0.092,0.0974,371.87192834185953,0.92697755416155
2008-05-18 09:20:28+00:00,740.9696016196921,18.71,33.03,296.4,626.5895999999999,2.179,0.0,0.089,0.0974,570.9302322565253,1.4451797443591117
2008-05-18 10:20:28+00:00,1100.8689094330168,20.62,32.38,346.9,733.3466,2.327,0.0,0.088,0.0974,714.3012948729393,1.6428577677710097
2008-05-18 11:20:28+00:00,1485.600487775025,21.89,29.4,384.6,813.0444,3.02,0.0,0.088,0.0974,792.2152472710814,1.8541369572343684
2008-05-18 12:20:28+00:00,1548.7991448031962,24.43,21.18,533.0,1126.762,3.261,0.0,0.086,0.0974,799.3627563116188,2.413313542310645
2008-05-18 13:20:28+00:00,1425.9509916265126,25.07,21.51,532.7,1126.1278,4.874,0.0,0.085,0.0974,735.2568165319805,2.4967747745791
2008-05-18 14:20:28+00:00,1560.6878960457711,25.72,21.34,517.9,1094.8406,4.705,0.0,0.085,0.0974,604.2659278382488,2.6006580757396107
2008-05-18 15:20:28+00:00,406.6824344874992,25.14,24.73,311.0,657.454,3.433,0.0,0.086,0.0974,415.31639908009726,2.40434247294466
2008-05-18 16:20:28+00:00,236.72823654042952,22.26,30.42,72.98,154.27972,2.149,0.0,0.087,0.0974,181.28406470989032,1.869003536187681
2008-05-18 17:20:28+00:00,255.9441609687709,20.56,32.15,9.48,20.04072,3.508,0.0,0.087,0.0974,0.0,1.6423623471376458
2008-05-18 18:20:28+00:00,456.0145374093112,19.54,35.84,0.015,0.0317099999999999,2.67,0.0,0.088,0.0974,0.0,1.4580495770708573
2008-05-18 19:20:28+00:00,1.001502707999496,17.88,52.97,0.0,0.0,3.289,0.0,0.088,0.0974,0.0,0.9633942017030444
2008-05-18 20:20:28+00:00,143.19510875216858,16.41,68.08,0.0,0.0,2.58,0.0,0.088,0.0974,0.0,0.5957721481074125
2008-05-18 21:20:28+00:00,46.23427217408734,13.62,76.42,0.0,0.0,3.387,2.794,0.094,0.0974,0.0,0.3677554492757491
2008-05-18 22:20:28+00:00,103.51842076484796,12.59,92.0,0.0,0.0,3.146,1.27,0.095,0.0974,0.0,0.1166456810656635
2008-05-18 23:20:28+00:00,58.00539232683461,12.14,85.2,0.0,0.0,3.097,0.0,0.094,0.0974,0.0,0.2095035154426505
2008-05-19 00:20:23+00:00,177.69538346853528,12.23,85.7,0.0,0.0,3.394,0.0,0.094,0.0974,0.0,0.2036287802005594
2008-05-19 01:20:23+00:00,60.95268914395776,13.18,77.62,0.0,0.0,3.966,0.762,0.095,0.0974,0.0,0.3391683966532268
2008-05-19 02:20:23+00:00,18.227601700800108,13.22,88.8,0.0,0.0,4.266,0.254,0.095,0.0974,0.0,0.1701797402813678
2008-05-19 03:20:23+00:00,27.88224070853285,13.32,88.5,0.0,0.0,3.873,0.0,0.095,0.0974,0.0,0.1758824205806739
2008-05-19 04:20:23+00:00,60.73994250008265,12.08,89.6,0.0,0.0,2.592,0.0,0.095,0.0974,0.0,0.1466378974070927
2008-05-19 05:20:23+00:00,32.9527878090677,11.7,86.3,0.0,0.0,3.643,0.0,0.095,0.0974,0.0,0.1883830044036381
2008-05-19 06:20:23+00:00,178.0318136137408,13.44,65.56,0.0,0.0,4.019,0.0,0.094,0.0974,0.0,0.5308678972909444
2008-05-19 07:20:23+00:00,65.63239586398143,14.43,67.29,7.586,16.036804,4.136,0.0,0.094,0.0974,127.01762912874206,0.5376748504898734
2008-05-19 08:20:23+00:00,226.68244046478165,13.69,74.67,58.26,123.16164,2.964,0.0,0.094,0.0974,367.8506920719149,0.396852164789286
2008-05-19 09:20:23+00:00,403.8392648802303,15.06,63.85,199.8,422.3772,3.122,0.0,0.093,0.0974,566.6681592541526,0.6188680743636958
2008-05-19 10:20:23+00:00,872.6326083410595,16.72,56.43,306.5,647.9409999999999,4.427,0.0,0.092,0.0974,709.921960711753,0.829403748178968
2008-05-19 11:20:23+00:00,987.2854092113366,18.3,54.22,409.4,865.4715999999999,5.885,0.0,0.091,0.0974,787.8503404321538,0.962865599841884
2008-05-19 12:20:23+00:00,594.3205127400014,19.15,49.04,541.0,1143.674,6.166,0.0,0.09,0.0974,795.1430482208656,1.1303136720380378
2008-05-19 13:20:23+00:00,479.3096774769922,19.14,52.86,381.5,806.491,5.958,0.0,0.09,0.0974,731.3031896529602,1.0449331409336
2008-05-19 14:20:23+00:00,566.7428417845516,19.56,48.83,410.6,868.0084,5.771,0.0,0.09,0.0974,600.6810773357937,1.164294698049687
2008-05-19 15:20:23+00:00,593.1306613449373,20.03,48.7,298.3,630.6062,5.695,0.0,0.09,0.0974,412.177777686245,1.2017677459892713
2008-05-19 16:20:23+00:00,289.77715306644103,19.2,55.23,149.0,314.986,5.548,0.0,0.09,0.0974,178.6385554400961,0.9961150926798475
2008-05-19 17:20:23+00:00,91.21441512756344,17.65,57.34,13.97,29.53258,4.999,0.0,0.091,0.0974,0.0,0.8613065078746447
2008-05-19 18:20:23+00:00,155.05215582725586,17.71,54.91,0.002,0.004228,4.607,0.0,0.091,0.0974,0.0,0.9138178630093494
2008-05-19 19:20:23+00:00,90.72581035123083,17.82,54.16,0.0,0.0,3.55,0.0,0.091,0.0974,0.0,0.9354774345986064
2008-05-19 20:20:23+00:00,75.19216724646367,17.05,63.95,0.0,0.0,2.8,0.0,0.091,0.0974,0.0,0.7007679350658966
2008-05-19 21:20:23+00:00,81.63021375057397,15.6,54.37,0.0,0.0,2.134,0.0,0.091,0.0974,0.0,0.8087221513249447
2008-05-19 22:20:23+00:00,231.3093692757685,16.4,68.31,0.0,0.0,4.879,0.0,0.091,0.0974,0.0,0.5911028311222142
2008-05-19 23:20:23+00:00,112.63291277610266,15.29,73.97,0.0,0.0,4.652,0.0,0.092,0.0974,0.0,0.4522576018449031
2008-05-20 00:20:19+00:00,63.96730114299528,13.7,82.3,0.0,0.0,4.61,2.794,0.108,0.0974,0.0,0.2774912843496198
2008-05-20 01:20:19+00:00,33.956196831389505,14.08,83.2,0.0,0.0,4.851,0.0,0.107,0.0974,0.0,0.2699630613609303
2008-05-20 02:20:19+00:00,0.0,13.22,86.4,0.0,0.0,5.025,0.254,0.107,0.0974,0.0,0.2066468274845179
2008-05-20 03:20:19+00:00,20.2846067444258,13.1,90.9,0.0,0.0,5.014,0.508,0.108,0.0974,0.0,0.137191285573351
2008-05-20 04:20:19+00:00,41.50034913711638,12.57,83.6,0.0,0.0,5.79,0.508,0.111,0.0974,0.0,0.2388099605796538
2008-05-20 05:20:19+00:00,12.736546058555714,12.7,88.2,0.0,0.0,6.193,0.0,0.111,0.0974,0.0,0.1732983921485056
2008-05-20 06:20:19+00:00,57.73640515066352,12.51,89.0,0.0,0.0,4.547,0.254,0.111,0.0974,0.0,0.159547669306596
2008-05-20 07:20:19+00:00,26.186781465829007,12.23,94.0,0.6180000000000001,1.3064520000000002,3.59,1.778,0.1189999999999999,0.0974,123.46139556722252,0.0854386490351997
2008-05-20 08:20:19+00:00,0.0,12.33,91.5,23.74,50.18635999999999,5.073,0.0,0.122,0.0974,363.9493934082455,0.1218370405655258
2008-05-20 09:20:19+00:00,51.68333522467511,12.84,85.0,61.54,130.09555999999998,5.249,0.0,0.122,0.0974,562.5254719895241,0.2223250174179185
2008-05-20 10:20:19+00:00,528.186507964354,13.82,77.53,211.8,447.7452,5.661,0.0,0.122,0.0974,705.6581781113719,0.3550320821087458
2008-05-20 11:20:19+00:00,329.47981552490546,14.23,81.8,143.6,303.57039999999995,5.876,0.0,0.122,0.0974,783.5941281312466,0.2953171796704039
2008-05-20 12:20:19+00:00,257.64091371939736,14.38,75.93,85.2,180.1128,5.161,0.0,0.121,0.0974,791.0226211612415,0.3943761501353939
2008-05-20 13:20:19+00:00,338.8708481262233,14.64,74.27,82.3,173.98219999999998,3.947,0.254,0.121,0.0974,727.437515363706,0.428718580658169
2008-05-20 14:20:19+00:00,98.26519552400843,14.58,83.3,64.4,136.1416,3.767,0.0,0.121,0.0974,597.1717090689701,0.2771827391301407
2008-05-20 15:20:19+00:00,60.51423571949989,13.13,93.2,49.74,105.15036,3.297,0.0,0.121,0.0974,409.1018780131316,0.102717756951532
2008-05-20 16:20:19+00:00,151.47335692146592,12.08,89.8,45.75,96.7155,3.495,0.0,0.121,0.0974,176.04358952758813,0.1438179378415716
2008-05-20 17:20:19+00:00,130.94395923403565,11.62,79.0,5.11,10.80254,4.385,0.0,0.122,0.0974,0.0,0.2872388719515126
2008-05-20 18:20:19+00:00,91.98120843513712,11.37,81.7,0.007,0.0147979999999999,5.004,0.0,0.122,0.0974,0.0,0.2461991926736921
2008-05-20 19:20:19+00:00,73.00563164530719,10.95,88.1,0.0,0.0,4.962,0.0,0.122,0.0974,0.0,0.155694553209635
2008-05-20 20:20:19+00:00,75.50124407304189,10.41,86.5,0.0,0.0,3.846,0.0,0.122,0.0974,0.0,0.1703848895116397
2008-05-20 21:20:19+00:00,116.719989509525,10.22,71.81,0.0,0.0,4.992,0.0,0.122,0.0974,0.0,0.3512990866840528
2008-05-20 22:20:19+00:00,125.9746750533788,10.06,71.71,0.0,0.0,4.876,0.0,0.122,0.0974,0.0,0.3487898223769656
2008-05-20 23:20:19+00:00,129.23318896573596,9.44,77.37,0.0,0.0,4.516,0.0,0.122,0.0974,0.0,0.2676304152002255
2008-05-21 00:20:13+00:00,156.08643108054707,8.96,69.41,0.0,0.0,6.093,0.0,0.123,0.0974,0.0,0.3502438291175619
2008-05-21 01:20:13+00:00,48.68401747478474,8.3,74.19,0.0,0.0,6.157,0.0,0.123,0.0974,0.0,0.2825900877871872
2008-05-21 02:20:13+00:00,57.69157367477121,7.95,75.54,0.0,0.0,6.366,0.0,0.123,0.0974,0.0,0.261507025051242
2008-05-21 03:20:13+00:00,58.067391217379,7.416,78.15,0.0,0.0,6.15,0.0,0.123,0.0974,0.0,0.2252383792340646
2008-05-21 04:20:13+00:00,83.23934001728867,7.017,83.2,0.0,0.0,5.816,0.0,0.123,0.0974,0.0,0.168508791778982
2008-05-21 05:20:13+00:00,0.684718714581762,6.942,80.7,0.0,0.0,6.36,0.0,0.123,0.0974,0.0,0.1925899473615805
2008-05-21 06:20:13+00:00,72.34850733797515,7.161,81.7,0.0,0.0,6.603,0.0,0.122,0.0974,0.0,0.1853768600934895
2008-05-21 07:20:13+00:00,0.9388408892125836,6.82,91.1,4.252,8.988727999999998,5.964,0.762,0.124,0.0974,119.81050789072918,0.0880693029311505
2008-05-21 08:20:13+00:00,54.50831927477552,6.711,95.0,32.84,69.42376,6.442,0.508,0.126,0.0974,359.98490564738256,0.0491074947491281
2008-05-21 09:20:13+00:00,57.19842207176496,7.26,92.4,101.9,215.4166,5.789,0.254,0.129,0.0974,558.3602510138763,0.0775113423393876
2008-05-21 10:20:13+00:00,179.1311007647404,8.59,89.1,152.9,323.2306,5.745,1.016,0.134,0.0974,701.4189343774763,0.1217144693927756
2008-05-21 11:20:13+00:00,41.11202947748424,9.2,86.5,300.2,634.6228,5.197,0.762,0.139,0.0974,779.4127348602741,0.157094716072369
2008-05-21 12:20:13+00:00,0.0,9.6,87.0,285.0,602.49,4.429,0.254,0.142,0.0974,787.0270736982524,0.1554063465231909
2008-05-21 13:20:13+00:00,2.474309842176185,9.84,89.2,237.1,501.2294,3.678,0.254,0.142,0.0974,723.7431504907131,0.1312047420995827
2008-05-21 14:20:13+00:00,0.0,10.02,88.6,173.5,366.779,3.205,0.508,0.143,0.0974,593.8732866176127,0.1401754617171993
2008-05-21 15:20:13+00:00,9.057279283275369,10.27,83.9,107.2,226.6208,3.871,0.508,0.146,0.0974,406.2670683770946,0.2013075452701522
2008-05-21 16:20:13+00:00,11.911557125632791,10.36,83.8,49.4,104.4316,2.348,0.254,0.147,0.0974,173.70831461344113,0.2037800816925208
2008-05-21 17:20:13+00:00,19.982033815858426,10.14,89.2,7.675,16.22495,1.442,0.0,0.147,0.0974,0.0,0.1338692739462865
2008-05-21 18:20:13+00:00,33.09598314895245,9.17,83.7,0.0,0.0,1.216,0.508,0.149,0.0974,0.0,0.1892938759141947
2008-05-21 19:20:13+00:00,21.690080682065137,9.05,86.9,0.0,0.0,2.231,0.0,0.149,0.0974,0.0,0.1509046823084616
2008-05-21 20:20:13+00:00,0.0,9.36,94.5,0.0,0.0,0.488,0.254,0.15,0.0974,0.0,0.0646955019910739
2008-05-21 21:20:13+00:00,41.50884576875081,8.99,90.4,0.0,0.0,0.696,0.508,0.151,0.0974,0.0,0.1101393724285288
2008-05-21 22:20:13+00:00,17.82267232748646,8.92,94.6,0.0,0.0,0.554,0.0,0.153,0.0974,0.0,0.0616610111765316
2008-05-21 23:20:13+00:00,59.84634437662558,8.74,94.3,0.0,0.0,1.982,0.0,0.153,0.0974,0.0,0.064298881280614
2008-05-22 00:20:08+00:00,0.0,8.04,96.0,0.0,0.0,1.765,0.0,0.154,0.0974,0.0,0.0430277950815136
2008-05-22 01:20:08+00:00,63.66051582267109,8.04,94.4,0.0,0.0,1.048,0.254,0.154,0.0974,0.0,0.060238913114119
2008-05-22 02:20:08+00:00,78.5781773081109,8.14,91.7,0.0,0.0,1.14,0.0,0.154,0.0974,0.0,0.0898923833011
2008-05-22 03:20:08+00:00,64.85087962895959,7.549,94.8,0.0,0.0,1.332,0.0,0.155,0.0974,0.0,0.0540934793420491
2008-05-22 04:20:08+00:00,12.331290531801884,6.764,97.0,0.0,0.0,0.219,0.0,0.155,0.0974,0.0,0.0295721542905975
2008-05-22 05:20:08+00:00,0.0,6.294,97.6,0.0,0.0,0.697,0.0,0.155,0.0974,0.0,0.0229035444260763
2008-05-22 06:20:08+00:00,66.07390821517431,6.46,98.1,0.0,0.0,1.67,0.0,0.155,0.0974,0.0,0.0183409044064994
2008-05-22 07:20:08+00:00,2.2060722047550847,6.55,98.0,9.51,20.10414,1.447,0.0,0.155,0.0974,116.2801205771936,0.0194263842177752
2008-05-22 08:20:08+00:00,67.50814476294957,8.21,89.8,168.0,355.152,2.234,0.0,0.154,0.0974,356.14422698830793,0.1109973302965683
2008-05-22 09:20:08+00:00,147.51310497115125,9.25,84.3,238.8,504.8232,2.9,0.0,0.153,0.0974,554.3186234750723,0.183312354640411
2008-05-22 10:20:08+00:00,261.0306902827535,10.63,78.97,426.7,902.0438,3.06,0.0,0.153,0.0974,697.2995556931735,0.2693470546780014
2008-05-22 11:20:08+00:00,465.3737736358295,12.3,76.38,559.7,1183.2058,2.474,0.0,0.152,0.0974,775.3442174937815,0.3378962417221636
2008-05-22 12:20:08+00:00,396.22230523289926,13.62,62.8,614.1,1298.2074,2.428,0.0,0.15,0.0974,783.1346274635433,0.580173991223828
2008-05-22 13:20:08+00:00,2135.406013781393,15.23,56.15,594.5,1256.773,1.566,0.0,0.148,0.0974,720.1399928217866,0.7589394825441808
2008-05-22 14:20:08+00:00,517.0797219904287,15.9,53.81,486.9,1029.3066,2.737,0.0,0.148,0.0974,590.6528697414109,0.8345170991002283
2008-05-22 15:20:08+00:00,389.2509828512431,15.37,50.2,258.4,546.2575999999999,2.711,0.0,0.148,0.0974,403.4966569932843,0.8697051150321812
2008-05-22 16:20:08+00:00,356.2311248027251,15.25,54.2,186.8,394.8952,3.219,0.0,0.148,0.0974,171.42435540234047,0.7937087503809321
2008-05-22 17:20:08+00:00,184.3037242480464,12.74,62.51,9.79,20.69606,2.791,0.0,0.148,0.0974,0.0,0.5520353190180802
2008-05-22 18:20:08+00:00,1.2318757519240038,10.77,63.24,0.013,0.0274819999999999,0.792,0.0,0.149,0.0974,0.0,0.4752255748259005
2008-05-22 19:20:08+00:00,28.25065156751833,10.1,65.65,0.0,0.0,0.503,0.0,0.149,0.0974,0.0,0.4246400319553369
2008-05-22 20:20:08+00:00,11.04029679181504,9.75,65.48,0.0,0.0,0.949,0.0,0.149,0.0974,0.0,0.4168434825502244
2008-05-22 21:20:08+00:00,26.37200485988817,10.27,70.9,0.0,0.0,1.466,0.0,0.148,0.0974,0.0,0.3638540103951199
2008-05-22 22:20:08+00:00,32.038880261696576,10.68,70.09,0.0,0.0,2.381,0.0,0.148,0.0974,0.0,0.3843587787873701
2008-05-22 23:20:08+00:00,8.3674344373726,10.04,71.07,0.0,0.0,0.797,0.0,0.148,0.0974,0.0,0.3562029245442171
2008-05-23 00:20:01+00:00,1.5502094497380468,10.4,68.8,0.0,0.0,0.64,0.0,0.148,0.0974,0.0,0.3935154890266757
2008-05-23 01:20:01+00:00,0.0,9.88,73.68,0.0,0.0,0.516,0.0,0.148,0.0974,0.0,0.3206100039114349
2008-05-23 02:20:01+00:00,0.0,9.06,69.48,0.0,0.0,1.003,0.0,0.148,0.0974,0.0,0.351810833018622
2008-05-23 03:20:01+00:00,12.13205730333008,9.51,68.37,0.0,0.0,0.69,0.0,0.148,0.0974,0.0,0.3758338894979992
2008-05-23 04:20:01+00:00,7.06060770775472,9.01,65.29,0.0,0.0,1.41,0.0,0.148,0.0974,0.0,0.398761075377673
2008-05-23 05:20:01+00:00,49.460344233088016,8.9,70.26,0.0,0.0,1.851,0.0,0.148,0.0974,0.0,0.339133457340479
2008-05-23 06:20:01+00:00,0.0,8.07,70.0,0.0,0.0,1.445,0.0,0.147,0.0974,0.0,0.3233682070653905
2008-05-23 07:20:01+00:00,26.47799220286484,8.84,66.23,7.369,15.578065999999998,0.697,0.0,0.147,0.0974,112.6590211753082,0.3835292869646731
2008-05-23 08:20:01+00:00,263.71401738564725,10.95,52.78,138.4,292.5776,1.169,0.0,0.146,0.0974,352.2446479442709,0.6178064539965514
2008-05-23 09:20:01+00:00,262.0642011266246,12.48,62.48,218.7,462.33179999999993,1.777,0.0,0.144,0.0974,550.2588594211257,0.5431313806044074
2008-05-23 10:20:01+00:00,395.2617220929028,13.52,59.15,273.8,578.8131999999999,1.419,0.0,0.143,0.0974,693.2089756099275,0.6329645577734503
2008-05-23 11:20:01+00:00,519.0908310853484,13.6,65.44,116.5,246.281,2.169,0.0,0.143,0.0974,771.3544046470911,0.538299074670787
2008-05-23 12:20:01+00:00,132.05281365574908,14.33,55.89,165.2,349.23279999999994,2.915,0.0,0.141,0.0974,779.3703607427434,0.7203879279188545
2008-05-23 13:20:01+00:00,934.8440136254732,16.93,49.58,499.7,1056.3657999999998,2.381,0.0,0.139,0.0974,716.7106876039539,0.9726775254871656
2008-05-23 14:20:01+00:00,663.0623948412775,17.61,51.27,308.6,652.3804,3.962,0.0,0.139,0.0974,587.6450653687033,0.9813814373548324
2008-05-23 15:20:01+00:00,269.7643256268356,16.12,59.04,88.3,186.6662,3.076,0.0,0.139,0.0974,400.9680666451249,0.7504979500785312
2008-05-23 16:20:01+00:00,190.26508284297464,16.24,57.14,13.87,29.32118,3.041,0.0,0.139,0.0974,169.3998874291853,0.7913448576165825
2008-05-23 17:20:01+00:00,255.6815363640429,14.71,58.9,2.671,5.646493999999999,2.801,0.0,0.139,0.0974,0.0,0.6879178938834
2008-05-23 18:20:01+00:00,1028.9793783652267,13.16,70.44,0.0,0.0,3.904,0.508,0.139,0.0974,0.0,0.4473962310288604
