solar_TIMESTAMP,CAN_TUR_P74_Pst_Js_2,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2015-03-29 16:04:05+00:00,44.7571198205245,2.10100000000001,58.7,146.48809999999995,309.7,2.812,0.0,0.131270833333333,0.064,560.3144749969983,0.2936282481305075
2015-03-29 16:34:05+00:00,44.333173839935085,2.27600000000001,57.04,90.0119,190.3,3.191,0.0,0.130909722222222,0.064,442.45592168186334,0.3092811609803343
2015-03-29 17:04:05+00:00,38.55946573574948,2.80000000000001,53.4799999999999,64.13879999999999,135.6,3.218,0.0,0.131270833333333,0.064,317.9575026744393,0.3476754158060816
2015-03-29 17:34:05+00:00,38.14847191831854,2.94100000000001,54.2599999999999,13.39536,28.32,3.676,0.0,0.131243055555556,0.064,188.950310286045,0.3452943473373396
2015-03-29 18:04:05+00:00,37.73830733355096,2.83900000000001,51.9499999999999,0.0,0.0,3.757,0.0,0.131243055555556,0.064,57.64261527064248,0.3601089184228812
2015-03-29 18:34:05+00:00,26.484372600608307,3.52300000000001,58.56,0.0,0.0,5.897,0.0,0.131243055555556,0.064,0.0,0.3260250176073849
2015-03-29 19:04:05+00:00,23.7131832787312,2.36200000000001,77.5900000000001,0.0,0.0,5.486,0.0,0.131375,0.064,0.0,0.162331262178428
2015-03-29 19:34:05+00:00,25.72445259841832,2.06600000000001,72.02,0.0,0.0,4.26,0.0,0.131375,0.064,0.0,0.1984295021311224
2015-03-29 20:04:05+00:00,25.34605891061224,1.87000000000001,75.1100000000001,0.0,0.0,3.796,0.0,0.131013888888889,0.064,0.0,0.174051456126123
2015-03-29 20:34:05+00:00,24.968722352074813,1.73000000000001,72.23,0.0,0.0,3.157,0.0,0.131013888888889,0.064,0.0,0.1922477073644453
2015-03-29 21:04:05+00:00,22.231573169284957,2.32400000000001,67.31,0.0,0.0,3.892,0.0,0.131013888888889,0.064,0.0,0.2361539472406526
2015-03-29 21:34:05+00:00,17.320292515162055,2.25500000000001,65.14,0.0,0.0,3.691,0.0,0.131347222222222,0.065,0.0,0.2505901712472351
2015-03-29 22:04:05+00:00,16.970685051547513,2.90100000000001,64.33,0.0,0.0,4.871,0.0,0.131347222222222,0.064,0.0,0.268509922905311
2015-03-29 22:34:05+00:00,12.357006767712187,3.06700000000001,81.2000000000001,0.0,0.0,6.337,0.0,0.131375,0.064,0.0,0.1431996903548955
2015-03-29 23:04:05+00:00,14.119668874601295,2.19200000000001,94.9000000000001,0.0,0.0,5.404,0.2,0.131270833333333,0.064,0.0,0.0364962714563473
2015-03-29 23:34:05+00:00,20.405400341755787,1.81200000000001,99.2000000000002,0.0,0.0,5.731,0.2,0.131041666666667,0.064,0.0,0.0055710107652173
2015-03-30 00:04:24+00:00,15.585897092083188,1.63100000000001,100.0,0.0,0.0,5.758,0.4,0.131118055555556,0.064,0.0,0.0
2015-03-30 00:34:24+00:00,15.243202483539276,1.85500000000001,100.0,0.0,0.0,6.165,0.0,0.131118055555556,0.064,0.0,0.0
2015-03-30 01:04:24+00:00,12.785523801864322,2.28600000000001,97.6000000000001,0.0,0.0,6.005,0.0,0.131041666666667,0.065,0.0,0.0172906424630017
2015-03-30 01:34:24+00:00,10.420523930076406,2.76300000000001,95.2000000000001,0.0,0.0,6.04,0.0,0.131118055555556,0.064,0.0,0.0357792139649933
2015-03-30 02:04:24+00:00,8.159119702023316,2.74200000000001,92.7000000000001,0.0,0.0,5.272,0.0,0.131375,0.064,0.0,0.0543328584384114
2015-03-30 02:34:24+00:00,7.8573717231876605,2.92900000000001,90.2000000000001,0.0,0.0,4.6,0.0,0.131013888888889,0.064,0.0,0.073917727153912
2015-03-30 03:04:24+00:00,5.732236029461129,2.87300000000001,89.8000000000001,0.0,0.0,3.794,0.0,0.131347222222222,0.064,0.0,0.0766287779326132
2015-03-30 03:34:24+00:00,6.042495586319478,2.80900000000001,83.9,0.0,0.0,3.007,0.0,0.131708333333333,0.064,0.0,0.1204033425762446
2015-03-30 04:04:24+00:00,2.9677536064387526,3.49300000000001,72.8,0.0,0.0,4.6,0.0,0.131708333333333,0.064,0.0,0.2135391940663026
2015-03-30 04:34:24+00:00,0.46732492481752,3.49500000000001,71.14,0.0,0.0,4.579,0.0,0.131708333333333,0.064,0.0,0.2266034555415909
2015-03-30 05:04:24+00:00,0.6659145888911763,3.45900000000001,72.5699999999999,0.0,0.0,4.158,0.0,0.131680555555556,0.065,0.0,0.21482693794533
2015-03-30 05:34:24+00:00,0.0,3.35100000000001,74.7,0.0,0.0,3.548,0.0,0.131680555555556,0.065,0.0,0.1966344579577067
2015-03-30 06:04:24+00:00,0.0,3.39400000000001,71.7199999999999,19.47341,41.17,4.104,0.0,0.132041666666667,0.064,59.78678834510826,0.2204663168340602
2015-03-30 06:34:24+00:00,0.0,3.47800000000001,74.77,52.4557,110.9,3.961,0.0,0.131680555555556,0.064,190.99734969559623,0.1978630120026776
2015-03-30 07:04:24+00:00,0.0,3.42200000000001,76.91,67.4498,142.6,3.608,0.0,0.132013888888889,0.064,319.97966296402234,0.180363429892503
