solar_TIMESTAMP,CZE_BIK_Pab_Jt_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-06-01 14:25:34+00:00,3462.053775787353,18.3925,48.0725,794.5504401,1679.6796303713998,1.515,0.0,0.2923329762,0.4988854761999999,1019.4332022576452,1.100234714245358
2016-06-01 14:35:34+00:00,3724.71284866333,19.604,44.403,800.1554577,1691.5286375778,1.191,0.0,0.2922906905,0.4988431905,997.9000317078148,1.270496131894224
2016-06-01 14:45:34+00:00,3934.1959953308105,19.4705,41.2365,698.1871479,1475.9676306606,1.9323,0.0,0.2922510476,0.4988246905,975.1921708676604,1.3317628798469578
2016-06-01 14:55:34+00:00,3976.6926765441895,19.0935,40.7525,657.8386444,1390.6708942616,1.936,0.0,0.2922299048,0.4988035476,951.3528360900848,1.311579885420728
2016-06-01 15:05:34+00:00,3916.4204597473145,19.41,44.384,743.5147887,1571.7902633118,1.2977,0.0,0.2921717619,0.4987639048,926.4273970747564,1.2556975604130631
2016-06-01 15:15:34+00:00,3903.416633605957,18.6285,49.078,318.7514085,673.840477569,1.4787,0.0,0.2921294762,0.4987242618999999,900.463290522828,1.0950000320970323
2016-06-01 15:25:34+00:00,3729.333877563477,17.821,51.0785,180.4646127,381.5021912478,1.4082,0.0,0.2921109762,0.4986819762,873.5099298577518,0.9999753989096344
2016-06-01 15:35:34+00:00,3502.075433731079,17.2265,49.2075,95.10484155,201.0516350367,1.391,0.0,0.2920898333,0.4986634762,845.6186111842414,0.999971792169804
2016-06-01 15:45:34+00:00,3231.908082962036,16.834,51.753,69.17088908,146.22725951511998,1.088,0.0,0.2920501905,0.4986238333,816.8424156641787,0.9265175965127456
2016-06-01 15:55:34+00:00,2910.792112350464,16.373,58.4055,94.32077465,199.3941176101,1.7818,0.0,0.2920105476,0.4986026905,787.2361084954981,0.7756852876141525
2016-06-01 16:05:34+00:00,2529.0422439575195,16.068,61.919,137.3445423,290.3463624222,1.3415,0.0,0.2919894048,0.4985815475999999,756.8560346858341,0.6964781760133502
2016-06-01 16:15:34+00:00,2169.4726943969727,15.4775,64.0755,64.29494718,135.91951833852,2.0122,0.0,0.2919497619,0.4985419048,725.7600118199066,0.6326602303857659
2016-06-01 16:25:34+00:00,1824.7228860855105,14.7345,67.2265,26.20213028,55.39130341191999,1.8333,0.0,0.291928619,0.4985207619,694.0072200242689,0.5502146940225665
2016-06-01 16:35:34+00:00,1542.738437652588,14.1175,70.465,8.960994718,18.943542833852,1.4503,0.0,0.2919497619,0.498481119,661.6580893389911,0.4764350763797109
2016-06-01 16:45:34+00:00,1268.2123184204102,13.4735,76.638,5.604918134,11.848796935276,0.8043,0.0,0.2919074762,0.498462619,628.7741847106718,0.3613957811366762
2016-06-01 16:55:34+00:00,1009.0866088867188,12.1475,85.855,5.295444542,11.194569761788,0.8365,0.4,0.2918889762,0.4984203333,595.4180888255269,0.2005928656255692
2016-06-01 17:05:34+00:00,742.6968812942505,11.355,91.955,6.024427817,12.735640405138,0.4667,0.4,0.2918281905,0.4984203333,561.6532830056199,0.1082619432211791
2016-06-01 17:15:34+00:00,611.4264726638794,11.0655,95.0985,4.765899648,10.075111855872,0.3067,1.2,0.2918493333,0.4984018333,527.5440263949517,0.0647033639513305
2016-06-01 17:25:34+00:00,480.2531003952026,10.9355,96.8475,7.386113556,15.614244057384,0.2898,1.0,0.2918493333,0.4983806905,493.15523366519824,0.0412568533328181
2016-06-01 17:35:34+00:00,364.5772933959961,10.513,96.4245,16.71847711,35.342860610539994,0.6345,0.8,0.2918889762,0.4983595476,458.5523514741228,0.0454925692342001
2016-06-01 17:45:34+00:00,291.7134761810303,10.65,97.2515,19.4899912,41.20184139679999,0.4268,0.2,0.2920898333,0.4983595476,423.8012339111946,0.0352916635167502
2016-06-01 17:55:34+00:00,320.84333896636963,10.8365,97.9565,18.12830106,38.32322844084,0.4193,0.2,0.2925338333,0.4983410476,388.96801716823256,0.0265675795800027
2016-06-01 18:05:34+00:00,274.6162414550781,10.8825,98.421,16.29897007,34.45602272798,0.4955,0.0,0.2931390476,0.4983199048,354.1189936730057,0.0205916123781282
2016-06-01 18:15:34+00:00,226.93610191345212,10.9205,98.6195,19.60002641,41.43445583074,0.6098,0.0,0.2938235475999999,0.4983199048,319.3204859255456,0.0180486065671134
