solar_TIMESTAMP,NZL_HUA_HUA_Aau_Jt_4,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2012-09-20 15:01:30+00:00,273.1949,13.47,71.49465214917977,70.578695,149.215,0.299,0.0,0.535,0.629,727.774212572386,0.44019908
2012-09-20 15:16:30+00:00,273.1949,13.54,71.0966990795054,72.97917,154.29,0.129,0.0,0.535,0.629,674.1868135733451,0.44838488
2012-09-20 15:31:30+00:00,255.6116,13.67,70.79322757293286,60.62204499999999,128.165,0.069,0.0,0.535,0.629,617.6608822865174,0.45694369
2012-09-20 15:46:30+00:00,250.8492,13.8,70.49666875179041,48.26492,102.04,0.009,0.0,0.535,0.629,558.4385906808152,0.4655025
2012-09-20 16:01:30+00:00,228.921,13.59,71.18478249009736,34.104719,72.103,0.006,0.0,0.535,0.629,496.7736626267412,0.44847636
2012-09-20 16:16:30+00:00,228.921,13.38,71.89677463359874,19.944518,42.166,0.003,0.0,0.535,0.629,432.93028687625673,0.43145022
2012-09-20 16:31:30+00:00,211.9659,13.115,74.20293594877998,20.535768,43.416,0.0015,0.0,0.535,0.629,367.1819852081958,0.38925223
2012-09-20 16:46:30+00:00,190.8137,12.85,76.59730127788987,21.127018,44.666,0.0,0.0,0.535,0.629,299.810440588836,0.34705424
2012-09-20 17:01:30+00:00,174.5479,12.805,77.44480695059748,20.770849,43.913,0.0,0.0,0.535,0.629,231.10429036782384,0.33350152
2012-09-20 17:16:30+00:00,170.1384,12.76,78.29749817213974,20.41468,43.16,0.0,0.0,0.535,0.629,161.35788967990257,0.31994879
2012-09-20 17:31:30+00:00,154.2463,12.42,81.76460854416939,15.328510999999995,32.407,0.0,0.0,0.535,0.629,90.87005035009622,0.26290292
2012-09-20 17:46:30+00:00,154.2463,12.08,85.3983530386676,10.242342,21.654,0.0,0.0,0.535,0.629,19.94276070553413,0.20585705
2012-09-20 18:01:30+00:00,134.4787,11.35,87.24124901577488,6.0236077,12.7349,0.0,0.0,0.5345,0.629,0.0,0.17140434
2012-09-20 18:16:30+00:00,138.7522,10.62,89.29897430494341,1.8048734,3.8158,0.0,0.0,0.534,0.629,0.0,0.13695163
2012-09-20 18:31:30+00:00,138.7522,9.8449998,90.8526870373946,0.924589655,1.954735,0.0,0.0,0.534,0.629,0.0,0.11115534
2012-09-20 18:46:30+00:00,138.7522,9.0699997,92.59956540259913,0.04430591,0.09367,0.0,0.0,0.534,0.629,0.0,0.08535906
2012-09-20 19:01:30+00:00,143.1617,8.5999999,94.14618386144411,0.0323792149999999,0.068455,0.0,0.0,0.534,0.629,0.0,0.06540792
2012-09-20 19:16:30+00:00,143.1617,8.1300001,95.79989217509711,0.02045252,0.04324,0.0,0.0,0.534,0.629,0.0,0.04545677
2012-09-20 19:31:30+00:00,143.1617,7.75,96.43205469142752,0.0238628499999999,0.05045,0.0,0.0,0.534,0.629,0.0,0.03762857
2012-09-20 19:46:30+00:00,143.1617,7.3699999,97.10002064483083,0.02727318,0.05766,0.0,0.0,0.534,0.629,0.0,0.02980036
2012-09-20 20:01:30+00:00,143.1617,7.4400001,97.85357796217136,0.032956275,0.069675,0.0,0.0,0.534,0.629,0.0,0.02216261
2012-09-20 20:16:30+00:00,143.1617,7.5100002,98.6000005632438,0.03863937,0.08169,0.0,0.0,0.534,0.629,0.0,0.01452485
2012-09-20 20:31:30+00:00,138.7522,7.75,98.90477268409904,0.0306858749999999,0.064875,0.0,0.0,0.534,0.629,0.0,0.01155058
2012-09-20 20:46:30+00:00,123.6862,7.9899998,99.19998357762012,0.0227323799999999,0.04806,0.0,0.0,0.534,0.629,0.0,0.00857631
2012-09-20 21:01:30+00:00,123.6862,8.0699997,99.25024452060092,0.02727791,0.05767,0.0,0.0,0.534,0.629,0.0,0.00808138
2012-09-20 21:16:30+00:00,123.6862,8.1499996,99.2999817685284,0.03182344,0.06728,0.0,0.0,0.534,0.629,0.0,0.00758644
2012-09-20 21:31:30+00:00,128.0957,8.2399998,99.40058397316768,0.02614271,0.05527,0.0,0.0,0.534,0.629,0.0,0.00653602
2012-09-20 21:46:30+00:00,128.0957,8.3299999,99.49998309643264,0.0204619799999999,0.04326,0.0,0.0,0.534,0.629,0.0,0.0054856
2012-09-20 22:01:30+00:00,128.0957,8.3099999,99.3002482424129,0.02102958,0.04446,0.0,0.0,0.534,0.629,0.0,0.00766644
2012-09-20 22:16:30+00:00,128.0957,8.29,99.09997133334863,0.0215971799999999,0.04566,0.0,0.0,0.534,0.629,0.0,0.00984728
2012-09-20 22:31:30+00:00,143.1617,8.01,98.70739211402646,0.012503755,0.026435,0.0,0.0,0.534,0.629,0.0,0.01387585
2012-09-20 22:46:30+00:00,143.1617,7.73,98.29998425522288,0.00341033,0.00721,0.0,0.0,0.534,0.629,0.0,0.01790441
2012-09-20 23:01:30+00:00,147.6963,7.306,98.54221528417744,0.0113685549999999,0.024035,0.0,0.0,0.534,0.629,0.0,0.01491482
