solar_TIMESTAMP,NZL_HUA_HUA_Aau_Jt_5,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2014-06-10 12:22:59+00:00,502.923,13.785,96.45093269334212,13.8823135,29.3495,1.2655,1.0,0.306,0.6375,661.0033036241365,0.05594248
2014-06-10 12:37:59+00:00,409.0129,13.7,96.1995687791036,11.492954,24.298,1.108,1.0,0.306,0.638,652.3749347270638,0.0595744
2014-06-10 12:52:59+00:00,567.4054,13.54,95.75400252920802,17.305651,36.587,1.135,0.8,0.306,0.6385000000000001,639.6247844188201,0.06586933
2014-06-10 13:07:59+00:00,282.64820000000003,13.38,95.29946063485184,23.118348,48.876,1.162,0.8,0.306,0.639,622.8074359518411,0.07216427
2014-06-10 13:22:59+00:00,232.0698,13.255,95.49771862781358,15.952870999999998,33.727,1.209,0.8,0.306,0.639,601.9948840960585,0.06855907
2014-06-10 13:37:59+00:00,218.082,13.13,95.69950399695747,8.787393999999999,18.578,1.256,0.8,0.306,0.639,577.2762269287155,0.06495388
2014-06-10 13:52:59+00:00,211.1675,13.155,95.54923664613403,10.261735,21.695,1.384,0.5,0.3065,0.639,548.7572844056943,0.06733339
2014-06-10 14:07:59+00:00,218.082,13.18,95.39946979824332,11.736076,24.812,1.512,0.5,0.307,0.639,516.5601453472198,0.0697129
2014-06-10 14:22:59+00:00,225.0492,13.13,95.0505499134893,15.960912,33.744,1.5515,0.3,0.307,0.6395000000000001,480.8226447772783,0.07475556
2014-06-10 14:37:59+00:00,246.2672,13.08,94.69938842708618,20.185748,42.676,1.591,0.3,0.307,0.64,441.6977738542116,0.07979823
2014-06-10 14:52:59+00:00,260.6689,12.92,94.25377316284276,22.35871,47.27,1.63,0.3,0.307,0.64,399.35302491869095,0.08560608
2014-06-10 15:07:59+00:00,267.9458,12.76,93.79928519203992,24.531672,51.864,1.669,0.3,0.307,0.64,353.9696744628657,0.09141394
2014-06-10 15:22:59+00:00,282.64820000000003,12.725,93.54981540287604,16.3050195,34.4715,1.709,0.2,0.307,0.64,305.7420070901686,0.09487384
2014-06-10 15:37:59+00:00,290.0736,12.69,93.29922812141416,8.078367,17.079,1.749,0.2,0.307,0.64,254.8764837881812,0.09833374
2014-06-10 15:52:59+00:00,297.5478,12.66,94.09773613629324,5.912594599999999,12.5002,1.5475,0.5,0.307,0.6395000000000001,201.5908580750971,0.0864454
2014-06-10 16:07:59+00:00,305.07050000000004,12.63,94.89941292132598,3.7468222,7.9214,1.346,0.5,0.307,0.639,146.11324380339718,0.07455706
2014-06-10 16:22:59+00:00,297.5478,12.675,95.35077472747356,2.80813005,5.93685,1.186,0.4,0.307,0.6395000000000001,88.68113861169361,0.06816024
2014-06-10 16:37:59+00:00,297.5478,12.72,95.7995157847877,1.8694379,3.9523,1.026,0.4,0.307,0.64,29.54040720511929,0.06176342
2014-06-10 16:52:59+00:00,297.5478,12.79,96.30183269915418,1.038705635,2.195995,0.945,0.6,0.307,0.64,0.0,0.05462746
2014-06-10 17:07:59+00:00,297.5478,12.86,96.79963096881735,0.20797337,0.43969,0.864,0.6,0.307,0.64,0.0,0.0474915
2014-06-10 17:22:59+00:00,290.0736,13.12,96.697502038503,0.141490855,0.299135,1.1895,0.6,0.307,0.64,0.0,0.04984772
2014-06-10 17:37:59+00:00,282.64820000000003,13.38,96.59960982095666,0.0750083399999999,0.15858,1.515,0.6,0.307,0.64,0.0,0.05220394
2014-06-10 17:52:59+00:00,282.64820000000003,13.245,96.1038254143565,0.07216561,0.15257,1.4714999999999998,0.8,0.307,0.6405,0.0,0.05929078
2014-06-10 18:07:59+00:00,275.27259999999995,13.11,95.59949247439128,0.0693228799999999,0.14656,1.428,0.8,0.307,0.6409999999999999,0.0,0.06637762
2014-06-10 18:22:59+00:00,267.9458,12.98,95.94642678572082,0.0750059749999999,0.158575,1.4265,0.6,0.3075,0.6409999999999999,0.0,0.06062686
2014-06-10 18:37:59+00:00,260.6689,12.85,96.29957312913282,0.0806890699999999,0.17059,1.425,0.6,0.308,0.6409999999999999,0.0,0.0548761
2014-06-10 18:52:59+00:00,253.4423,12.905,95.8478769132336,0.0784163049999999,0.165785,1.513,0.2,0.308,0.6409999999999999,0.0,0.06179675
2014-06-10 19:07:59+00:00,246.2672,12.96,95.39946882017838,0.07614354,0.16098,1.601,0.2,0.308,0.6409999999999999,0.0,0.0687174
2014-06-10 19:22:59+00:00,239.1427,12.99,95.39946090430718,0.07841394,0.16578,1.354,0.9,0.3075,0.6409999999999999,0.0,0.06885253
2014-06-10 19:37:59+00:00,232.0698,13.02,95.39946923949172,0.08068434,0.17058,1.107,0.9,0.307,0.6409999999999999,0.0,0.06898765
2014-06-10 19:52:59+00:00,225.0492,12.875,95.79555099385956,0.077843975,0.164575,1.395,0.7,0.3075,0.6409999999999999,0.0,0.06245274
2014-06-10 20:07:59+00:00,218.082,12.73,96.1995622453728,0.0750036099999999,0.15857,1.683,0.7,0.308,0.6409999999999999,0.0,0.05591783
2014-06-10 20:22:59+00:00,218.082,12.89,96.09831440585724,0.0755735749999999,0.159775,1.7995,0.2,0.308,0.6409999999999999,0.0,0.05801245
2014-06-10 20:37:59+00:00,211.1675,13.05,95.9995383428226,0.07614354,0.16098,1.916,0.2,0.308,0.6409999999999999,0.0,0.06010707
2014-06-10 20:52:59+00:00,204.307,13.215,94.83675190857277,0.0744383749999999,0.157375,1.882,0.1,0.308,0.6409999999999999,0.0,0.07841895
2014-06-10 21:07:59+00:00,197.5009,13.38,93.6992770211844,0.0727332099999999,0.15377,1.848,0.1,0.308,0.6409999999999999,0.0,0.09673083
2014-06-10 21:22:59+00:00,197.5009,13.485,92.03763709578286,0.0806890699999999,0.17059,1.983,0.0,0.308,0.6409999999999999,0.0,0.12308051
2014-06-10 21:37:59+00:00,190.7508,13.59,90.3989059411108,0.08864493,0.18741,2.118,0.0,0.308,0.6409999999999999,0.0,0.1494302
