solar_TIMESTAMP,CAN_TUR_P39_PRE_Pst_Js_14,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2011-07-24 00:02:27+00:00,25.36418617220432,23.01,96.8000000000001,11.796,0.0,2.349,0.0,0.0875,0.071,0.0,0.0899563947570847
2011-07-24 00:32:27+00:00,25.36418617220432,23.0,96.1000000000001,11.565,0.0,1.91,0.0,0.09,0.071,0.0,0.1095680672734831
2011-07-24 01:02:27+00:00,25.36418617220432,22.74,96.9000000000001,11.103000000000002,0.0,1.473,0.0,0.0660486111111111,0.071,0.0,0.0857323235333318
2011-07-24 01:32:27+00:00,25.36418617220432,22.73,96.7000000000001,11.577,0.0,1.681,0.0,0.0659444444444444,0.071,0.0,0.0912081454371578
2011-07-24 02:02:27+00:00,22.102651308614817,22.84,95.7000000000001,11.099,0.0,1.433,0.0,0.0658402777777778,0.071,0.0,0.1196416499898038
2011-07-24 02:32:27+00:00,25.64282639436185,22.74,95.8000000000001,10.997,0.0,1.205,0.0,0.0658680555555556,0.071,0.0,0.1161534705935478
2011-07-24 03:02:27+00:00,12.430117319663925,22.51,97.2000000000001,11.014,0.0,0.904000000000001,0.0,0.0660972222222222,0.071,0.0,0.0763628024889109
2011-07-24 03:32:27+00:00,12.207348094270015,22.43,97.6000000000001,11.443,0.0,1.198,0.0,0.0664583333333333,0.071,0.0,0.0651365946277122
2011-07-24 04:02:27+00:00,11.985339153037472,22.41,97.6000000000001,12.095,0.0,0.649000000000002,0.0,0.0664583333333333,0.071,0.0,0.0650574957163843
2011-07-24 04:32:27+00:00,0.0,22.27,98.0000000000001,24.200000000000003,30.0399999999999,0.272000000000001,0.0,0.066486111111111,0.071,0.0,0.0537551234407969
2011-07-24 05:02:27+00:00,0.0,22.11,98.6000000000001,61.22,110.2,0.529000000000002,0.0,0.066486111111111,0.071,52.94116770845908,0.0372639383616584
2011-07-24 05:32:27+00:00,0.0,22.31,99.0000000000001,111.55,214.8,1.044,0.0,0.0668472222222222,0.071,169.8589195517597,0.0269430241868433
2011-07-24 06:02:27+00:00,0.0,22.68,98.4000000000001,189.75,363.6,1.244,0.0,0.0668472222222222,0.071,289.09349359067915,0.0440882934627469
2011-07-24 06:32:27+00:00,0.0,22.94,98.4000000000001,303.85,585.1,1.631,0.0,0.0668472222222222,0.071,408.60481848134,0.0447881306808346
2011-07-24 07:02:27+00:00,0.0,23.23,97.1000000000001,284.85,571.1,1.526,0.0,0.0672083333333333,0.071,526.3480863064339,0.0826140065777707
2011-07-24 07:32:27+00:00,0.0,23.84,93.0000000000001,475.35,936.000000000001,1.418,0.0,0.066875,0.071,640.3087387176408,0.2068766759317997
2011-07-24 08:02:27+00:00,187.26011955613995,24.54,87.8000000000001,558.55,1090.0,1.99,0.0,0.066875,0.071,748.5369355596841,0.3760052728303784
2011-07-24 08:32:27+00:00,491.5292508642789,24.75,87.5000000000001,309.55,622.3,1.188,0.0,0.0672361111111111,0.071,849.18091622553,0.3901138059816782
2011-07-24 09:02:27+00:00,983.0903597131908,24.95,86.1000000000001,341.45,682.6,1.472,0.0,0.0672361111111111,0.071,940.5186829365562,0.4390114109360787
2011-07-24 09:32:27+00:00,1110.2846782422191,24.93,85.7000000000001,264.45,510.6,1.453,0.0,0.0672361111111111,0.071,1020.9874638508776,0.4511068598529717
2011-07-24 10:02:27+00:00,1428.3267164481897,25.16,84.0000000000001,325.55,630.1,1.406,0.0,0.0672361111111111,0.071,1089.2104518899,0.5116950097207567
2011-07-24 10:32:27+00:00,2383.776431090521,25.7,81.2000000000001,506.05,1018.0,1.738,0.0,0.0675972222222222,0.071,1144.0203617834525,0.6208298293989714
2011-07-24 11:02:27+00:00,2383.776431090521,26.17,78.0,699.9499999999999,1434.0,1.827,0.0,0.0672638888888889,0.071,1184.4794022724122,0.7469810366026493
2011-07-24 11:32:27+00:00,3626.8637699024903,26.66,75.4,854.05,1778.0,2.224,0.0,0.0670347222222222,0.071,1209.8953217434207,0.8597300523510478
2011-07-24 12:02:27+00:00,3626.8637699024903,26.68,74.2,863.05,1824.0,2.727,0.0,0.0670347222222222,0.071,1219.8332527520142,0.9027293424006112
2011-07-24 12:32:27+00:00,3626.8637699024903,26.99,72.7,680.05,1425.0,2.32,0.0,0.0670347222222222,0.071,1214.1231527703278,0.9727669832897808
2011-07-24 13:02:27+00:00,4074.0649475138857,26.54,75.8,607.9499999999999,1269.0,2.08,0.0,0.0664722222222222,0.071,1192.8627138427764,0.8397995304411485
2011-07-24 13:32:27+00:00,4151.024886876336,26.52,75.5,738.05,1549.0,2.212,0.0,0.0664722222222222,0.071,1156.415691359065,0.8492097101404656
2011-07-24 14:02:27+00:00,4151.024886876336,26.82,73.6,699.55,1459.0,1.925,0.0,0.0664722222222222,0.071,1105.4056805317084,0.9313557042786264
2011-07-24 14:32:27+00:00,3994.50187507353,26.88,74.2,429.85,895.0,1.377,0.0,0.0659097222222222,0.071,1040.7054470544824,0.9134017229692376
2011-07-24 15:02:27+00:00,3767.6845808780977,26.57,75.1000000000001,459.85,949.0,1.455,0.0,0.0659097222222222,0.071,963.4219944850864,0.8656185505025698
2011-07-24 15:32:27+00:00,3766.845940147923,27.0,73.0,478.25,969.0,1.589,0.0,0.0659097222222222,0.071,874.8776238401546,0.9626418474689284
2011-07-24 16:02:27+00:00,3766.845940147923,27.15,72.3,417.85,845.0,1.089,0.0,0.0656805555555555,0.071,776.5873094633382,0.9963235685145012
2011-07-24 16:32:27+00:00,3766.845940147923,26.72,73.3,185.15,378.3,1.305,0.0,0.0656805555555555,0.071,670.2327782557705,0.936419796939671
