solar_TIMESTAMP,USA_PJS_P04_AMB_Jmo_Js_9,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2011-09-01 19:55:15+00:00,143.58399768,21.29,47.8,0.0,0.0,3.949,0.0,0.08554046875,0.07425625,0.0,1.32
2011-09-01 20:10:15+00:00,73.89373608000001,21.52,46.8,0.0,0.0,3.811,0.0,0.0858315625,0.07425625,0.0,1.36
2011-09-01 20:25:15+00:00,64.40215427999999,21.44,48.0,0.0,0.0,3.424,0.0,0.08584375,0.07425625,0.0,1.33
2011-09-01 20:40:15+00:00,58.376049984000005,21.32,47.9,0.0,0.0,3.805,0.0,0.08584375,0.07425625,0.0,1.32
2011-09-01 20:55:15+00:00,49.791597696,21.23,48.7,0.0,0.0,3.815,0.0,0.0860296875,0.07425625,0.0,1.29
2011-09-01 21:10:15+00:00,44.375695272,20.99,49.3,0.0,0.0,3.658,0.0,0.086215625,0.07425625,0.0,1.26
2011-09-01 21:25:15+00:00,47.003318784,20.92,48.4,0.0,0.0,3.512,0.0,0.08612265625,0.07425625,0.0,1.28
2011-09-01 21:40:15+00:00,41.838813576,20.71,50.8,0.0,0.0,2.679,0.0,0.08629640625,0.07425625,0.0,1.2
2011-09-01 21:55:15+00:00,31.954336272,19.98,56.2,0.0,0.0,1.206,0.0,0.08629640625,0.07425625,0.0,1.02
2011-09-01 22:10:15+00:00,31.954336272,19.4,61.9,0.0,0.0,0.798,0.0,0.086389375,0.07425625,0.0,0.86
2011-09-01 22:25:15+00:00,29.672421912,19.04,64.8,0.0,0.0,0.722,0.0,0.08648234375,0.07425625,0.0,0.78
2011-09-01 22:40:15+00:00,29.672421912,18.34,69.6,0.0,0.0,1.049,0.0,0.08630859375,0.07425625,0.0,0.64
2011-09-01 22:55:15+00:00,29.672421912,17.96,72.2,0.0,0.0,0.613,0.0,0.086215625,0.07425625,0.0,0.57
2011-09-01 23:10:15+00:00,29.672421912,18.01,70.0,0.0,0.0,0.812,0.0,0.08630859375,0.07425625,0.0,0.62
2011-09-01 23:25:15+00:00,29.672421912,17.66,71.5,0.0,0.0,1.066,0.0,0.0860296875,0.07425625,0.0,0.58
2011-09-01 23:40:15+00:00,27.46280628,17.32,74.5,0.0,0.0,0.587,0.0,0.0858559375,0.07425625,0.0,0.5
2011-09-01 23:55:15+00:00,22.693293072,17.2,74.8,0.0,0.0,1.022,0.0,0.08576296875,0.07425625,0.0,0.49
2011-09-02 00:10:36+00:00,20.559136104,17.19,73.8,0.0,0.0,1.348,0.0,0.08594890625,0.07425625,0.0,0.51
2011-09-02 00:25:36+00:00,20.559136104,17.43,73.0,0.0,0.0,1.197,0.0,0.08594890625,0.07425625,0.0,0.54
2011-09-02 00:40:36+00:00,18.504433296,17.24,73.7,0.0,0.0,0.837,0.0,0.0858559375,0.07425625,0.0,0.52
