solar_TIMESTAMP,CAN_TUR_P74_Pst_Js_6,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2015-03-26 15:33:10+00:00,0.0,2.38000000000001,95.7,39.21170000000005,82.9000000000001,1.747,0.0,0.1388125,0.064,658.5833284601704,0.0311880045716481
2015-03-26 16:03:10+00:00,7.040896245393096,1.77600000000001,96.9000000000001,31.28895,66.15,1.589,0.0,0.1388125,0.064,549.6695554797337,0.0215319113234922
2015-03-26 16:33:10+00:00,4.499164724943452,1.54700000000001,97.7000000000001,39.30630000000004,83.1000000000001,1.365,0.0,0.139375,0.064,431.9561069269985,0.0157143488316311
2015-03-26 17:03:10+00:00,4.499164724943452,1.47900000000001,98.1000000000001,26.79072,56.64,1.581,0.0,0.139708333333333,0.064,307.4579369018913,0.0129180107075755
2015-03-26 17:33:10+00:00,4.499164724943452,1.26300000000001,99.1000000000001,14.30352,30.24,1.339,0.0,0.139708333333333,0.064,178.30613665791896,0.0060245080720167
2015-03-26 18:03:10+00:00,9.012817925459478,1.08100000000001,100.0,0.0,0.0,1.399,0.0,0.140631944444444,0.064,46.71145575234912,0.0
2015-03-26 18:33:10+00:00,5.835862199826736,0.938000000000008,100.0,0.0,0.0,1.403,0.0,0.140631944444444,0.064,0.0,0.0
2015-03-26 19:03:10+00:00,0.0,0.780000000000009,100.0,0.0,0.0,1.431,0.0,0.140965277777778,0.064,0.0,0.0
2015-03-26 19:33:10+00:00,1.279702978998707,0.689000000000009,100.0,0.0,0.0,1.315,0.0,0.141194444444444,0.064,0.0,0.0
2015-03-26 20:03:10+00:00,0.0,0.581000000000009,100.0,0.0,0.0,1.05,0.0,0.141888888888889,0.065,0.0,0.0
2015-03-26 20:33:10+00:00,13.147102409481484,0.516000000000009,100.0,0.0,0.0,1.068,0.0,0.141888888888889,0.064,0.0,0.0
2015-03-26 21:03:10+00:00,15.874082233464932,0.463000000000009,100.0,0.0,0.0,1.091,0.0,0.142222222222222,0.064,0.0,0.0
2015-03-26 21:33:10+00:00,12.81997625300995,0.437000000000009,100.0,0.0,0.0,1.184,0.0,0.142888888888889,0.064,0.0,0.0
2015-03-26 22:03:10+00:00,7.302388079949934,0.453000000000009,97.6000000000001,0.0,0.0,1.373,0.0,0.142784722222222,0.064,0.0,0.015150198711967
2015-03-26 22:33:10+00:00,15.36523330186156,0.561000000000009,93.2000000000001,0.0,0.0,1.315,0.0,0.143145833333333,0.064,0.0,0.0432635769091682
2015-03-26 23:03:10+00:00,15.196312246106466,0.460000000000009,90.3000000000001,0.0,0.0,1.299,0.0,0.143451388888889,0.064,0.0,0.0612632036030753
2015-03-26 23:33:10+00:00,15.027742819512644,0.539000000000009,88.9000000000001,0.0,0.0,1.832,0.0,0.143784722222222,0.064,0.0,0.0705087218779189
2015-03-27 00:03:29+00:00,12.00903717223877,0.398000000000009,90.4000000000001,0.0,0.0,1.358,0.0,0.143784722222222,0.064,0.0,0.060359045413208
2015-03-27 00:33:29+00:00,11.848054013589689,0.174000000000009,90.8000000000001,0.0,0.0,2.131,0.0,0.143784722222222,0.064,0.0,0.0569089348960605
2015-03-27 01:03:29+00:00,33.72130814651192,-0.244999999999991,92.9000000000001,0.0,0.0,1.812,0.0,0.144479166666667,0.064,0.0,0.0425965080616027
2015-03-27 01:33:29+00:00,3.941560770343643,-0.308999999999991,93.1000000000001,0.0,0.0,1.745,0.0,0.144118055555556,0.064,0.0,0.0412033535250998
