solar_TIMESTAMP,CZE_LAN_Fex_Jt_7,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-05-06 09:21:03+00:00,72.33496196568012,18.0265,54.45,706.2488889,1493.0101511346,1.125848337,0.0,0.4076249999999999,0.422875,950.5756182686864,0.9415198773
2016-05-06 09:31:03+00:00,61.32501736283302,18.7935,52.459,725.0303704,1532.7142030256,0.9731144,0.0,0.4075999999999999,0.4228,973.17993444939,1.031064969
2016-05-06 09:41:03+00:00,41.40738025307655,18.9915,51.17,748.5214815,1582.374411891,1.170340397,0.0,0.4076249999999999,0.4227249999999999,994.4840503278148,1.072194114
2016-05-06 09:51:03+00:00,54.57383021712303,18.961,48.5765,767.0585185,1621.561708109,1.541550272,0.0,0.40765,0.4227,1014.4474085835116,1.126994583
2016-05-06 10:01:03+00:00,79.19217832386494,18.778,48.0655,785.017037,1659.5260162179998,1.606229774,0.0,0.4076249999999999,0.4226999999999999,1033.032004358946,1.125260372
2016-05-06 10:11:03+00:00,55.45748956501484,19.56,45.827,798.3637037,1687.7408696218,1.199691876,0.0,0.4075999999999999,0.4226749999999999,1050.2024576100555,1.232364127
2016-05-06 10:21:03+00:00,85.1654876023531,19.453,45.3385,810.4962963,1713.3891703782,1.376597619,0.0,0.407625,0.422625,1065.926080459779,1.23523659
2016-05-06 10:31:03+00:00,81.7898940294981,19.991,42.7795,826.9962963,1748.2701703782,0.750521288,0.0,0.4076249999999999,0.422625,1080.1729394264105,1.33694851
2016-05-06 10:41:03+00:00,46.603307127952576,19.7545,42.322,839.2266667,1774.1251734038,1.794424547,0.0,0.4078,0.422475,1092.9159124082437,1.3280336419999998
2016-05-06 10:51:03+00:00,115.75714498758316,20.0555,40.7585,854.757037,1806.956376218,1.918736691,0.0,0.407975,0.42265,1104.130740316118,1.389705341
2016-05-06 11:01:03+00:00,126.37864612042904,19.838,39.763,864.9014815,1828.401731891,1.865213407,0.0,0.407775,0.4226999999999999,1113.796073255426,1.394153256
2016-05-06 11:11:03+00:00,93.73676031827928,20.235,37.898,876.5533333,1853.0337465962,1.623495349,0.0,0.407825,0.422875,1121.8935111698584,1.473066461
2016-05-06 11:21:03+00:00,83.99916626513004,20.399,37.124,880.7251852,1861.8530415128,1.616323495,0.0,0.4078,0.423075,1128.4076388693331,1.506605838
2016-05-06 11:31:03+00:00,108.6172666400671,20.4865,37.3375,885.8666667,1872.7221334038,2.010908302,0.0,0.407875,0.423,1133.3260553755226,1.509616575
2016-05-06 11:41:03+00:00,119.23876777291298,20.647,36.3,892.2711111,1886.2611288654,2.18688436,0.0,0.4079,0.4229,1136.6393975291437,1.549866045
2016-05-06 11:51:03+00:00,122.22542241215706,21.0015,35.5105,889.9977778,1881.4553022692,2.078642483,0.0,0.40785,0.42295,1138.341357813959,1.603662745
2016-05-06 12:01:03+00:00,199.01410676538944,20.483,36.239,894.4140741,1890.7913526474,2.526750574,0.0,0.4079,0.423,1138.4286963636812,1.53574928
2016-05-06 12:11:03+00:00,20.041007548570636,20.952,35.6325,896.7444444,1895.7177554616,1.720581009,0.0,0.4081,0.423025,1136.9012471288438,1.595768927
2016-05-06 12:21:03+00:00,127.36833468079568,21.2685,36.0865,896.2066667,1894.5808934038,1.898549249,0.0,0.408225,0.422975,1133.7619181919388,1.615591328
2016-05-06 12:31:03+00:00,172.34577797353268,21.1425,36.1435,814.9614815,1722.828571891,1.394792879,0.0,0.408225,0.4229,1129.0166862302217,1.601726167
2016-05-06 12:41:03+00:00,144.7937898337841,20.929,36.4295,487.3651852,1030.2900015128,1.753916851,0.0,0.4082,0.422875,1122.674585136691,1.573784175
2016-05-06 12:51:03+00:00,173.22943732142448,21.154,35.9455,537.1096296,1135.4497569744,1.471691097,0.0,0.4081,0.4229,1114.7476888209874,1.607826639
2016-05-06 13:01:03+00:00,244.9279762804508,21.623,34.168,877.4251852,1854.8768415128,1.711416973,0.0,0.4081,0.422875,1105.2510882228555,1.700590801
2016-05-06 13:11:03+00:00,180.47534488141537,21.9055,33.31,766.5207407,1620.4248458398,0.738435385,0.0,0.408125,0.4229,1094.2028625820349,1.7527294640000002
2016-05-06 13:21:03+00:00,208.9107446372509,21.745,32.2345,517.2607407,1093.4892058398,1.244183936,0.0,0.408125,0.422875,1081.6240450191713,1.7636347570000002
2016-05-06 13:31:03+00:00,265.3403338044882,21.6915,31.155,430.9718519,911.0744949166,1.470761412,0.0,0.408075,0.4228499999999999,1067.538582493405,1.785883722
2016-05-06 13:41:03+00:00,274.68923665583134,21.219,29.992,353.262963,746.7979037819999,1.370621074,0.0,0.4081,0.42285,1051.9732902126932,1.764284595
2016-05-06 13:51:03+00:00,306.9421835243702,21.8825,26.941,651.9414815,1378.204291891,0.827419505,0.0,0.408125,0.4228499999999999,1034.957800583884,1.917425882
2016-05-06 14:01:03+00:00,334.10523273050785,23.076,23.9625,821.4148148,1736.4709184872,0.77070873,0.0,0.408375,0.4229,1016.52450679954,2.145597961
2016-05-06 14:11:03+00:00,315.4604416340589,23.08,23.8825,825.057037,1744.170576218,1.622432852,0.0,0.408375,0.4229,996.7085011689426,2.14837475
2016-05-06 14:21:03+00:00,336.2614903599024,22.7025,24.359,811.5637037,1715.6456696218,1.644745288,0.0,0.40845,0.422875,975.5475083107958,2.086693641
2016-05-06 14:31:03+00:00,306.1645533889532,22.7255,24.7555,824.5762963,1743.1542903782,1.902666425,0.0,0.408375,0.422875,953.081813334726,2.078651402
2016-05-06 14:41:03+00:00,309.1512080281973,22.9885,27.452,623.8385185,1318.794628109,1.573823617,0.0,0.40845,0.4228499999999999,929.3541851482372,2.0363300420000003
