solar_TIMESTAMP,NZL_HUA_HUA_Aau_Jt_4,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2012-06-26 05:34:37+00:00,192.0332,9.3400002,97.79985323586872,0.0011351999999999,0.0024,0.025,0.0,0.534,0.63,0.0,0.02584336
2012-06-26 05:49:37+00:00,176.61509999999998,9.6150002,94.2340148747704,0.0028403649999999,0.006005,0.173,0.0,0.534,0.63,0.0,0.06899294
2012-06-26 06:04:37+00:00,176.61509999999998,9.8900003,90.79925570338348,0.00454553,0.00961,0.321,0.0,0.534,0.63,0.0,0.11214252
2012-06-26 06:19:37+00:00,171.4637,10.605,85.7032954540844,0.0102286249999999,0.021625,0.4639999999999999,0.0,0.534,0.63,0.0,0.18278623
2012-06-26 06:34:37+00:00,171.4637,11.32,81.09799608537345,0.01591172,0.03364,0.607,0.0,0.534,0.63,0.0,0.25342995
2012-06-26 06:49:37+00:00,151.4111,11.665,80.47971687545615,0.1704999449999999,0.360465,0.7204999999999999,0.0,0.534,0.63,0.0,0.26776561
2012-06-26 07:04:37+00:00,146.4458,12.01,79.89774285731126,0.3250881699999999,0.68729,0.834,0.0,0.534,0.63,0.0,0.28210127
2012-06-26 07:19:37+00:00,146.4458,12.115,80.45118571338496,2.403357935,5.081095,0.661,0.0,0.5335,0.63,5.711090888728058,0.27623948
2012-06-26 07:34:37+00:00,146.4458,12.22,80.99784190103982,4.4816277,9.4749,0.488,0.0,0.5329999999999999,0.63,65.05230641320884,0.2703777
2012-06-26 07:49:37+00:00,146.4458,12.455,80.43722122506446,10.94283135,23.13495,0.5195000000000001,0.0,0.5329999999999999,0.63,122.77281520132124,0.28268945
2012-06-26 08:04:37+00:00,127.0454,12.69,79.89768504567407,17.404035,36.795,0.551,0.0,0.5329999999999999,0.63,178.625520830033,0.29500121
2012-06-26 08:19:37+00:00,156.5712,12.965,79.3856962779069,34.6153225,73.1825,0.635,0.0,0.5329999999999999,0.63,232.37132275111728,0.30801332
2012-06-26 08:34:37+00:00,171.9893,13.24,78.89757063364647,51.82661,109.57,0.719,0.0,0.5329999999999999,0.63,283.7801398602678,0.32102543
2012-06-26 08:49:37+00:00,176.85590000000002,13.27,80.70127170544556,47.57907,100.59,0.7435,0.1,0.5329999999999999,0.63,332.6318954549351,0.29416177
2012-06-26 09:04:37+00:00,176.85590000000002,13.3,82.4979880011291,43.33153,91.61,0.768,0.1,0.5329999999999999,0.63,378.7174593643721,0.2672981
2012-06-26 09:19:37+00:00,161.43789999999998,13.455,85.12389554077942,91.59172,193.64,0.7195,0.0,0.5325,0.63,421.8395432188808,0.2295025
2012-06-26 09:34:37+00:00,131.9121,13.61,87.6985985550895,139.85191,295.67,0.671,0.0,0.532,0.63,461.8135450253505,0.1917069
2012-06-26 09:49:37+00:00,131.9121,13.93,84.93936814834315,107.90785499999998,228.135,0.8275,0.0,0.532,0.63,498.4683394336533,0.23964162
2012-06-26 10:04:37+00:00,197.635,14.25,82.29805781322654,75.96379999999999,160.6,0.984,0.0,0.532,0.63,531.6470103110504,0.28757635
2012-06-26 10:19:37+00:00,156.4716,13.665,85.07849133881845,44.3922325,93.8525,0.964,0.1,0.532,0.63,561.2075224881698,0.23337297
2012-06-26 10:34:37+00:00,147.0893,13.08,88.0986275601058,12.820665,27.105,0.944,0.1,0.532,0.63,587.0233298010364,0.1791696
2012-06-26 10:49:37+00:00,172.1847,12.33,88.89499166784563,21.2209085,44.8645,0.9705,0.1,0.532,0.63,608.9839168262067,0.15915847
2012-06-26 11:04:37+00:00,192.5818,11.58,89.79889029354295,29.621152,62.624,0.997,0.1,0.532,0.63,626.9952719897284,0.13914734
2012-06-26 11:19:37+00:00,187.1768,11.785,90.25422976153004,29.457967,62.279,0.9815,0.1,0.532,0.63,640.9802900247117,0.1347499
2012-06-26 11:34:37+00:00,187.1768,11.99,90.69895670650456,29.294782,61.934,0.966,0.1,0.532,0.63,650.8791020544866,0.13035245
2012-06-26 11:49:37+00:00,187.1768,12.18,90.04005528550346,45.581591,96.367,0.96299995,0.0,0.5315,0.63,656.6493318884201,0.14134528
2012-06-26 12:04:37+00:00,181.854,12.37,89.39878936837565,61.8684,130.8,0.9599999,0.0,0.531,0.63,658.2662774330502,0.1523381
2012-06-26 12:19:37+00:00,181.854,12.29,90.4432697883552,90.842015,192.055,1.47849995,0.5,0.531,0.63,655.7230164420179,0.13660847
2012-06-26 12:34:37+00:00,197.272,12.21,91.49903489721235,119.81563,253.31,1.997,0.5,0.531,0.63,649.0304361520274,0.12087885
2012-06-26 12:49:37+00:00,197.272,12.36,89.8321322452295,98.21372,207.64,2.0915,0.0,0.5305,0.63,638.2171866779491,0.14601499
2012-06-26 13:04:37+00:00,197.272,12.51,88.19864632264041,76.61180999999999,161.97,2.186,0.0,0.53,0.63,623.3295583666076,0.17115113
2012-06-26 13:19:37+00:00,197.272,12.31,89.38219763123433,88.051315,186.155,2.225,0.2,0.53,0.63,604.4312836341941,0.15197574
2012-06-26 13:34:37+00:00,197.272,12.11,90.59893828212296,99.49082,210.34,2.264,0.2,0.53,0.63,581.6032641356867,0.13280034
2012-06-26 13:49:37+00:00,197.272,12.44,84.66933663449214,111.61381,235.97,2.398,0.0,0.53,0.63,554.9432244341671,0.22131559
2012-06-26 14:04:37+00:00,218.4086,12.77,78.99757912954381,123.7368,261.6,2.532,0.0,0.53,0.63,524.5652936526927,0.30983084
2012-06-26 14:19:37+00:00,234.5943,12.6,78.10632720582208,93.68238,198.06,2.3595,0.0,0.53,0.63,490.5995168995064,0.31939813
2012-06-26 14:34:37+00:00,245.4836,12.43,77.1973899366894,63.62796,134.52,2.187,0.0,0.53,0.63,453.1912985582681,0.32896543
2012-06-26 14:49:37+00:00,262.0192,12.29,75.36331446400472,61.657915,130.355,2.5235,0.0,0.53,0.63,412.50077982639,0.35216856
2012-06-26 15:04:37+00:00,284.4518,12.15,73.49699979631998,59.68787,126.19,2.86,0.0,0.53,0.63,368.7021531662752,0.37537169
2012-06-26 15:19:37+00:00,307.278,12.06,69.8777314642652,55.778525,117.925,2.7755,0.0,0.53,0.63,321.9829166040739,0.42411068
2012-06-26 15:34:37+00:00,324.774,11.97,66.21621275187879,51.86917999999999,109.66,2.691,0.0,0.53,0.63,272.54307106840747,0.47284967
2012-06-26 15:49:37+00:00,372.1272,11.935,63.566970262215335,40.55502473,85.74001,2.9975,0.0,0.5295000000000001,0.63,220.59426420504013,0.50875357
2012-06-26 16:04:37+00:00,402.2467,11.9,60.9056374694883,29.24086,61.82,3.304,0.0,0.529,0.63,166.35888433279942,0.54465747
2012-06-26 16:19:37+00:00,484.212,11.735,60.31998683634961,19.360363,40.931,3.239,0.0,0.529,0.63,110.06910841938014,0.54682663
2012-06-26 16:34:37+00:00,535.8353,11.57,59.72562299185369,9.479866,20.042,3.174,0.0,0.529,0.63,51.96590815276792,0.54899579
2012-06-26 16:49:37+00:00,555.9056,11.46,60.78707400057131,5.789709199999999,12.2404,3.059,0.0,0.529,0.63,0.0,0.53064924
2012-06-26 17:04:37+00:00,529.7171000000001,11.35,61.8659447138492,2.0995524,4.4388,2.944,0.0,0.529,0.63,0.0,0.5123027
