solar_TIMESTAMP,CAN_TUR_P74_Pst_Js_14,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2010-12-31 19:34:33+00:00,178.57503555515672,7.38900000000003,100.0,0.0,0.0,2.50400000000001,0.0,0.121951388888889,0.082,0.0,0.0
2010-12-31 20:04:33+00:00,159.06060088734213,7.34400000000003,99.7000000000027,0.0,0.0,2.57800000000001,0.0,0.122923611111111,0.082,0.0,0.0030801569805476
2010-12-31 20:34:33+00:00,142.81134662383724,7.48100000000003,99.4000000000026,0.0,0.0,2.208,0.0,0.122256944444444,0.082,0.0,0.0062184258428729
2010-12-31 21:04:33+00:00,123.0913990130495,7.46200000000003,98.4000000000026,0.0,0.0,2.199,0.0,0.123770833333333,0.082,0.0,0.0165609009480208
2010-12-31 21:34:33+00:00,108.12477252714324,7.91200000000003,95.2000000000025,0.0,0.0,2.251,0.0,0.123923611111111,0.082,0.0,0.0512352027668153
2010-12-31 22:04:33+00:00,98.59402801989808,8.46000000000003,94.5000000000025,0.0,0.0,2.52600000000001,0.0,0.124381944444444,0.082,0.0,0.060939156499819
2010-12-31 22:34:33+00:00,83.8768446386691,8.12000000000003,93.9000000000024,0.0,0.0,2.69000000000001,0.0,0.124715277777778,0.082,0.0,0.0660415216824052
2010-12-31 23:04:33+00:00,76.41835612312032,8.21000000000003,92.4000000000024,0.0,0.0,2.89800000000001,0.0,0.125201388888889,0.082,0.0,0.0827871520238399
2010-12-31 23:34:33+00:00,65.41897077574261,8.63000000000003,91.5000000000023,0.0,0.0,2.77700000000001,0.0,0.125506944444444,0.082,0.0,0.0952720214461031
2011-01-01 00:04:02+00:00,55.5226885590831,9.52000000000003,89.1000000000022,0.0,0.0,3.32400000000001,0.0,0.126840277777778,0.082,0.0,0.1297483337691447
2011-01-01 00:34:02+00:00,42.989025628778165,9.16000000000003,89.4000000000023,0.0,0.0,2.97300000000001,0.0,0.127048611111111,0.081,0.0,0.1231502247509414
2011-01-01 01:04:02+00:00,34.12165849489691,9.56000000000003,86.8000000000022,0.0,0.0,3.48700000000001,0.0,0.128097222222222,0.082,0.0,0.157550240900697
2011-01-01 01:34:02+00:00,25.75690757500753,9.33000000000003,88.2000000000022,0.0,0.0,2.57300000000001,0.0,0.128555555555556,0.081,0.0,0.1386740717612766
2011-01-01 02:04:02+00:00,20.489742293192386,9.33000000000003,86.8000000000021,0.0,0.0,2.87900000000001,0.0,0.128326388888889,0.081,0.0,0.1551269277329579
2011-01-01 02:34:02+00:00,17.95845444450337,9.42000000000003,86.9000000000021,0.0,0.0,2.29,0.0,0.129375,0.081,0.0,0.1548888958339894
2011-01-01 03:04:02+00:00,13.12311468179276,8.93000000000003,88.3000000000022,0.0,0.0,1.696,0.0,0.130194444444444,0.081,0.0,0.1338323686314508
2011-01-01 03:34:02+00:00,10.831542076748203,8.51000000000003,89.0000000000022,0.0,0.0,2.114,0.0,0.1300625,0.081,0.0,0.1222929688528591
2011-01-01 04:04:02+00:00,8.388077825891468,8.79000000000003,86.9000000000021,0.0,0.0,2.042,0.0,0.130881944444444,0.081,0.0,0.1484325615584472
2011-01-01 04:34:02+00:00,4.149916311093798,9.05000000000003,86.4000000000021,0.0,0.0,1.673,0.0,0.130652777777778,0.081,0.0,0.1568337952296744
2011-01-01 05:04:02+00:00,0.0,9.69000000000003,81.1000000000019,0.0,0.0,2.433,0.0,0.131729166666667,0.081,0.0,0.2275654379716636
