solar_TIMESTAMP,CAN_TUR_P74_Pst_Js_13,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2015-04-20 04:09:50+00:00,10.75833461658502,8.92,93.1000000000001,0.0,0.0,2.809,0.0,0.147597222222222,0.094,0.0,0.0788733795009164
2015-04-20 04:39:50+00:00,1.9780706743316812,8.92,91.8000000000001,0.0,0.0,2.508,0.0,0.147291666666667,0.094,0.0,0.0937335814358719
2015-04-20 05:09:50+00:00,0.0,9.40000000000001,95.4000000000001,0.0,0.0,3.51,0.0,0.146729166666667,0.094,0.0,0.054315185967169
2015-04-20 05:39:50+00:00,0.0,9.11,97.5000000000001,0.0,0.0,3.8,0.254,0.146756944444444,0.094,101.55401668887168,0.0289469071949576
2015-04-20 06:09:50+00:00,0.0,9.18,99.2000000000001,0.0,0.0,4.912,1.016,0.146423611111111,0.093,229.07290677213783,0.0093069211617827
2015-04-20 06:39:50+00:00,16.43058850304428,9.29,100.0,14.175809999999998,29.97,4.483,0.254,0.146680555555556,0.093,355.8057714594862,0.0
2015-04-20 07:09:50+00:00,79.93055101344936,9.79,99.3000000000001,29.02801,61.37,4.918,0.0,0.147451388888889,0.093,479.5835391405326,0.0084852055514952
2015-04-20 07:39:50+00:00,78.7805505312885,10.23,98.9000000000001,66.5038,140.6,4.382,0.0,0.147451388888889,0.093,598.2877166823624,0.0137333305077748
2015-04-20 08:09:50+00:00,55.876865797554046,11.04,97.1000000000001,259.58239999999995,548.8,4.292,0.0,0.147118055555556,0.093,709.8866480396646,0.0382172334537631
2015-04-20 08:39:50+00:00,31.49019685246219,11.83,94.6000000000001,278.124,588.0,3.147,0.0,0.146784722222222,0.093,812.4702865896835,0.0749901864158807
2015-04-20 09:09:50+00:00,8.214912301569536,13.37,88.5000000000001,515.5699999999999,1090.0,3.729,0.0,0.146451388888889,0.093,904.2828860543896,0.176700624010975
2015-04-20 09:39:50+00:00,0.0,14.44,85.5000000000001,398.266,842.0,4.126,0.0,0.146479166666667,0.093,983.7530504975672,0.2388417849434436
2015-04-20 10:09:50+00:00,0.0,14.13,85.2000000000001,256.8863,543.1,2.765,0.0,0.145916666666667,0.093,1049.520629085678,0.2389354960013013
