solar_TIMESTAMP,CAN_TUR_P39_PRE_Pst_Js_10,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2011-05-28 08:40:46+00:00,574.4951625782769,13.1,98.7000000000001,244.35,486.8,1.206,0.0,0.145479166666667,0.139,925.3422358406294,0.0195987550819058
2011-05-28 09:10:46+00:00,288.8316948941005,13.73,98.6000000000001,371.45,743.0,1.381,0.0,0.145638888888889,0.137,1010.0020124791216,0.0219913318256765
2011-05-28 09:40:46+00:00,517.9331847698618,14.52,94.9000000000001,433.75,866.0,1.842,0.0,0.145173611111111,0.139,1083.0267300138198,0.084321102477771
2011-05-28 10:10:46+00:00,845.0260541299497,15.36,89.6,394.75,792.0,1.985,0.0,0.144944444444444,0.138,1143.1671310268318,0.1815086080751369
2011-05-28 10:40:46+00:00,1185.7217337074746,16.09,86.8,413.95,829.0,2.436,0.0,0.144944444444444,0.138,1189.394375582058,0.2413970662827476
2011-05-28 11:10:46+00:00,1776.7018277637685,16.81,85.2,463.95,930.0,2.515,0.0,0.144381944444444,0.138,1220.917641797624,0.2833490253485458
2011-05-28 11:40:46+00:00,2675.141698127819,17.82,81.8,603.05,1197.0,2.945,0.0,0.144381944444444,0.138,1237.1976545394575,0.3714155608572129
2011-05-28 12:10:46+00:00,3281.115056911784,18.13,80.2,514.9499999999999,1025.0,3.048,0.0,0.1436875,0.138,1237.9559108007577,0.4120222833054379
2011-05-28 12:40:46+00:00,4293.000792075935,18.71,74.7999999999999,771.05,1552.0,3.153,0.0,0.143381944444444,0.138,1223.1794439507555,0.5438036368202144
2011-05-28 13:10:46+00:00,5167.885212560223,19.01,72.3999999999999,892.05,1821.0,3.16,0.0,0.143048611111111,0.139,1193.1210453545298,0.6068590246164554
2011-05-28 13:40:46+00:00,5403.455717347771,19.01,72.7999999999999,864.05,1764.0,2.507,0.0,0.142819444444444,0.138,1148.2949395779572,0.5980639662886809
2011-05-28 14:10:46+00:00,5244.284962043196,18.91,72.4999999999999,787.05,1590.0,2.853,0.0,0.142486111111111,0.138,1089.4679871692424,0.6008985488852137
2011-05-28 14:40:46+00:00,5243.498321241566,19.74,71.0999999999999,684.25,1362.0,2.903,0.0,0.142180555555556,0.138,1017.6465655192312,0.6649632873556972
2011-05-28 15:10:46+00:00,4786.8580097170125,19.62,72.2999999999999,354.65000000000003,705.0,2.433,0.0,0.141486111111111,0.139,934.0593522395072,0.6326237152330232
2011-05-28 15:40:46+00:00,4357.566508014192,19.56,72.5999999999999,224.95,444.8,2.002,0.0,0.141256944444444,0.138,840.1363055935236,0.6234448842400147
2011-05-28 16:10:46+00:00,3824.8709988008886,19.3,73.5999999999999,174.05,340.3,2.077,0.0,0.141027777777778,0.138,737.4842015740901,0.5910585449142978
2011-05-28 16:40:46+00:00,3452.698154565949,19.22,75.0,161.55,312.2,1.773,0.0,0.141027777777778,0.138,627.8591461266955,0.5569336166732113
2011-05-28 17:10:46+00:00,3046.331710868721,18.99,75.9,94.85,177.7,1.651,0.0,0.140333333333333,0.138,513.1365327642441,0.5292414981989015
2011-05-28 17:40:46+00:00,2463.876215077575,18.81,78.0,66.53,119.3,1.23,0.0,0.140465277777778,0.138,395.2789595211986,0.4777258639142892
2011-05-28 18:10:46+00:00,1769.3562947494154,18.58,79.3,43.25,69.2799999999999,0.746000000000001,0.0,0.140388888888889,0.138,276.3026541043062,0.4430776888437102
2011-05-28 18:40:46+00:00,1096.2940105444093,18.57,77.6,25.770000000000003,31.1199999999999,0.648000000000002,0.0,0.140027777777778,0.138,158.24298161660442,0.4791656875936516
2011-05-28 19:10:46+00:00,703.7488491678708,18.48,78.5,14.293,0.0,0.817000000000001,0.0,0.139743055555556,0.139,43.11962492661064,0.4573288576082885
2011-05-28 19:40:46+00:00,614.6460955706531,17.44,86.1,10.920000000000002,0.0,1.468,0.0,0.139798611111111,0.139,0.0,0.2769470403074221
2011-05-28 20:10:46+00:00,529.3394232045163,17.41,87.7,11.260000000000002,0.0,1.203,0.0,0.139465277777778,0.139,0.0,0.2446043235063668
2011-05-28 20:40:46+00:00,396.032505042588,17.07,90.0,10.834,0.0,1.082,0.0,0.139798611111111,0.138,0.0,0.1946341913605991
2011-05-28 21:10:46+00:00,251.12728257811705,16.39,92.8000000000001,10.606000000000002,0.0,1.003,0.0,0.139104166666667,0.139,0.0,0.1342136728760066
2011-05-28 21:40:46+00:00,164.48347472103055,15.97,93.5000000000001,10.954,0.0,1.025,0.0,0.138875,0.139,0.0,0.1179623511815182
2011-05-28 22:10:46+00:00,144.02934297088933,15.61,92.2000000000001,10.973,0.0,1.405,0.0,0.138798611111111,0.139,0.0,0.138331707714677
2011-05-28 22:40:46+00:00,124.21198636416553,15.51,93.2000000000001,11.389,0.0,1.51,0.0,0.138875,0.138,0.0,0.1198263695762988
2011-05-28 23:10:46+00:00,123.9378093550897,15.67,91.8000000000001,11.513,0.0,1.794,0.0,0.138875,0.139,0.0,0.1459856338334302
2011-05-28 23:40:46+00:00,123.66374611717406,15.6,90.7000000000001,11.18,0.0,1.433,0.0,0.138465277777778,0.139,0.0,0.1648283148657001
2011-05-29 00:10:38+00:00,104.54309418235384,15.48,91.1000000000001,11.033,0.0,1.027,0.0,0.138798611111111,0.138,0.0,0.1565301393777383
2011-05-29 00:40:38+00:00,68.81434490751596,15.28,91.6000000000001,11.66,0.0,1.211,0.0,0.138159722222222,0.139,0.0,0.145851876929707
2011-05-29 01:10:38+00:00,68.57090499859973,15.38,90.4000000000001,11.971,0.0,1.062,0.0,0.138236111111111,0.139,0.0,0.1677616492686171
2011-05-29 01:40:38+00:00,51.88573353725554,15.4,90.5000000000001,11.561,0.0,0.901000000000002,0.0,0.137875,0.139,0.0,0.1662273716546416
2011-05-29 02:10:38+00:00,36.2408850453489,15.22,92.3000000000001,10.895,0.0,1.177,0.0,0.137875,0.139,0.0,0.1331831156977427
2011-05-29 02:40:38+00:00,9.36759664156875,15.23,93.3000000000001,11.572,0.0,1.01,0.0,0.137798611111111,0.139,0.0,0.1159611067969428
2011-05-29 03:10:38+00:00,9.202122157132534,15.4,92.8000000000001,11.496,0.0,0.760000000000002,0.0,0.137798611111111,0.139,0.0,0.125982850096149
2011-05-29 03:40:38+00:00,9.202122157132534,15.24,94.1000000000001,11.275,0.0,1.248,0.0,0.137569444444444,0.139,0.0,0.1021806456199954
2011-05-29 04:10:38+00:00,9.202122157132534,15.2,94.7000000000002,13.003,0.0,1.411,0.0,0.137569444444444,0.139,0.0,0.0915537297107405
2011-05-29 04:40:38+00:00,0.0,15.06,95.2000000000002,28.89,35.2899999999999,1.825,0.0,0.137236111111111,0.139,33.80289180020967,0.0821733542723543
2011-05-29 05:10:38+00:00,9.202122157132534,14.98,94.0000000000002,69.14,117.0,2.167,0.0,0.137569444444444,0.139,148.33459179257665,0.102189098655876
2011-05-29 05:40:38+00:00,67.59876969851688,15.38,91.7000000000002,184.35,320.5,1.646,0.0,0.137236111111111,0.139,266.00981997036274,0.1450439259301565
2011-05-29 06:10:38+00:00,317.25520070206227,16.21,88.4000000000001,290.55,519.6,1.597,0.0,0.137236111111111,0.139,384.815478574758,0.2137671111472436
2011-05-29 06:40:38+00:00,985.1479597859028,16.96,85.9000000000001,323.65000000000003,610.6,1.515,0.0,0.137159722222222,0.139,502.7191324073259,0.2725280275831456
