solar_TIMESTAMP,USA_PJS_P08_AMB_Ped_Js_5,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2013-07-15 07:18:04+00:00,46.02544722,17.88,84.7,153.4885,324.5,2.051,0.0,0.1967566840277777,0.0446437499999999,587.1715897732502,0.31
2013-07-15 07:33:04+00:00,31.13089812,18.46,81.1,181.632,384.0,2.207,0.0,0.1967566840277777,0.0446437499999999,649.6487805834709,0.4
2013-07-15 07:48:04+00:00,70.63865298,18.39,80.9,149.23149999999998,315.5,2.647,0.0,0.1965707465277777,0.0446437499999999,710.5134420366049,0.4
2013-07-15 08:03:04+00:00,122.83759206,17.61,84.1,75.3016,159.2,2.644,0.0,0.1963741319444444,0.0446437499999999,769.5049781941331,0.32
2013-07-15 08:18:04+00:00,119.04937956,16.75,86.2,104.2492,220.4,2.839,0.0,0.1959986979166666,0.0443512499999999,826.3708129353787,0.26
2013-07-15 08:33:04+00:00,73.35460566,16.48,85.5,138.116,292.0,2.453,0.0,0.1959915798611111,0.0439793749999999,880.8674713806945,0.27
2013-07-15 08:48:04+00:00,108.50211287999998,16.27,82.1,153.0628,323.6,2.839,0.0,0.1957985243055555,0.0439793749999999,932.7616223478716,0.33
2013-07-15 09:03:04+00:00,115.31551662,16.19,80.4,152.25869999999998,321.9,2.671,0.0,0.1958914930555556,0.0439793749999999,981.8310773781384,0.36
2013-07-15 09:18:04+00:00,137.00372058,16.29,79.3,193.5043,409.1,2.727,0.0,0.1955089409722222,0.0443512499999999,1027.8657420544598,0.38
2013-07-15 09:33:04+00:00,151.58854943999998,16.37,78.5,136.93349999999998,289.5,2.339,0.0,0.1956019097222222,0.0439793749999999,1070.668515539092,0.4
2013-07-15 09:48:04+00:00,155.64148524,16.31,78.2,117.6824,248.8,3.182,0.0,0.1951299479166666,0.0443512499999999,1110.0561344786308,0.4
2013-07-15 10:03:04+00:00,148.24512828,16.1,79.7,120.7569,255.3,3.32,0.0,0.1948403645833333,0.0439793749999999,1145.859957663686,0.37
2013-07-15 10:18:04+00:00,137.00372058,15.89,82.4,132.6765,280.5,3.043,0.0,0.1946508680555555,0.0439793749999999,1177.9266880830564,0.32
2013-07-15 10:33:04+00:00,133.76297754,16.2,80.2,130.02769999999998,274.9,2.853,0.0,0.1945543402777778,0.0439793749999999,1206.1190292814515,0.36
2013-07-15 10:48:04+00:00,126.67959215999998,16.23,79.5,111.155,235.0,2.439,0.0,0.1946508680555556,0.0439793749999999,1230.3162732099593,0.38
2013-07-15 11:03:04+00:00,105.42257208,15.74,81.7,156.09,330.0,2.453,0.254,0.1945543402777778,0.0439793749999999,1250.4148170525225,0.33
2013-07-15 11:18:04+00:00,91.69874622,15.93,79.3,194.1665,410.5,2.208,0.0,0.1944542534722222,0.0439793749999999,1266.328606815583,0.37
2013-07-15 11:33:04+00:00,101.79917442,16.11,78.3,205.1874,433.8,2.848,0.0,0.1944506944444444,0.0439793749999999,1277.989505781488,0.4
2013-07-15 11:48:04+00:00,112.18110443999998,16.08,78.9,222.1208,469.6,2.867,0.0,0.1943541666666666,0.0439793749999999,1285.3475862480705,0.39
2013-07-15 12:03:04+00:00,119.70322002,16.13,79.0,297.7062,629.4,2.807,0.0,0.1943541666666666,0.0439793749999999,1288.3713433053313,0.39
2013-07-15 12:18:04+00:00,167.29649549999996,16.7,74.1,240.757,509.0,2.842,0.0,0.1942611979166666,0.0443512499999999,1287.0478297337274,0.49
2013-07-15 12:33:04+00:00,200.2456152,16.8,74.5,258.7783,547.1,2.542,0.0,0.1944471354166667,0.0439793749999999,1281.3827114465705,0.49
2013-07-15 12:48:04+00:00,241.49921922,16.99,72.2,319.748,676.0,2.978,0.0,0.1945401041666666,0.0443512499999999,1271.4002432390246,0.54
2013-07-15 13:03:04+00:00,360.11155446,17.47,70.0,389.279,823.0,2.76,0.0,0.1944435763888889,0.0450949999999999,1257.1431649475082,0.6
2013-07-15 13:18:04+00:00,365.54671116,17.89,68.7,338.668,716.0,3.138,0.0,0.1943470486111111,0.0447231249999999,1238.6725184640522,0.64
2013-07-15 13:33:04+00:00,375.40104102,17.99,69.1,370.359,783.0,2.842,0.0,0.1943470486111111,0.0447231249999999,1216.0673863890106,0.64
2013-07-15 13:48:04+00:00,403.6349952,18.65,66.6,436.579,923.0,2.836,0.0,0.1944471354166667,0.0446437499999999,1189.4245534410509,0.72
2013-07-15 14:03:04+00:00,461.80692684,18.86,63.7,389.279,823.0,2.468,0.0,0.1944471354166667,0.045015625,1158.8580920740308,0.79
2013-07-15 14:18:04+00:00,477.26283384,18.92,62.5,329.3026,696.2,2.62,0.0,0.1941646701388889,0.0450949999999999,1124.4988740751126,0.82
2013-07-15 14:33:04+00:00,477.26283384,18.58,63.4,278.0767,587.9,2.89,0.0,0.1938786458333333,0.0447231249999999,1086.494010234844,0.78
2013-07-15 14:48:04+00:00,471.12574896,18.73,61.3,328.3093,694.1,2.832,0.0,0.1936891493055555,0.0447231249999999,1045.0062204885792,0.84
2013-07-15 15:03:04+00:00,505.51119828,19.01,58.1,429.957,909.0,3.205,0.0,0.1935926215277778,0.0450156249999999,1000.213137225847,0.92
2013-07-15 15:18:04+00:00,555.8568735599999,19.3,56.1,366.102,774.0,2.098,0.0,0.1935926215277778,0.0447231249999999,952.3065447504551,0.98
2013-07-15 15:33:04+00:00,555.8568735599999,18.71,57.5,246.9533,522.1,3.304,0.0,0.1934066840277777,0.0447231249999999,901.4915581478514,0.92
2013-07-15 15:48:04+00:00,532.8860360399999,18.83,58.0,300.2131,634.7,3.027,0.0,0.19331015625,0.0447231249999999,847.985745075122,0.91
2013-07-15 16:03:04+00:00,526.46584374,19.24,55.6,351.439,743.0,2.974,0.0,0.1933960069444444,0.045759375,792.0181942339897,0.99
2013-07-15 16:18:04+00:00,555.8568735599999,20.02,51.5,382.657,809.0,2.897,0.0,0.1933030381944444,0.0453875,733.8285345150696,1.13
2013-07-15 16:33:04+00:00,574.15200318,20.66,50.6,406.78,860.0,2.229,0.0,0.1931099826388889,0.0453875,673.6659090128345,1.2
2013-07-15 16:48:04+00:00,634.2497316,20.74,47.6,372.724,788.0,2.227,0.0,0.1928275173611111,0.0450156249999999,611.7879083043453,1.28
2013-07-15 17:03:04+00:00,634.2497316,20.23,48.4,198.8965,420.5,2.485,0.0,0.1922625868055555,0.0447231249999999,548.459467558785,1.22
2013-07-15 17:18:04+00:00,562.45119318,19.35,51.5,141.2378,298.6,2.283,0.0,0.1920695312499999,0.0447231249999999,483.9517321998682,1.09
2013-07-15 17:33:04+00:00,552.4941450599999,19.71,49.4,249.3183,527.1,2.666,0.0,0.1918764756944444,0.0447231249999999,418.5408969780473,1.16
2013-07-15 17:48:04+00:00,557.4496688999999,19.61,49.2,123.6895,261.5,2.637,0.0,0.1914045138888889,0.0447231249999999,352.5070234230146,1.16
2013-07-15 18:03:04+00:00,507.10134438,18.79,53.9,69.1999,146.3,2.269,0.0,0.1908324652777777,0.0447231249999999,286.1328407392812,1.0
2013-07-15 18:18:04+00:00,433.2205836,18.28,56.9,22.38236,47.32,1.974,0.0,0.19055,0.0447231249999999,219.70253527966548,0.91
2013-07-15 18:33:04+00:00,327.10218461999995,17.84,58.3,0.0,0.0,2.513,0.0,0.1904534722222222,0.0447231249999999,153.50053377906937,0.85
2013-07-15 18:48:04+00:00,227.50244136,17.64,58.9,0.0,0.0,2.35,0.0,0.1898778645833333,0.0447231249999999,87.81028555811515,0.83
2013-07-15 19:03:04+00:00,170.7397047,17.42,59.3,0.0,0.0,1.948,0.0,0.1895918402777778,0.0447231249999999,22.91304891130783,0.81
2013-07-15 19:18:04+00:00,126.02567142,17.2,60.2,0.0,0.0,1.945,0.0,0.1893129340277777,0.0447231249999999,0.0,0.78
2013-07-15 19:33:04+00:00,97.80175224,17.03,61.1,0.0,0.0,2.254,0.0,0.1890233506944444,0.0447231249999999,0.0,0.76
2013-07-15 19:48:04+00:00,81.88849007999998,16.93,61.9,0.0,0.0,1.833,0.0,0.188733767361111,0.0447231249999999,0.0,0.74
2013-07-15 20:03:04+00:00,75.64965029999999,16.72,62.4,0.0,0.0,1.95,0.0,0.1886372395833333,0.0447231249999999,0.0,0.72
2013-07-15 20:18:04+00:00,60.40239102,16.5,63.5,0.0,0.0,2.026,0.0,0.18834765625,0.0447231249999999,0.0,0.68
2013-07-15 20:33:04+00:00,51.60571002,16.39,63.7,0.0,0.0,2.388,0.0,0.1879651041666666,0.0447231249999999,0.0,0.68
2013-07-15 20:48:04+00:00,45.81431082,16.14,65.8,0.0,0.0,1.954,0.0,0.1878685763888888,0.0447231249999999,0.0,0.63
2013-07-15 21:03:04+00:00,45.81431082,15.93,68.3,0.0,0.0,1.603,0.0,0.1875861111111111,0.0447231249999999,0.0,0.57
2013-07-15 21:18:04+00:00,45.81431082,15.71,69.1,0.0,0.0,1.624,0.0,0.18729296875,0.0447231249999999,0.0,0.55
2013-07-15 21:33:04+00:00,43.0356996,15.53,69.9,0.0,0.0,2.04,0.0,0.1871964409722222,0.0447231249999999,0.0,0.53
2013-07-15 21:48:04+00:00,5.917438799999999,15.31,71.3,0.0,0.0,1.74,0.0,0.1870069444444444,0.0447231249999999,0.0,0.5
2013-07-15 22:03:04+00:00,9.64118646,15.1,71.9,0.0,0.0,1.625,0.0,0.1866315104166666,0.0447231249999999,0.0,0.48
2013-07-15 22:18:04+00:00,4.63380174,14.85,72.7,0.0,0.0,1.429,0.0,0.1863419270833333,0.0447231249999999,0.0,0.46
2013-07-15 22:33:04+00:00,2.8057860000000003,14.6,73.9,0.0,0.0,1.505,0.0,0.1863419270833333,0.0447231249999999,0.0,0.43
2013-07-15 22:48:04+00:00,1.19227842,14.34,75.7,0.0,0.0,1.373,0.0,0.1857734375,0.0443512499999999,0.0,0.4
2013-07-15 23:03:04+00:00,1.19227842,14.09,78.2,0.0,0.0,1.18,0.0,0.1855803819444444,0.0443512499999999,0.0,0.35
2013-07-15 23:18:04+00:00,1.19227842,13.91,79.5,0.0,0.0,1.346,0.0,0.1853908854166666,0.0443512499999999,0.0,0.33
2013-07-15 23:33:04+00:00,0.0,13.88,80.8,0.0,0.0,0.976,0.0,0.1851048611111111,0.0443512499999999,0.0,0.3
2013-07-15 23:48:04+00:00,9.53481546,13.8,81.5,0.0,0.0,1.106,0.0,0.1851048611111111,0.0443512499999999,0.0,0.29
2013-07-16 00:03:00+00:00,2.45299554,13.83,79.9,0.0,0.0,1.324,0.0,0.1849153645833333,0.0443512499999999,0.0,0.32
2013-07-16 00:18:00+00:00,2.45299554,13.92,79.2,0.0,0.0,1.429,0.0,0.1847258680555555,0.0443512499999999,0.0,0.33
2013-07-16 00:33:00+00:00,1.26978876,14.04,77.0,0.0,0.0,1.501,0.0,0.1847223090277778,0.0447231249999999,0.0,0.37
2013-07-16 00:48:00+00:00,4.17183048,14.17,75.9,0.0,0.0,1.646,0.0,0.18462578125,0.0447231249999999,0.0,0.39
2013-07-16 01:03:00+00:00,11.50564932,14.28,74.2,0.0,0.0,1.578,0.0,0.1844362847222222,0.0447231249999999,0.0,0.42
2013-07-16 01:18:00+00:00,15.72131268,14.28,73.6,0.0,0.0,1.57,0.0,0.1841467013888889,0.0447231249999999,0.0,0.43
2013-07-16 01:33:00+00:00,34.794074519999995,14.34,72.4,0.0,0.0,1.483,0.0,0.1840537326388889,0.0443512499999999,0.0,0.45
2013-07-16 01:48:00+00:00,68.28444198,14.37,72.5,0.0,0.0,1.333,0.0,0.1836747395833333,0.0443512499999999,0.0,0.45
2013-07-16 02:03:00+00:00,65.24419823999999,14.24,74.7,0.0,0.0,1.106,0.0,0.1836747395833333,0.0443512499999999,0.0,0.41
2013-07-16 02:18:00+00:00,74.33281746,14.09,76.4,0.0,0.0,1.08,0.0,0.1835782118055555,0.0443512499999999,0.0,0.38
2013-07-16 02:33:00+00:00,20.1852018,14.01,77.2,0.0,0.0,0.968,0.0,0.1834852430555555,0.0443512499999999,0.0,0.36
2013-07-16 02:48:00+00:00,13.62247236,13.93,76.5,0.0,0.0,0.783,0.0,0.1833887152777777,0.0450949999999999,0.0,0.37
2013-07-16 03:03:00+00:00,13.62247236,13.81,77.3,0.0,0.0,0.494,0.0,0.1834816840277777,0.0447231249999999,0.0,0.36
2013-07-16 03:18:00+00:00,13.62247236,13.67,77.8,0.0,0.0,0.442,0.0,0.1832886284722222,0.0450949999999999,0.0,0.35
2013-07-16 03:33:00+00:00,13.62247236,13.71,76.9,0.0,0.0,0.643,0.0,0.1828166666666666,0.0447231249999999,0.0,0.36
2013-07-16 03:48:00+00:00,13.62247236,13.69,77.6,0.0,0.0,0.575,0.0,0.1827201388888888,0.0447231249999999,0.0,0.35
2013-07-16 04:03:00+00:00,20.1852018,13.68,77.3,0.0,0.0,0.545,0.0,0.1827201388888889,0.0447231249999999,0.0,0.36
2013-07-16 04:18:00+00:00,20.1852018,13.65,77.6,0.0,0.0,0.761,0.0,0.1824376736111111,0.0447231249999999,0.0,0.35
2013-07-16 04:33:00+00:00,27.345415140000004,13.62,76.1,0.0,0.0,0.94,0.0,0.1822481770833333,0.0447231249999999,0.0,0.37
2013-07-16 04:48:00+00:00,40.0125555,13.53,77.3,0.0,0.0,0.588,0.0,0.1822481770833333,0.0447231249999999,0.0,0.35
2013-07-16 05:03:00+00:00,90.08383374,13.08,80.9,0.0,0.0,0.357,0.0,0.1822481770833333,0.0447231249999999,0.0,0.29
2013-07-16 05:18:00+00:00,32.21829072,12.47,84.7,0.0,0.0,0.371,0.0,0.1816761284722222,0.0443512499999999,59.39379556895474,0.22
2013-07-16 05:33:00+00:00,11.50564932,12.4,84.0,3.79819,8.03,0.691,0.0,0.1816761284722222,0.0443512499999999,124.87886049186824,0.23
2013-07-16 05:48:00+00:00,5.868146879999999,12.78,80.7,36.0899,76.3,0.941,0.0,0.1815831597222222,0.0447231249999999,190.9898684461029,0.28
2013-07-16 06:03:00+00:00,9.53481546,13.32,81.0,43.2795,91.5,0.632,0.0,0.1817655381944444,0.0447231249999999,257.44375828342606,0.29
2013-07-16 06:18:00+00:00,13.62247236,14.23,74.9,72.1798,152.6,1.331,0.0,0.1814830729166666,0.0447231249999999,323.95600068198564,0.41
2013-07-16 06:33:00+00:00,40.20631128,15.28,70.7,86.60629999999999,183.1,1.423,0.0,0.1818549479166666,0.0447231249999999,390.24181638831305,0.51
2013-07-16 06:48:00+00:00,78.73597476,15.93,67.5,151.07619999999997,319.4,1.262,0.0,0.1816690104166666,0.0447231249999999,456.0173955300345,0.59
2013-07-16 07:03:00+00:00,105.00628014,14.62,72.3,72.32169999999999,152.9,1.178,0.0,0.1814830729166666,0.0447231249999999,521.0011127789139,0.46
2013-07-16 07:18:00+00:00,114.74946234,14.72,72.7,205.0928,433.6,0.698,0.0,0.1816690104166666,0.0447231249999999,584.9147331610696,0.46
2013-07-16 07:33:00+00:00,150.74460594,16.01,66.2,273.6305,578.5,0.99,0.0,0.1819550347222222,0.04583875,647.4846033517758,0.61
2013-07-16 07:48:00+00:00,242.70634944,17.06,61.1,353.331,747.0,1.293,0.0,0.1821480902777777,0.0454668749999999,708.4428233540938,0.76
2013-07-16 08:03:00+00:00,342.4128651,17.85,58.7,389.279,823.0,1.425,0.0,0.1824341145833333,0.04583875,767.5283935445939,0.85
2013-07-16 08:18:00+00:00,405.65066544,18.39,54.8,400.631,847.0,1.305,0.0,0.1828202256944444,0.045466875,824.4883321751646,0.96
2013-07-16 08:33:00+00:00,494.66545056,18.62,53.0,397.32,840.0,1.262,0.0,0.1829203125,0.04583875,879.0787585458827,1.01
2013-07-16 08:48:00+00:00,651.24115416,19.15,47.8,477.73,1010.0,1.953,0.0,0.1833064236111111,0.04583875,931.065937211351,1.16
2013-07-16 09:03:00+00:00,550.6910964,19.5,47.1,525.03,1110.0,2.221,0.0,0.1835030381944444,0.04613125,980.2272787497546,1.2
2013-07-16 09:18:00+00:00,557.01772236,20.12,45.8,497.596,1052.0,1.407,0.0,0.1838855902777778,0.04613125,1026.3522928092757,1.28
2013-07-16 09:33:00+00:00,539.28334854,20.3,46.0,431.376,912.0,1.41,0.0,0.1837926215277778,0.04613125,1069.2434893517209,1.29
2013-07-16 09:48:00+00:00,559.21827744,20.47,43.1,585.101,1237.0,1.624,0.0,0.1839821180555556,0.04613125,1108.7172242341494,1.37
2013-07-16 10:03:00+00:00,587.95554708,20.63,41.9,582.736,1232.0,1.711,0.0,0.1844540798611111,0.04613125,1144.6044855084826,1.41
2013-07-16 10:18:00+00:00,622.3243382999999,20.81,40.4,534.0169999999999,1129.0,1.957,0.0,0.1847436631944444,0.04613125,1176.7516170717809,1.47
