solar_TIMESTAMP,CAN_TUR_P74_Pst_Js_3,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2012-03-08 10:28:13+00:00,28.997789168702624,8.82000000000001,100.0,47.4419,100.3,6.28500000000001,0.67,0.138652777777778,0.091,840.3656401825494,0.0
2012-03-08 10:58:13+00:00,31.51095041169417,9.26000000000001,100.0,46.96889999999995,99.2999999999999,7.02400000000001,0.23,0.138986111111111,0.091,889.875190673862,0.0
2012-03-08 11:28:13+00:00,76.79631861186812,9.8,100.0,60.7805,128.5,6.98000000000001,0.4,0.139215277777778,0.091,922.8568249650876,0.0
2012-03-08 11:58:13+00:00,115.57613973342414,10.18,99.5000000000002,59.40879999999999,125.6,6.86900000000001,0.0,0.139548611111111,0.091,938.7460191699186,0.0062215533204635
2012-03-08 12:28:13+00:00,138.53160321636108,9.48000000000001,97.3000000000002,47.06349999999995,99.4999999999999,6.04300000000001,1.52,0.139958333333333,0.091,937.2708064883636,0.0320530102553144
2012-03-08 12:58:13+00:00,210.30303675373293,7.15100000000001,100.0,87.5996,185.2,2.82,0.74,0.141673611111111,0.09,918.4564324190663,0.0
2012-03-08 13:28:13+00:00,238.04769981924568,5.89600000000001,98.4000000000002,109.9252,232.4,3.7,0.42,0.142597222222222,0.091,882.6249228330696,0.0148658363770402
2012-03-08 13:58:13+00:00,267.0793235193918,5.06300000000001,96.2000000000002,64.61179999999999,136.6,3.912,0.39,0.143493055555556,0.091,830.3895722970364,0.0333164137598447
2012-03-08 14:28:13+00:00,243.0803085875257,4.45200000000001,98.3000000000002,73.5042,155.4,3.441,0.0,0.144055555555556,0.09,762.6444469802212,0.0142801110808942
2012-03-08 14:58:13+00:00,197.2398483490421,3.91600000000001,100.0,55.2937,116.9,2.688,0.0,0.143722222222222,0.091,680.549081810484,0.0
2012-03-08 15:28:13+00:00,175.52111549401516,3.23300000000001,100.0,64.7537,136.9,3.121,0.35,0.143951388888889,0.09,585.5086338016528,0.0
2012-03-08 15:58:13+00:00,243.5487101821448,3.02600000000001,100.0,33.24243999999995,70.2799999999999,2.629,0.4,0.1443125,0.091,479.14983124752496,0.0
2012-03-08 16:28:13+00:00,319.38579575557065,2.87000000000001,100.0,18.66457999999995,39.4599999999999,1.973,0.54,0.144645833333333,0.09,363.29313043702825,0.0
2012-03-08 16:58:13+00:00,319.688093597172,3.06600000000001,99.9000000000001,0.0,0.0,1.899,0.0,0.145208333333333,0.09,239.9215564587064,0.0007616463506782208
2012-03-08 17:28:13+00:00,319.688093597172,2.99600000000001,98.5000000000001,0.0,0.0,1.777,0.09,0.146131944444444,0.09,111.14676141879472,0.0113679850542426
2012-03-08 17:58:13+00:00,319.688093597172,2.68700000000001,94.4000000000001,0.0,0.0,2.179,0.11,0.145798611111111,0.09,0.0,0.0415169220863106
2012-03-08 18:28:13+00:00,319.688093597172,2.37800000000001,90.4000000000001,0.0,0.0,2.931,0.0,0.145798611111111,0.09,0.0,0.0696190798955053
2012-03-08 18:58:13+00:00,141.46598403636042,1.86200000000001,89.6,0.0,0.0,2.545,0.0,0.145465277777778,0.09,0.0,0.0726836407659083
2012-03-08 19:28:13+00:00,102.7078648999714,1.63900000000001,85.3,0.0,0.0,2.456,0.0,0.145131944444444,0.09,0.0,0.1011022881947123
2012-03-08 19:58:13+00:00,70.86386041047332,1.29400000000001,84.5,0.0,0.0,3.552,0.0,0.145131944444444,0.09,0.0,0.1039877428724285
2012-03-08 20:28:13+00:00,45.22826727235314,0.84500000000001,84.1,0.0,0.0,2.966,0.0,0.145131944444444,0.09,0.0,0.1032650414346187
2012-03-08 20:58:13+00:00,27.89471166552031,0.58700000000001,84.9,0.0,0.0,2.719,0.0,0.144798611111111,0.09,0.0,0.0962520646381238
2012-03-08 21:28:13+00:00,17.410103037264722,0.45800000000001,79.9999999999999,0.0,0.0,2.886,0.0,0.144465277777778,0.09,0.0,0.1262975299797686
2012-03-08 21:58:13+00:00,10.262050718319768,0.37400000000001,78.4999999999999,0.0,0.0,2.937,0.0,0.144493055555556,0.09,0.0,0.1349434550909557
2012-03-08 22:28:13+00:00,4.01857381426966,-0.0669999999999899,79.1699999999999,0.0,0.0,2.06,0.0,0.144493055555556,0.09,0.0,0.126605060797593
2012-03-08 22:58:13+00:00,0.0,-0.44499999999999,76.6999999999999,0.0,0.0,2.011,0.0,0.144006944444444,0.09,0.0,0.1377581576473822
2012-03-08 23:28:13+00:00,0.0,-0.71999999999999,79.2699999999999,0.0,0.0,1.69,0.0,0.143673611111111,0.09,0.0,0.1201173780215794
2012-03-08 23:58:29+00:00,11.883762179211,-0.99199999999999,78.5599999999999,0.0,0.0,1.885,0.0,0.143673611111111,0.09,0.0,0.1217731817619854
2012-03-09 00:28:29+00:00,16.455548743021737,-1.12899999999999,81.0999999999999,0.0,0.0,1.873,0.0,0.143673611111111,0.09,0.0,0.1062696522343119
2012-03-09 00:58:29+00:00,18.77603817001364,-1.40099999999999,82.5999999999999,0.0,0.0,1.62,0.0,0.142979166666667,0.09,0.0,0.0958929157369126
2012-03-09 01:28:29+00:00,16.135721319815104,-1.52499999999999,84.4,0.0,0.0,1.263,0.0,0.143340277777778,0.09,0.0,0.0851891525993286
2012-03-09 01:58:29+00:00,11.257593605967696,-1.57399999999999,87.3,0.0,0.0,0.970999999999999,0.0,0.142777777777778,0.09,0.0,0.0691019762171444
2012-03-09 02:28:29+00:00,11.100850119197888,-1.59999999999999,85.9,0.0,0.0,1.035,0.0,0.142416666666667,0.09,0.0,0.0765721712839577
2012-03-09 02:58:29+00:00,8.727227324977104,-1.74499999999999,88.6,0.0,0.0,1.096,0.0,0.142416666666667,0.09,0.0,0.0612487341221321
2012-03-09 03:28:29+00:00,5.594620683269296,-1.36399999999999,90.6,0.0,0.0,1.326,0.0,0.142083333333333,0.09,0.0,0.0519458869395937
2012-03-09 03:58:29+00:00,1.1660281635787235,-0.49899999999999,89.1,0.0,0.0,2.006,0.0,0.1421875,0.09,0.0,0.0641904458153615
2012-03-09 04:28:29+00:00,0.0,-0.0679999999999899,85.0999999999999,0.0,0.0,2.223,0.0,0.142083333333333,0.09,0.0,0.0905558202304327
2012-03-09 04:58:29+00:00,0.0,0.43500000000001,87.1,0.0,0.0,2.654,0.0,0.142111111111111,0.09,0.0,0.0813258770728275
2012-03-09 05:28:29+00:00,0.0,0.72000000000001,84.6,0.0,0.0,3.321,0.0,0.14175,0.09,0.0,0.0991159485724474
2012-03-09 05:58:29+00:00,1.1094634979535638,0.86800000000001,86.6,0.0,0.0,3.871,0.0,0.141625,0.09,0.0,0.0871734599393941
2012-03-09 06:28:29+00:00,0.0,0.68400000000001,95.4,13.281839999999953,28.0799999999999,4.279,0.0,0.141625,0.09,10.405466014793856,0.0295288859840934
2012-03-09 06:58:29+00:00,0.0,-0.16199999999999,98.1000000000001,40.96179999999995,86.5999999999999,3.362,0.0,0.140930555555556,0.09,141.95046579320712,0.0114684063654842
2012-03-09 07:28:29+00:00,0.0,0.53500000000001,83.9,151.833,321.0,3.215,0.0,0.1411875,0.09,269.8794197919304,0.1022397097584117
2012-03-09 07:58:29+00:00,0.0,1.17500000000001,71.3099999999999,219.1882,463.4,3.943,0.0,0.141291666666667,0.09,392.0026572670201,0.190831819545065
2012-03-09 08:28:29+00:00,0.0,1.38400000000001,65.4499999999998,276.84689999999995,585.3,4.52,0.0,0.141291666666667,0.09,506.2298789477159,0.2333013058632162
2012-03-09 08:58:29+00:00,0.0,1.08100000000001,64.5999999999998,395.428,836.0,4.968,0.0,0.140854166666667,0.09,610.6059352885829,0.23386987546533
