solar_TIMESTAMP,CAN_TUR_P74_Pst_Js_12,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2012-06-21 18:36:14+00:00,635.9581605380683,23.72,80.4000000000001,20.76943,43.91,3.733,0.0,0.0622013888888889,0.044,223.79038604362756,0.576003939166875
2012-06-21 19:06:14+00:00,544.1134944283087,22.84,84.3000000000001,0.0,0.0,2.86,0.0,0.0622013888888889,0.044,109.87682719662834,0.4375281953112803
2012-06-21 19:36:14+00:00,396.12732937981286,22.51,84.2000000000002,0.0,0.0,2.323,0.0,0.0622013888888889,0.044,0.1853513732794567,0.4315926991947729
2012-06-21 20:06:14+00:00,328.71101244722735,22.08,98.5000000000003,0.0,0.0,2.275,0.17,0.0622013888888889,0.044,0.0,0.0399164713792712
2012-06-21 20:36:14+00:00,270.57218365236696,21.03,100.0,0.0,0.0,1.74,0.83,0.0625347222222222,0.044,0.0,0.0
2012-06-21 21:06:14+00:00,217.1189889346769,20.86,100.0,0.0,0.0,1.89,0.12,0.0625347222222222,0.044,0.0,0.0
2012-06-21 21:36:14+00:00,159.03371823560602,20.81,100.0,0.0,0.0,0.392999999999998,0.42,0.0625347222222222,0.044,0.0,0.0
2012-06-21 22:06:14+00:00,123.74204891125112,20.73,100.0,0.0,0.0,0.632999999999999,0.19,0.0625347222222222,0.044,0.0,0.0
2012-06-21 22:36:14+00:00,91.32401342720834,20.72,100.0,0.0,0.0,0.974999999999999,0.0,0.0628680555555555,0.044,0.0,0.0
2012-06-21 23:06:14+00:00,73.59293553044017,20.66,100.0,0.0,0.0,1.236,0.0,0.0628680555555555,0.044,0.0,0.0
2012-06-21 23:36:14+00:00,61.44382463907281,20.58,100.0,0.0,0.0,1.77,0.0,0.0628680555555555,0.044,0.0,0.0
2012-06-22 00:06:02+00:00,52.04267146761538,20.33,100.0,0.0,0.0,2.241,0.12,0.0628680555555555,0.044,0.0,0.0
2012-06-22 00:36:02+00:00,36.87234511661312,19.79,100.0,0.0,0.0,1.888,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 01:06:02+00:00,23.040676759824127,19.24,100.0,0.0,0.0,1.768,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 01:36:02+00:00,15.673843726493036,19.0,100.0,0.0,0.0,0.974999999999999,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 02:06:02+00:00,15.273729556343335,18.84,100.0,0.0,0.0,1.088,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 02:36:02+00:00,4.441980055922964,18.8,100.0,0.0,0.0,1.387,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 03:06:02+00:00,2.8835445626856773,18.68,100.0,0.0,0.0,1.524,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 03:36:02+00:00,1.921533597730598,18.58,100.0,0.0,0.0,1.428,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 04:06:02+00:00,1.0467408589225902,18.31,100.0,0.0,0.0,1.23,0.0,0.0632013888888889,0.044,0.0,0.0
2012-06-22 04:36:02+00:00,0.3015210836989972,17.99,100.0,21.20931999999995,44.8399999999999,1.046,0.0,0.0635347222222222,0.044,29.86091458327835,0.0
2012-06-22 05:06:02+00:00,0.4296524277446634,18.06,100.0,73.9772,156.4,0.965999999999998,0.0,0.0632013888888889,0.044,140.9043499734918,0.0
2012-06-22 05:36:02+00:00,0.5654751131029824,18.74,98.4000000000003,180.0238,380.6,1.431,0.35,0.0632013888888889,0.044,255.6366921582816,0.0346463929236148
2012-06-22 06:06:02+00:00,0.0,19.45,96.7000000000003,265.3057,560.9,1.874,0.15,0.0635347222222222,0.044,372.0954288139658,0.0746929522450156
2012-06-22 06:36:02+00:00,0.0560886864723958,19.85,94.7000000000002,354.0405,748.5,1.859,0.0,0.0635347222222222,0.044,488.2885172553999,0.1229777930909318
2012-06-22 07:06:02+00:00,10.137810052133466,20.19,90.1000000000002,446.039,943.0,2.351,0.0,0.0632013888888889,0.044,602.2284585970376,0.2345993040444746
2012-06-22 07:36:02+00:00,59.08650648623886,21.37,82.5000000000001,532.125,1125.0,1.394,0.0,0.0632013888888889,0.044,711.9662941964096,0.4459277330296124
2012-06-22 08:06:02+00:00,197.30249747839017,22.4,77.8800000000001,617.265,1305.0,1.182,0.0,0.0632013888888889,0.044,815.6249428659407,0.6002065005008701
2012-06-22 08:36:02+00:00,383.0917325597954,23.11,66.16,699.0939999999999,1478.0,1.471,0.0,0.0632013888888889,0.044,911.4313086154943,0.9585828803461506
2012-06-22 09:06:02+00:00,522.8894955835103,23.61,64.0599999999999,657.4699999999999,1390.0,1.439,0.0,0.0632013888888889,0.043,997.7466097184288,1.049236022265866
2012-06-22 09:36:02+00:00,588.0169208260538,24.44,63.5499999999999,716.122,1514.0,1.429,0.0,0.0632013888888889,0.043,1073.0944103172512,1.1184585404772107
2012-06-22 10:06:02+00:00,599.8629390426469,24.31,61.1699999999999,647.5369999999999,1369.0,1.944,0.0,0.0632013888888889,0.043,1136.1858750847848,1.1822559888642878
2012-06-22 10:36:02+00:00,561.9574642005457,24.08,75.33,589.358,1246.0,1.416,0.0,0.063125,0.043,1185.941814955248,0.7408462549659023
2012-06-22 11:06:02+00:00,494.7510597615711,22.92,84.6000000000001,456.445,965.0,2.889,0.0,0.0632013888888889,0.043,1221.5111468297653,0.431251156839378
2012-06-22 11:36:02+00:00,451.1428098886397,22.39,79.4700000000001,504.691,1067.0,2.52,0.0,0.0632013888888889,0.043,1242.2854514995656,0.5567248817166904
2012-06-22 12:06:02+00:00,501.0704132113751,23.88,75.7700000000001,503.272,1064.0,1.648,0.0,0.063125,0.043,1247.9093807710294,0.7189507937849826
2012-06-22 12:36:02+00:00,522.2145681787707,24.06,49.7799999999998,304.2336,643.2,1.266,0.0,0.0632013888888889,0.043,1238.286735776389,1.50631115891069
2012-06-22 13:06:02+00:00,609.5910419441196,25.07,44.3199999999998,666.93,1410.0,2.651,0.0,0.063125,0.043,1213.582112498989,1.7739647651186066
2012-06-22 13:36:02+00:00,621.6656422370618,25.67,45.4799999999998,732.6769999999999,1549.0,3.111,0.0,0.0632013888888889,0.043,1174.2180863653327,1.8000067000504607
