solar_TIMESTAMP,USA_PJS_P08_AMB_Jmo_Js_9,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2010-07-24 13:47:45+00:00,28.19310516,19.31,81.7,757.746,1602.0,1.004,0.0,0.19791875,0.072025,1182.548472590276,0.41
2010-07-24 14:02:45+00:00,67.1317317,20.13,75.2,789.91,1670.0,1.436,0.0,0.1970229166666666,0.0723555555555555,1151.8268383745926,0.58
2010-07-24 14:17:45+00:00,162.23699448,20.86,70.6,599.2909999999999,1267.0,1.828,0.0,0.1959756944444444,0.072025,1117.2587668960573,0.72
2010-07-24 14:32:45+00:00,207.34051932000003,21.44,68.1,553.8829999999999,1171.0,1.899,0.0,0.1954381944444444,0.072025,1078.992279624816,0.82
2010-07-24 14:47:45+00:00,265.29343434,22.17,63.7,788.0179999999999,1666.0,2.404,0.0,0.1944597222222222,0.072025,1037.1912348954831,0.97
2010-07-24 15:02:45+00:00,348.80198166,22.96,61.0,753.016,1592.0,2.719,0.0,0.1939361111111111,0.0710333333333333,992.0346262648548,1.09
2010-07-24 15:17:45+00:00,451.0827347399999,22.38,65.6,215.4988,455.6,2.233,0.0,0.1932472222222222,0.0707027777777778,943.7158160593522,0.93
2010-07-24 15:32:45+00:00,306.169182,20.64,71.2,60.3548,127.6,2.348,0.0,0.1919104166666666,0.0703722222222222,892.4417073941537,0.7
2010-07-24 15:47:45+00:00,198.08286498,18.9,81.4,40.0631,84.7,2.321,0.254,0.1912215277777778,0.0707027777777778,838.4318582092742,0.41
2010-07-24 16:02:45+00:00,104.32168956,18.15,89.1,24.71898,52.26,1.67,0.254,0.1905736111111111,0.0703722222222222,781.9175411166,0.23
2010-07-24 16:17:45+00:00,67.1317317,17.76,89.7,37.2724,78.8,1.416,0.254,0.1898847222222222,0.0700416666666666,723.1407530831758,0.21
2010-07-24 16:32:45+00:00,34.16535936,17.53,91.5,52.8341,111.7,1.112,0.254,0.1897881944444444,0.0697111111111111,662.3531791918658,0.17
2010-07-24 16:47:45+00:00,22.47200604,17.54,92.1,105.8574,223.8,1.138,0.508,0.1899673611111111,0.0697111111111111,599.8151149160304,0.16
2010-07-24 17:02:45+00:00,11.925961739999998,17.69,92.7,86.4644,182.8,1.076,0.0,0.1897743055555555,0.0693805555555555,535.7943515234961,0.15
2010-07-24 17:17:45+00:00,7.22274696,17.84,92.9,86.4644,182.8,1.207,0.0,0.1890298611111111,0.0693805555555555,470.5650293821141,0.15
2010-07-24 17:32:45+00:00,7.22274696,17.82,90.8,86.4644,182.8,1.702,0.0,0.1887819444444444,0.0693805555555555,404.40646407784016,0.19
2010-07-24 17:47:45+00:00,3.06984546,17.82,89.8,64.801,137.0,1.776,0.0,0.1881479166666667,0.0693805555555555,337.6019503708804,0.21
2010-07-24 18:02:45+00:00,3.06984546,17.83,90.1,44.6039,94.3,1.694,0.0,0.1876791666666666,0.0687194444444444,270.4375491125324,0.2
2010-07-24 18:17:45+00:00,3.06984546,17.91,89.6,58.93579999999999,124.6,1.508,0.0,0.1871416666666667,0.06905,203.20086231626087,0.21
2010-07-24 18:32:45+00:00,3.06984546,17.8,89.0,18.08752,38.24,1.433,0.0,0.1865215277777778,0.06905,136.17980162897442,0.22
2010-07-24 18:47:45+00:00,3.06984546,17.6,89.9,0.0,0.0,1.458,0.0,0.1859701388888889,0.0687194444444444,69.66135547539545,0.2
2010-07-24 19:02:45+00:00,3.06984546,17.48,88.9,0.0,0.0,1.919,0.0,0.1857909722222222,0.0683888888888889,3.9303601550789926,0.22
2010-07-24 19:17:45+00:00,0.0,17.38,88.7,0.0,0.0,1.683,0.0,0.1852256944444444,0.0683888888888889,0.0,0.22
2010-07-24 19:32:45+00:00,0.0,17.32,89.0,0.0,0.0,1.407,0.0,0.1846194444444445,0.0683888888888889,0.0,0.22
2010-07-24 19:47:45+00:00,0.0,17.23,88.7,0.0,0.0,1.286,0.0,0.1843298611111111,0.0683888888888889,0.0,0.22
2010-07-24 20:02:45+00:00,7.22274696,17.19,88.9,0.0,0.0,1.156,0.0,0.1840541666666666,0.0683888888888889,0.0,0.22
2010-07-24 20:17:45+00:00,40.36516902,17.17,88.4,0.0,0.0,1.504,0.0,0.1837506944444444,0.0680583333333333,0.0,0.23
2010-07-24 20:32:45+00:00,28.19310516,17.26,88.3,0.0,0.0,1.519,0.0,0.1833784722222222,0.0680583333333333,0.0,0.23
2010-07-24 20:47:45+00:00,28.19310516,17.24,89.0,0.0,0.0,1.6,0.0,0.1831166666666666,0.0680583333333333,0.0,0.22
2010-07-24 21:02:45+00:00,28.19310516,17.28,89.1,0.0,0.0,1.812,0.0,0.1825791666666667,0.0680583333333333,0.0,0.21
2010-07-24 21:17:45+00:00,28.19310516,17.36,89.0,0.0,0.0,1.499,0.0,0.1822069444444444,0.0680583333333333,0.0,0.22
2010-07-24 21:32:45+00:00,22.47200604,17.39,89.2,0.0,0.0,1.633,0.0,0.1821104166666666,0.0677277777777777,0.0,0.21
2010-07-24 21:47:45+00:00,22.47200604,17.4,89.3,0.0,0.0,1.652,0.0,0.1816416666666667,0.0677277777777777,0.0,0.21
2010-07-24 22:02:45+00:00,17.03410236,17.43,89.5,0.0,0.0,1.6,0.0,0.1813659722222222,0.0677277777777777,0.0,0.21
2010-07-24 22:17:45+00:00,17.03410236,17.42,89.6,0.0,0.0,1.204,0.0,0.1812694444444444,0.0677277777777777,0.0,0.21
2010-07-24 22:32:45+00:00,28.19310516,17.34,89.3,0.0,0.0,1.283,0.0,0.1805805555555556,0.0677277777777777,0.0,0.21
2010-07-24 22:47:45+00:00,22.47200604,17.25,89.4,0.0,0.0,1.139,0.0,0.1803875,0.0677277777777777,0.0,0.21
2010-07-24 23:02:45+00:00,28.19310516,17.16,89.9,0.0,0.0,1.039,0.0,0.1800430555555555,0.0677277777777777,0.0,0.2
2010-07-24 23:17:45+00:00,17.03410236,17.12,90.3,0.0,0.0,1.262,0.0,0.1797673611111111,0.0677277777777777,0.0,0.19
2010-07-24 23:32:45+00:00,11.925961739999998,17.08,90.9,0.0,0.0,1.275,0.0,0.1795743055555556,0.0673972222222222,0.0,0.18
2010-07-24 23:47:45+00:00,11.925961739999998,17.02,91.3,0.0,0.0,1.411,0.0,0.1793951388888889,0.0673972222222222,0.0,0.17
2010-07-25 00:02:46+00:00,17.03410236,17.02,91.2,0.0,0.0,1.231,0.0,0.1792020833333333,0.0673972222222222,0.0,0.17
2010-07-25 00:17:46+00:00,28.19310516,17.04,91.1,0.0,0.0,1.121,0.0,0.1791194444444444,0.0673972222222222,0.0,0.17
2010-07-25 00:32:46+00:00,34.16535936,17.06,89.6,0.0,0.0,1.204,0.0,0.1785819444444444,0.0673972222222222,0.0,0.2
2010-07-25 00:47:46+00:00,22.47200604,17.04,89.0,0.0,0.0,0.958,0.0,0.1784854166666666,0.0673972222222222,0.0,0.21
2010-07-25 01:02:46+00:00,11.925961739999998,16.97,89.5,0.0,0.0,1.117,0.0,0.1781270833333333,0.0673972222222222,0.0,0.2
2010-07-25 01:17:46+00:00,11.925961739999998,16.82,87.5,0.0,0.0,1.311,0.0,0.1778513888888889,0.0673972222222222,0.0,0.24
2010-07-25 01:32:46+00:00,11.925961739999998,16.74,87.8,0.0,0.0,1.046,0.0,0.1774930555555555,0.0673972222222222,0.0,0.23
2010-07-25 01:47:46+00:00,11.925961739999998,16.76,88.2,0.0,0.0,0.728,0.0,0.1773138888888888,0.0673972222222222,0.0,0.23
2010-07-25 02:02:46+00:00,11.925961739999998,16.78,88.6,0.0,0.0,0.719,0.0,0.1772173611111111,0.0673972222222222,0.0,0.22
