solar_TIMESTAMP,ZAF_NOO_E3_IRR_Mdo_Jt_5,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2008-05-15 23:20:37+00:00,6.582197674114384,15.29,73.97,0.0,0.0,4.652,0.0,0.1,0.0974,0.0,0.4522576018449031
2008-05-16 00:20:34+00:00,0.0,13.7,82.3,0.0,0.0,4.61,2.794,0.1,0.0974,0.0,0.2774912843496198
2008-05-16 01:20:34+00:00,16.098348600477845,14.08,83.2,0.0,0.0,4.851,0.0,0.1,0.0974,0.0,0.2699630613609303
2008-05-16 02:20:34+00:00,12.58226522842618,13.22,86.4,0.0,0.0,5.025,0.254,0.101,0.0974,0.0,0.2066468274845179
2008-05-16 03:20:34+00:00,2.161537434313292,13.1,90.9,0.0,0.0,5.014,0.508,0.101,0.0974,0.0,0.137191285573351
2008-05-16 04:20:34+00:00,12.670368236384071,12.57,83.6,0.0,0.0,5.79,0.508,0.101,0.0974,0.0,0.2388099605796538
2008-05-16 05:20:34+00:00,5.933659938998832,12.7,88.2,0.0,0.0,6.193,0.0,0.101,0.0974,0.0,0.1732983921485056
2008-05-16 06:20:34+00:00,3.089254427831635,12.51,89.0,0.0,0.0,4.547,0.254,0.101,0.0974,0.0,0.159547669306596
2008-05-16 07:20:34+00:00,12.993874121989014,12.23,94.0,0.6180000000000001,1.3064520000000002,3.59,1.778,0.102,0.0974,137.88289029227104,0.0854386490351997
2008-05-16 08:20:34+00:00,42.119052029629245,12.33,91.5,23.74,50.18635999999999,5.073,0.0,0.1,0.0974,379.8332892125176,0.1218370405655258
2008-05-16 09:20:34+00:00,71.75682886811059,12.84,85.0,61.54,130.09555999999998,5.249,0.0,0.098,0.0974,579.4670836062792,0.2223250174179185
2008-05-16 10:20:34+00:00,146.69899268757945,13.82,77.53,211.8,447.7452,5.661,0.0,0.096,0.0974,723.1800581791742,0.3550320821087458
2008-05-16 11:20:34+00:00,344.96154168075986,14.23,81.8,143.6,303.57039999999995,5.876,0.0,0.096,0.0974,801.1787952962414,0.2953171796704039
2008-05-16 12:20:34+00:00,129.09959181130554,14.38,75.93,85.2,180.1128,5.161,0.0,0.095,0.0974,808.1480495724123,0.3943761501353939
2008-05-16 13:20:34+00:00,732.9794532266787,14.64,74.27,82.3,173.98219999999998,3.947,0.254,0.093,0.0974,743.6129517185759,0.428718580658169
2008-05-16 14:20:34+00:00,170.76373057874562,14.58,83.3,64.4,136.1416,3.767,0.0,0.094,0.0974,611.9713598459296,0.2771827391301407
2008-05-16 15:20:34+00:00,80.17102589858084,13.13,93.2,49.74,105.15036,3.297,0.0,0.094,0.0974,422.1941545951311,0.102717756951532
2008-05-16 16:20:34+00:00,33.50024374602527,12.08,89.8,45.75,96.7155,3.495,0.0,0.095,0.0974,187.2139026983497,0.1438179378415716
2008-05-16 17:20:34+00:00,4.684660965619359,11.62,79.0,5.11,10.80254,4.385,0.0,0.097,0.0974,0.0,0.2872388719515126
2008-05-16 18:20:34+00:00,39.91940358010267,9.8,75.44,0.139,0.293846,1.868,0.0,0.097,0.0974,0.0,0.2975694577326039
2008-05-16 19:20:34+00:00,4.803646462023605,9.1,62.87,0.0,0.0,0.975,0.0,0.098,0.0974,0.0,0.4291631525251629
2008-05-16 20:20:34+00:00,15.985196370691144,9.09,66.27,0.0,0.0,1.021,0.0,0.099,0.0974,0.0,0.3896015309970192
2008-05-16 21:20:34+00:00,3.645931057885616,8.38,74.44,0.0,0.0,1.177,0.0,0.098,0.0974,0.0,0.2813775996264559
2008-05-16 22:20:34+00:00,16.157618026842634,7.533,75.19,0.0,0.0,1.041,0.0,0.099,0.0974,0.0,0.2578061668506907
2008-05-16 23:20:34+00:00,13.435956550581173,7.854,63.94,0.0,0.0,1.399,0.0,0.099,0.0974,0.0,0.3830106083548953
2008-05-17 00:20:31+00:00,23.59115287812681,7.928,68.65,0.0,0.0,1.175,0.0,0.099,0.0974,0.0,0.3346673902799865
2008-05-17 01:20:31+00:00,3.5160495668179035,6.949,63.84,0.0,0.0,1.078,0.0,0.099,0.0974,0.0,0.3610052933709753
2008-05-17 02:20:31+00:00,15.839711963938758,7.475,80.1,0.0,0.0,1.114,0.0,0.099,0.0974,0.0,0.2059667373226759
2008-05-17 03:20:31+00:00,0.0,5.434,67.92,0.0,0.0,1.538,0.0,0.099,0.0974,0.0,0.2884291679733948
2008-05-17 04:20:31+00:00,52.75936705689673,6.493,70.18,0.0,0.0,1.745,0.0,0.099,0.0974,0.0,0.2885114952538
2008-05-17 05:20:31+00:00,3.754158676805885,6.539,63.64,0.0,0.0,2.115,0.0,0.099,0.0974,0.0,0.3529040084125771
2008-05-17 06:20:31+00:00,0.0,7.038,59.3,0.0,0.0,2.009,0.0,0.099,0.0974,0.0,0.4088215681835546
2008-05-17 07:20:31+00:00,0.0,7.286,56.93,14.35,30.3359,2.014,0.0,0.099,0.0974,134.2658263656178,0.4400481129209377
2008-05-17 08:20:31+00:00,123.24771244495382,8.69,59.28,178.4,377.1376,1.677,0.0,0.098,0.0974,375.8256017185649,0.4577896596473646
2008-05-17 09:20:31+00:00,162.95077822498934,11.84,37.93,362.4,766.1135999999999,2.527,0.0,0.095,0.0974,575.1652232558489,0.8614290366695807
2008-05-17 10:20:31+00:00,275.3524935073926,16.01,28.0,517.6,1094.2064,3.609,0.0,0.093,0.0974,718.7006965766516,1.310002852477801
2008-05-17 11:20:31+00:00,432.2319917144581,17.97,22.54,620.6,1311.9484,3.526,0.0,0.093,0.0974,796.6508252053669,1.5957527801488234
2008-05-17 12:20:31+00:00,452.4975493513598,19.77,14.96,662.7,1400.9478,3.384,0.0,0.092,0.0974,803.7037438761822,1.9603388062972693
2008-05-17 13:20:31+00:00,429.93957404070005,20.74,12.92,636.3,1345.1382,3.765,0.0,0.089,0.0974,739.3788874802406,2.131337969494225
2008-05-17 14:20:31+00:00,411.6835042895984,21.93,8.8,539.3,1140.0802,3.055,0.0,0.09,0.0974,608.0597301925837,2.400996465569839
2008-05-17 15:20:31+00:00,223.2247854498469,22.36,11.5,388.6,821.5004,2.844,0.0,0.09,0.0974,418.69506473510006,2.3917167518469307
2008-05-17 16:20:31+00:00,152.8748947194478,21.53,16.78,185.4,391.9356,2.479,0.0,0.091,0.0974,184.18917904766928,2.1380306495032646
2008-05-17 17:20:31+00:00,74.30601441350461,18.18,17.4,20.29,42.89306,1.581,0.0,0.093,0.0974,0.0,1.72424609598544
2008-05-17 18:20:31+00:00,11.963950601989891,16.47,24.44,0.033,0.069762,1.125,0.0,0.093,0.0974,0.0,1.415689093723248
2008-05-17 19:20:31+00:00,3.486483521725358,15.39,23.36,0.0,0.0,1.193,0.0,0.094,0.0974,0.0,1.3401570657422537
2008-05-17 20:20:31+00:00,13.231095012627993,15.02,26.48,0.0,0.0,1.01,0.0,0.094,0.0974,0.0,1.2553858335824344
2008-05-17 21:20:31+00:00,2.7149084560975134,15.24,28.71,0.0,0.0,1.636,0.0,0.093,0.0974,0.0,1.2346539366524734
2008-05-17 22:20:31+00:00,92.97182509799852,15.1,31.28,0.0,0.0,1.655,0.0,0.093,0.0974,0.0,1.179480123372773
2008-05-17 23:20:31+00:00,2.0537268490650176,14.98,31.79,0.0,0.0,2.222,0.0,0.093,0.0974,0.0,1.1617197365529215
2008-05-18 00:20:28+00:00,98.34039465547724,14.69,32.57,0.0,0.0,2.27,0.0,0.093,0.0974,0.0,1.1271647755130043
2008-05-18 01:20:28+00:00,35.61972384886393,15.97,34.43,0.0,0.0,2.888,0.0,0.092,0.0974,0.0,1.1899679026111174
2008-05-18 02:20:28+00:00,54.22828928833916,14.72,36.97,0.0,0.0,2.039,0.0,0.092,0.0974,0.0,1.0556557706251788
2008-05-18 03:20:28+00:00,30.023101969906296,13.77,43.11,0.0,0.0,1.785,0.0,0.093,0.0974,0.0,0.8959607853355189
2008-05-18 04:20:28+00:00,12.717591819935812,13.93,43.11,0.0,0.0,3.012,0.0,0.093,0.0974,0.0,0.9053232898554564
2008-05-18 05:20:28+00:00,6.495737090920871,13.46,41.11,0.0,0.0,3.023,0.0,0.093,0.0974,0.0,0.9089312040429248
2008-05-18 06:20:28+00:00,19.373704582969957,13.76,51.81,0.0,0.0,2.679,0.0,0.093,0.0974,0.0,0.7584511864231392
2008-05-18 07:20:28+00:00,8.643345404210145,13.6,47.71,8.05,17.0177,1.999,0.0,0.093,0.0974,130.69103484428942,0.8144577145409564
2008-05-18 08:20:28+00:00,242.20605610705448,14.3,43.13,101.8,215.2052,1.946,0.0,0.092,0.0974,371.87192834185953,0.92697755416155
2008-05-18 09:20:28+00:00,217.82589957411088,18.71,33.03,296.4,626.5895999999999,2.179,0.0,0.089,0.0974,570.9302322565253,1.4451797443591117
2008-05-18 10:20:28+00:00,438.28891433650347,20.62,32.38,346.9,733.3466,2.327,0.0,0.088,0.0974,714.3012948729393,1.6428577677710097
2008-05-18 11:20:28+00:00,469.7895046264967,21.89,29.4,384.6,813.0444,3.02,0.0,0.088,0.0974,792.2152472710814,1.8541369572343684
2008-05-18 12:20:28+00:00,597.5382014956449,24.43,21.18,533.0,1126.762,3.261,0.0,0.086,0.0974,799.3627563116188,2.413313542310645
2008-05-18 13:20:28+00:00,408.847417136324,25.07,21.51,532.7,1126.1278,4.874,0.0,0.085,0.0974,735.2568165319805,2.4967747745791
2008-05-18 14:20:28+00:00,436.6362076850925,25.72,21.34,517.9,1094.8406,4.705,0.0,0.085,0.0974,604.2659278382488,2.6006580757396107
2008-05-18 15:20:28+00:00,102.57302802100264,25.14,24.73,311.0,657.454,3.433,0.0,0.086,0.0974,415.31639908009726,2.40434247294466
2008-05-18 16:20:28+00:00,83.76876859021122,22.26,30.42,72.98,154.27972,2.149,0.0,0.087,0.0974,181.28406470989032,1.869003536187681
2008-05-18 17:20:28+00:00,78.01072242092944,20.56,32.15,9.48,20.04072,3.508,0.0,0.087,0.0974,0.0,1.6423623471376458
2008-05-18 18:20:28+00:00,161.33064225774928,19.54,35.84,0.015,0.0317099999999999,2.67,0.0,0.088,0.0974,0.0,1.4580495770708573
2008-05-18 19:20:28+00:00,2.379187813879558,17.88,52.97,0.0,0.0,3.289,0.0,0.088,0.0974,0.0,0.9633942017030444
2008-05-18 20:20:28+00:00,10.795225337358309,16.41,68.08,0.0,0.0,2.58,0.0,0.088,0.0974,0.0,0.5957721481074125
2008-05-18 21:20:28+00:00,0.0,13.62,76.42,0.0,0.0,3.387,2.794,0.094,0.0974,0.0,0.3677554492757491
2008-05-18 22:20:28+00:00,9.857094019108445,12.59,92.0,0.0,0.0,3.146,1.27,0.095,0.0974,0.0,0.1166456810656635
2008-05-18 23:20:28+00:00,7.597651046879828,12.14,85.2,0.0,0.0,3.097,0.0,0.094,0.0974,0.0,0.2095035154426505
2008-05-19 00:20:23+00:00,49.82879701946428,12.23,85.7,0.0,0.0,3.394,0.0,0.094,0.0974,0.0,0.2036287802005594
2008-05-19 01:20:23+00:00,0.2993428559702094,13.18,77.62,0.0,0.0,3.966,0.762,0.095,0.0974,0.0,0.3391683966532268
2008-05-19 02:20:23+00:00,0.0,13.22,88.8,0.0,0.0,4.266,0.254,0.095,0.0974,0.0,0.1701797402813678
2008-05-19 03:20:23+00:00,0.0,13.32,88.5,0.0,0.0,3.873,0.0,0.095,0.0974,0.0,0.1758824205806739
2008-05-19 04:20:23+00:00,3.5709917755657967,12.08,89.6,0.0,0.0,2.592,0.0,0.095,0.0974,0.0,0.1466378974070927
2008-05-19 05:20:23+00:00,0.0,11.7,86.3,0.0,0.0,3.643,0.0,0.095,0.0974,0.0,0.1883830044036381
2008-05-19 06:20:23+00:00,30.43813641103405,13.44,65.56,0.0,0.0,4.019,0.0,0.094,0.0974,0.0,0.5308678972909444
2008-05-19 07:20:23+00:00,11.83435049946202,14.43,67.29,7.586,16.036804,4.136,0.0,0.094,0.0974,127.01762912874206,0.5376748504898734
2008-05-19 08:20:23+00:00,37.87768462052439,13.69,74.67,58.26,123.16164,2.964,0.0,0.094,0.0974,367.8506920719149,0.396852164789286
2008-05-19 09:20:23+00:00,117.1470666834254,15.06,63.85,199.8,422.3772,3.122,0.0,0.093,0.0974,566.6681592541526,0.6188680743636958
2008-05-19 10:20:23+00:00,288.43227073316297,16.72,56.43,306.5,647.9409999999999,4.427,0.0,0.092,0.0974,709.921960711753,0.829403748178968
2008-05-19 11:20:23+00:00,319.57375508701426,18.3,54.22,409.4,865.4715999999999,5.885,0.0,0.091,0.0974,787.8503404321538,0.962865599841884
2008-05-19 12:20:23+00:00,208.62762999456157,19.15,49.04,541.0,1143.674,6.166,0.0,0.09,0.0974,795.1430482208656,1.1303136720380378
2008-05-19 13:20:23+00:00,172.44810226044962,19.14,52.86,381.5,806.491,5.958,0.0,0.09,0.0974,731.3031896529602,1.0449331409336
2008-05-19 14:20:23+00:00,224.34773092321467,19.56,48.83,410.6,868.0084,5.771,0.0,0.09,0.0974,600.6810773357937,1.164294698049687
2008-05-19 15:20:23+00:00,207.59307426957943,20.03,48.7,298.3,630.6062,5.695,0.0,0.09,0.0974,412.177777686245,1.2017677459892713
2008-05-19 16:20:23+00:00,74.37314584585855,19.2,55.23,149.0,314.986,5.548,0.0,0.09,0.0974,178.6385554400961,0.9961150926798475
2008-05-19 17:20:23+00:00,6.079597860180633,17.65,57.34,13.97,29.53258,4.999,0.0,0.091,0.0974,0.0,0.8613065078746447
2008-05-19 18:20:23+00:00,35.862716158003195,17.71,54.91,0.002,0.004228,4.607,0.0,0.091,0.0974,0.0,0.9138178630093494
2008-05-19 19:20:23+00:00,28.326218212583345,17.82,54.16,0.0,0.0,3.55,0.0,0.091,0.0974,0.0,0.9354774345986064
2008-05-19 20:20:23+00:00,24.140608785586377,17.05,63.95,0.0,0.0,2.8,0.0,0.091,0.0974,0.0,0.7007679350658966
2008-05-19 21:20:23+00:00,4.5779643820048594,15.6,54.37,0.0,0.0,2.134,0.0,0.091,0.0974,0.0,0.8087221513249447
2008-05-19 22:20:23+00:00,54.00989356980306,16.4,68.31,0.0,0.0,4.879,0.0,0.091,0.0974,0.0,0.5911028311222142
2008-05-19 23:20:23+00:00,5.978207645039682,15.29,73.97,0.0,0.0,4.652,0.0,0.092,0.0974,0.0,0.4522576018449031
2008-05-20 00:20:19+00:00,4.015582485582205,13.7,82.3,0.0,0.0,4.61,2.794,0.108,0.0974,0.0,0.2774912843496198
2008-05-20 01:20:19+00:00,0.0,14.08,83.2,0.0,0.0,4.851,0.0,0.107,0.0974,0.0,0.2699630613609303
2008-05-20 02:20:19+00:00,0.0,13.22,86.4,0.0,0.0,5.025,0.254,0.107,0.0974,0.0,0.2066468274845179
2008-05-20 03:20:19+00:00,0.0,13.1,90.9,0.0,0.0,5.014,0.508,0.108,0.0974,0.0,0.137191285573351
2008-05-20 04:20:19+00:00,1.6081736273967489,12.57,83.6,0.0,0.0,5.79,0.508,0.111,0.0974,0.0,0.2388099605796538
2008-05-20 05:20:19+00:00,4.257335203503376,12.7,88.2,0.0,0.0,6.193,0.0,0.111,0.0974,0.0,0.1732983921485056
2008-05-20 06:20:19+00:00,3.1571979682725444,12.51,89.0,0.0,0.0,4.547,0.254,0.111,0.0974,0.0,0.159547669306596
2008-05-20 07:20:19+00:00,0.3615324060839438,12.23,94.0,0.6180000000000001,1.3064520000000002,3.59,1.778,0.1189999999999999,0.0974,123.46139556722252,0.0854386490351997
2008-05-20 08:20:19+00:00,0.0,12.33,91.5,23.74,50.18635999999999,5.073,0.0,0.122,0.0974,363.9493934082455,0.1218370405655258
2008-05-20 09:20:19+00:00,2.4372452685282013,12.84,85.0,61.54,130.09555999999998,5.249,0.0,0.122,0.0974,562.5254719895241,0.2223250174179185
2008-05-20 10:20:19+00:00,162.0572567820803,13.82,77.53,211.8,447.7452,5.661,0.0,0.122,0.0974,705.6581781113719,0.3550320821087458
2008-05-20 11:20:19+00:00,131.76699474014734,14.23,81.8,143.6,303.57039999999995,5.876,0.0,0.122,0.0974,783.5941281312466,0.2953171796704039
2008-05-20 12:20:19+00:00,68.629346168617,14.38,75.93,85.2,180.1128,5.161,0.0,0.121,0.0974,791.0226211612415,0.3943761501353939
2008-05-20 13:20:19+00:00,204.82410424942572,14.64,74.27,82.3,173.98219999999998,3.947,0.254,0.121,0.0974,727.437515363706,0.428718580658169
2008-05-20 14:20:19+00:00,14.88400713667512,14.58,83.3,64.4,136.1416,3.767,0.0,0.121,0.0974,597.1717090689701,0.2771827391301407
2008-05-20 15:20:19+00:00,41.95964514891076,13.13,93.2,49.74,105.15036,3.297,0.0,0.121,0.0974,409.1018780131316,0.102717756951532
2008-05-20 16:20:19+00:00,34.07096751443431,12.08,89.8,45.75,96.7155,3.495,0.0,0.121,0.0974,176.04358952758813,0.1438179378415716
2008-05-20 17:20:19+00:00,22.96307626291341,11.62,79.0,5.11,10.80254,4.385,0.0,0.122,0.0974,0.0,0.2872388719515126
2008-05-20 18:20:19+00:00,7.871533516109565,11.37,81.7,0.007,0.0147979999999999,5.004,0.0,0.122,0.0974,0.0,0.2461991926736921
2008-05-20 19:20:19+00:00,4.793414300118086,10.95,88.1,0.0,0.0,4.962,0.0,0.122,0.0974,0.0,0.155694553209635
2008-05-20 20:20:19+00:00,6.859404289665543,10.41,86.5,0.0,0.0,3.846,0.0,0.122,0.0974,0.0,0.1703848895116397
2008-05-20 21:20:19+00:00,7.470774646427113,10.22,71.81,0.0,0.0,4.992,0.0,0.122,0.0974,0.0,0.3512990866840528
2008-05-20 22:20:19+00:00,48.846743543264495,10.06,71.71,0.0,0.0,4.876,0.0,0.122,0.0974,0.0,0.3487898223769656
2008-05-20 23:20:19+00:00,10.116000806977908,9.44,77.37,0.0,0.0,4.516,0.0,0.122,0.0974,0.0,0.2676304152002255
2008-05-21 00:20:13+00:00,16.249268982617977,8.96,69.41,0.0,0.0,6.093,0.0,0.123,0.0974,0.0,0.3502438291175619
2008-05-21 01:20:13+00:00,5.717119058664776,8.3,74.19,0.0,0.0,6.157,0.0,0.123,0.0974,0.0,0.2825900877871872
2008-05-21 02:20:13+00:00,4.896493356782292,7.95,75.54,0.0,0.0,6.366,0.0,0.123,0.0974,0.0,0.261507025051242
2008-05-21 03:20:13+00:00,0.0505447843297708,7.416,78.15,0.0,0.0,6.15,0.0,0.123,0.0974,0.0,0.2252383792340646
2008-05-21 04:20:13+00:00,5.200750256119987,7.017,83.2,0.0,0.0,5.816,0.0,0.123,0.0974,0.0,0.168508791778982
2008-05-21 05:20:13+00:00,0.0,6.942,80.7,0.0,0.0,6.36,0.0,0.123,0.0974,0.0,0.1925899473615805
2008-05-21 06:20:13+00:00,5.169893824681103,7.161,81.7,0.0,0.0,6.603,0.0,0.122,0.0974,0.0,0.1853768600934895
2008-05-21 07:20:13+00:00,0.0,6.82,91.1,4.252,8.988727999999998,5.964,0.762,0.124,0.0974,119.81050789072918,0.0880693029311505
2008-05-21 08:20:13+00:00,40.78335135966682,6.711,95.0,32.84,69.42376,6.442,0.508,0.126,0.0974,359.98490564738256,0.0491074947491281
2008-05-21 09:20:13+00:00,3.083077640229882,7.26,92.4,101.9,215.4166,5.789,0.254,0.129,0.0974,558.3602510138763,0.0775113423393876
2008-05-21 10:20:13+00:00,15.304712129755586,8.59,89.1,152.9,323.2306,5.745,1.016,0.134,0.0974,701.4189343774763,0.1217144693927756
2008-05-21 11:20:13+00:00,0.0,9.2,86.5,300.2,634.6228,5.197,0.762,0.139,0.0974,779.4127348602741,0.157094716072369
2008-05-21 12:20:13+00:00,0.0,9.6,87.0,285.0,602.49,4.429,0.254,0.142,0.0974,787.0270736982524,0.1554063465231909
2008-05-21 13:20:13+00:00,2.52539668090066,9.84,89.2,237.1,501.2294,3.678,0.254,0.142,0.0974,723.7431504907131,0.1312047420995827
2008-05-21 14:20:13+00:00,3.0830446433123653,10.02,88.6,173.5,366.779,3.205,0.508,0.143,0.0974,593.8732866176127,0.1401754617171993
2008-05-21 15:20:13+00:00,0.0,10.27,83.9,107.2,226.6208,3.871,0.508,0.146,0.0974,406.2670683770946,0.2013075452701522
2008-05-21 16:20:13+00:00,0.0,10.36,83.8,49.4,104.4316,2.348,0.254,0.147,0.0974,173.70831461344113,0.2037800816925208
2008-05-21 17:20:13+00:00,0.0,10.14,89.2,7.675,16.22495,1.442,0.0,0.147,0.0974,0.0,0.1338692739462865
2008-05-21 18:20:13+00:00,0.0,9.17,83.7,0.0,0.0,1.216,0.508,0.149,0.0974,0.0,0.1892938759141947
2008-05-21 19:20:13+00:00,0.0,9.05,86.9,0.0,0.0,2.231,0.0,0.149,0.0974,0.0,0.1509046823084616
2008-05-21 20:20:13+00:00,0.0,9.36,94.5,0.0,0.0,0.488,0.254,0.15,0.0974,0.0,0.0646955019910739
2008-05-21 21:20:13+00:00,0.8223449225171324,8.99,90.4,0.0,0.0,0.696,0.508,0.151,0.0974,0.0,0.1101393724285288
2008-05-21 22:20:13+00:00,0.0,8.92,94.6,0.0,0.0,0.554,0.0,0.153,0.0974,0.0,0.0616610111765316
2008-05-21 23:20:13+00:00,2.188952870094888,8.74,94.3,0.0,0.0,1.982,0.0,0.153,0.0974,0.0,0.064298881280614
2008-05-22 00:20:08+00:00,0.0,8.04,96.0,0.0,0.0,1.765,0.0,0.154,0.0974,0.0,0.0430277950815136
2008-05-22 01:20:08+00:00,4.5912592427250924,8.04,94.4,0.0,0.0,1.048,0.254,0.154,0.0974,0.0,0.060238913114119
2008-05-22 02:20:08+00:00,6.02756204641554,8.14,91.7,0.0,0.0,1.14,0.0,0.154,0.0974,0.0,0.0898923833011
2008-05-22 03:20:08+00:00,10.086644095396036,7.549,94.8,0.0,0.0,1.332,0.0,0.155,0.0974,0.0,0.0540934793420491
2008-05-22 04:20:08+00:00,0.0,6.764,97.0,0.0,0.0,0.219,0.0,0.155,0.0974,0.0,0.0295721542905975
2008-05-22 05:20:08+00:00,0.0,6.294,97.6,0.0,0.0,0.697,0.0,0.155,0.0974,0.0,0.0229035444260763
2008-05-22 06:20:08+00:00,4.305755780633849,6.46,98.1,0.0,0.0,1.67,0.0,0.155,0.0974,0.0,0.0183409044064994
2008-05-22 07:20:08+00:00,0.0,6.55,98.0,9.51,20.10414,1.447,0.0,0.155,0.0974,116.2801205771936,0.0194263842177752
2008-05-22 08:20:08+00:00,11.355665682090551,8.21,89.8,168.0,355.152,2.234,0.0,0.154,0.0974,356.14422698830793,0.1109973302965683
2008-05-22 09:20:08+00:00,87.28605134942484,9.25,84.3,238.8,504.8232,2.9,0.0,0.153,0.0974,554.3186234750723,0.183312354640411
2008-05-22 10:20:08+00:00,289.7154345211158,10.63,78.97,426.7,902.0438,3.06,0.0,0.153,0.0974,697.2995556931735,0.2693470546780014
2008-05-22 11:20:08+00:00,257.041313697279,12.3,76.38,559.7,1183.2058,2.474,0.0,0.152,0.0974,775.3442174937815,0.3378962417221636
2008-05-22 12:20:08+00:00,130.12397635676402,13.62,62.8,614.1,1298.2074,2.428,0.0,0.15,0.0974,783.1346274635433,0.580173991223828
2008-05-22 13:20:08+00:00,478.35185576181686,15.23,56.15,594.5,1256.773,1.566,0.0,0.148,0.0974,720.1399928217866,0.7589394825441808
2008-05-22 14:20:08+00:00,235.63779592882804,15.9,53.81,486.9,1029.3066,2.737,0.0,0.148,0.0974,590.6528697414109,0.8345170991002283
2008-05-22 15:20:08+00:00,229.5402412735216,15.37,50.2,258.4,546.2575999999999,2.711,0.0,0.148,0.0974,403.4966569932843,0.8697051150321812
2008-05-22 16:20:08+00:00,82.68525422964275,15.25,54.2,186.8,394.8952,3.219,0.0,0.148,0.0974,171.42435540234047,0.7937087503809321
2008-05-22 17:20:08+00:00,40.46154873132743,12.74,62.51,9.79,20.69606,2.791,0.0,0.148,0.0974,0.0,0.5520353190180802
2008-05-22 18:20:08+00:00,5.555255526394812,10.77,63.24,0.013,0.0274819999999999,0.792,0.0,0.149,0.0974,0.0,0.4752255748259005
2008-05-22 19:20:08+00:00,1.192806269151507,10.1,65.65,0.0,0.0,0.503,0.0,0.149,0.0974,0.0,0.4246400319553369
2008-05-22 20:20:08+00:00,0.0,9.75,65.48,0.0,0.0,0.949,0.0,0.149,0.0974,0.0,0.4168434825502244
2008-05-22 21:20:08+00:00,2.52539668090066,10.27,70.9,0.0,0.0,1.466,0.0,0.148,0.0974,0.0,0.3638540103951199
2008-05-22 22:20:08+00:00,0.0,10.68,70.09,0.0,0.0,2.381,0.0,0.148,0.0974,0.0,0.3843587787873701
2008-05-22 23:20:08+00:00,0.0,10.04,71.07,0.0,0.0,0.797,0.0,0.148,0.0974,0.0,0.3562029245442171
2008-05-23 00:20:01+00:00,1.8538162664623965,10.4,68.8,0.0,0.0,0.64,0.0,0.148,0.0974,0.0,0.3935154890266757
2008-05-23 01:20:01+00:00,3.943541916097428,9.88,73.68,0.0,0.0,0.516,0.0,0.148,0.0974,0.0,0.3206100039114349
2008-05-23 02:20:01+00:00,0.0652147522124191,9.06,69.48,0.0,0.0,1.003,0.0,0.148,0.0974,0.0,0.351810833018622
2008-05-23 03:20:01+00:00,6.78212492624822,9.51,68.37,0.0,0.0,0.69,0.0,0.148,0.0974,0.0,0.3758338894979992
2008-05-23 04:20:01+00:00,1.1169356659711192,9.01,65.29,0.0,0.0,1.41,0.0,0.148,0.0974,0.0,0.398761075377673
2008-05-23 05:20:01+00:00,4.030490740876913,8.9,70.26,0.0,0.0,1.851,0.0,0.148,0.0974,0.0,0.339133457340479
2008-05-23 06:20:01+00:00,1.1819678282387378,8.07,70.0,0.0,0.0,1.445,0.0,0.147,0.0974,0.0,0.3233682070653905
2008-05-23 07:20:01+00:00,7.138708045429783,8.84,66.23,7.369,15.578065999999998,0.697,0.0,0.147,0.0974,112.6590211753082,0.3835292869646731
2008-05-23 08:20:01+00:00,157.0363135244712,10.95,52.78,138.4,292.5776,1.169,0.0,0.146,0.0974,352.2446479442709,0.6178064539965514
2008-05-23 09:20:01+00:00,32.7111148760385,12.48,62.48,218.7,462.33179999999993,1.777,0.0,0.144,0.0974,550.2588594211257,0.5431313806044074
2008-05-23 10:20:01+00:00,132.67364727569634,13.52,59.15,273.8,578.8131999999999,1.419,0.0,0.143,0.0974,693.2089756099275,0.6329645577734503
2008-05-23 11:20:01+00:00,290.72364157588663,13.6,65.44,116.5,246.281,2.169,0.0,0.143,0.0974,771.3544046470911,0.538299074670787
2008-05-23 12:20:01+00:00,172.88238783616129,14.33,55.89,165.2,349.23279999999994,2.915,0.0,0.141,0.0974,779.3703607427434,0.7203879279188545
2008-05-23 13:20:01+00:00,481.6536997105114,16.93,49.58,499.7,1056.3657999999998,2.381,0.0,0.139,0.0974,716.7106876039539,0.9726775254871656
2008-05-23 14:20:01+00:00,227.74901421001107,17.61,51.27,308.6,652.3804,3.962,0.0,0.139,0.0974,587.6450653687033,0.9813814373548324
2008-05-23 15:20:01+00:00,122.5666723519462,16.12,59.04,88.3,186.6662,3.076,0.0,0.139,0.0974,400.9680666451249,0.7504979500785312
2008-05-23 16:20:01+00:00,102.39427585955566,16.24,57.14,13.87,29.32118,3.041,0.0,0.139,0.0974,169.3998874291853,0.7913448576165825
2008-05-23 17:20:01+00:00,20.685476256300813,14.71,58.9,2.671,5.646493999999999,2.801,0.0,0.139,0.0974,0.0,0.6879178938834
2008-05-23 18:20:01+00:00,108.74205802409564,13.16,70.44,0.0,0.0,3.904,0.508,0.139,0.0974,0.0,0.4473962310288604
2008-05-23 19:20:01+00:00,17.12694947054511,12.12,61.09,0.0,0.0,2.816,0.0,0.14,0.0974,0.0,0.5500709172210261
2008-05-23 20:20:01+00:00,0.0,10.9,77.85,0.0,0.0,2.408,0.0,0.14,0.0974,0.0,0.2888390461988996
