solar_TIMESTAMP,USA_PJS_P08_AMB_Jmo_Js_7,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2015-08-30 18:39:35+00:00,0.0,24.77,31.76,0.0,0.0,2.289,0.0,0.0544734375,0.0475507142857142,0.0,2.1322525926687543
2015-08-30 18:54:35+00:00,3.59311788,24.31,32.75,0.0,0.0,2.128,0.0,0.05425390625,0.0475507142857142,0.0,2.044327050735837
2015-08-30 19:09:35+00:00,3.59311788,23.68,35.37,0.0,0.0,2.433,0.0,0.0540265625,0.0475507142857142,0.0,1.8917738129907515
2015-08-30 19:24:35+00:00,3.59311788,23.1,36.99,0.0,0.0,2.311,0.0,0.05391796875,0.0475507142857142,0.0,1.7809620242361766
2015-08-30 19:39:35+00:00,8.4673512,22.95,36.16,0.0,0.0,2.573,0.0,0.053809375,0.0475507142857142,0.0,1.7881280785286586
2015-08-30 19:54:35+00:00,3.59311788,23.22,35.38,0.0,0.0,2.565,0.0,0.0535921875,0.0475507142857142,0.0,1.839756791392316
2015-08-30 20:09:35+00:00,0.0,22.83,36.65,0.0,0.0,2.212,0.0,0.05337734375,0.0475507142857142,0.0,1.7615604239974574
2015-08-30 20:24:35+00:00,8.4673512,22.46,38.14,0.0,0.0,2.335,0.0,0.053375,0.0475507142857142,0.0,1.6819579468058945
2015-08-30 20:39:35+00:00,3.59311788,22.13,38.41,0.0,0.0,1.852,0.0,0.05305390625,0.0475507142857142,0.0,1.6413449011278227
2015-08-30 20:54:35+00:00,8.4673512,22.35,37.55,0.0,0.0,1.755,0.0,0.05305390625,0.0475507142857142,0.0,1.6866886842847206
2015-08-30 21:09:35+00:00,8.4673512,21.94,38.41,0.0,0.0,1.235,0.0,0.05283671875,0.0475507142857142,0.0,1.6224515200913463
2015-08-30 21:24:35+00:00,8.4673512,21.81,38.49,0.0,0.0,1.257,0.0,0.05283671875,0.0475507142857142,0.0,1.60754340868698
2015-08-30 21:39:35+00:00,8.4673512,22.12,38.22,0.0,0.0,1.594,0.0,0.05283671875,0.0475507142857142,0.0,1.6454060728491942
