solar_TIMESTAMP,USA_PJS_P08_AMB_Ped_Js_1,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2011-03-05 23:42:31+00:00,67.60404741599999,5.91,25.6,0.0,0.0,4.761,0.0,0.0482111111111111,0.0346722222222222,0.0,0.69
2011-03-05 23:57:45+00:00,81.342720396,5.66,26.5,0.0,0.0,4.916,0.0,0.0482284722222222,0.0346722222222222,0.0,0.67
2011-03-06 00:12:45+00:00,81.342720396,5.31,27.3,0.0,0.0,5.232,0.0,0.0482111111111111,0.0346722222222222,0.0,0.65
2011-03-06 00:27:45+00:00,67.60404741599999,4.98,28.5,0.0,0.0,4.571,0.0,0.0481006944444444,0.0346722222222222,0.0,0.62
2011-03-06 00:42:45+00:00,55.546395192,4.47,29.2,0.0,0.0,4.272,0.0,0.0480354166666666,0.0346722222222222,0.0,0.59
2011-03-06 00:57:45+00:00,32.583542544,4.24,29.9,0.0,0.0,4.288,0.0,0.0480180555555555,0.0343416666666666,0.0,0.58
2011-03-06 01:12:45+00:00,32.583542544,4.59,30.3,0.0,0.0,4.692,0.0,0.0479215277777777,0.0346722222222222,0.0,0.59
2011-03-06 01:27:45+00:00,32.583542544,4.59,30.5,0.0,0.0,4.413,0.0,0.0479215277777777,0.0343416666666666,0.0,0.59
2011-03-06 01:42:45+00:00,19.672519248,4.51,31.1,0.0,0.0,4.902,0.0,0.04775625,0.0346722222222222,0.0,0.58
2011-03-06 01:57:45+00:00,32.583542544,4.35,31.2,0.0,0.0,4.514,0.0,0.04775625,0.0343416666666666,0.0,0.57
2011-03-06 02:12:45+00:00,28.533593088,4.02,31.6,0.0,0.0,4.263,0.0,0.0475770833333333,0.0343416666666666,0.0,0.56
2011-03-06 02:27:45+00:00,19.672519248,3.82,31.8,0.0,0.0,4.467,0.0,0.0473840277777777,0.0346722222222222,0.0,0.55
2011-03-06 02:42:45+00:00,19.672519248,3.7,32.0,0.0,0.0,4.305,0.0,0.0472875,0.0343416666666666,0.0,0.54
2011-03-06 02:57:45+00:00,8.33551128,3.59,32.3,0.0,0.0,4.332,0.0,0.0472875,0.0346722222222222,0.0,0.54
2011-03-06 03:12:45+00:00,0.0,3.8,32.0,0.0,0.0,4.296,0.0,0.0472875,0.0346722222222222,0.0,0.55
2011-03-06 03:27:45+00:00,19.672519248,3.92,31.2,0.0,0.0,4.257,0.0,0.0472048611111111,0.0343416666666666,0.0,0.56
2011-03-06 03:42:45+00:00,19.672519248,3.58,31.6,0.0,0.0,4.162,0.0,0.0472048611111111,0.0343416666666666,0.0,0.54
2011-03-06 03:57:45+00:00,0.0,3.21,31.8,0.0,0.0,4.156,0.0,0.0471083333333333,0.0346722222222222,0.0,0.52
2011-03-06 04:12:45+00:00,8.33551128,2.97,31.9,0.0,0.0,3.989,0.0,0.0470118055555555,0.0343416666666666,0.0,0.51
2011-03-06 04:27:45+00:00,0.0,2.88,31.8,0.0,0.0,4.193,0.0,0.0469152777777777,0.0343416666666666,0.0,0.51
2011-03-06 04:42:45+00:00,0.0,3.1,31.5,0.0,0.0,3.912,0.0,0.0469152777777777,0.0343416666666666,0.0,0.52
2011-03-06 04:57:45+00:00,8.33551128,3.37,31.1,0.0,0.0,3.286,0.0,0.0469152777777777,0.0343416666666666,0.0,0.54
2011-03-06 05:12:45+00:00,19.672519248,3.47,31.0,0.0,0.0,3.281,0.0,0.0469152777777777,0.0346722222222222,0.0,0.54
2011-03-06 05:27:45+00:00,19.672519248,3.21,31.6,0.0,0.0,2.001,0.0,0.0469013888888888,0.0346722222222222,0.0,0.53
2011-03-06 05:42:45+00:00,32.583542544,2.75,32.6,0.0,0.0,1.918,0.0,0.0466395833333333,0.0343416666666666,0.0,0.5
2011-03-06 05:57:45+00:00,41.444727732,3.07,32.4,0.0,0.0,3.332,0.0,0.0466256944444444,0.0343416666666666,0.0,0.52
2011-03-06 06:12:45+00:00,28.533593088,2.91,32.6,0.0,0.0,3.501,0.0,0.0464326388888888,0.0343416666666666,0.0,0.51
2011-03-06 06:27:45+00:00,19.672519248,2.77,33.2,0.4819869999999999,1.019,3.258,0.0,0.0465152777777777,0.0346722222222222,3.5413807001396425,0.5
2011-03-06 06:42:45+00:00,19.672519248,2.8,33.3,37.5562,79.4,3.346,0.0,0.04635,0.0343416666666666,77.80838646254956,0.5
2011-03-06 06:57:45+00:00,19.672519248,2.94,33.5,71.1392,150.4,3.502,0.0,0.04635,0.0350027777777777,151.40874031667357,0.5
2011-03-06 07:12:45+00:00,19.672519248,3.53,32.8,143.319,303.0,3.617,0.0,0.0464326388888888,0.0346722222222222,224.02717368006077,0.53
2011-03-06 07:27:45+00:00,46.685321352,4.19,31.6,171.0368,361.6,3.42,0.0,0.0463361111111111,0.0353333333333333,295.3526239659395,0.56
2011-03-06 07:42:45+00:00,46.685321352,4.72,30.8,215.5461,455.7,3.277,0.0,0.04635,0.0359944444444444,365.0795670272378,0.59
2011-03-06 07:57:45+00:00,46.685321352,5.6,30.1,258.1634,545.8,3.027,0.0,0.0465291666666666,0.0356638888888888,432.9093258775378,0.64
2011-03-06 08:12:45+00:00,77.75764884,6.56,29.1,300.0239,634.3,2.563,0.0,0.0465152777777777,0.0366555555555555,498.5513500822467,0.69
2011-03-06 08:27:45+00:00,130.252218048,6.98,28.5,381.238,806.0,2.821,0.0,0.0470527777777777,0.0366555555555555,561.7244603405093,0.72
2011-03-06 08:42:45+00:00,168.64434036,7.73,27.3,412.456,872.0,2.44,0.0,0.0471354166666666,0.0366555555555555,622.1580529259614,0.77
2011-03-06 08:57:45+00:00,168.64434036,8.12,26.6,447.931,947.0,2.615,0.0,0.04749375,0.0366555555555555,679.5932588274419,0.79
2011-03-06 09:12:45+00:00,168.64434036,8.57,25.9,513.678,1086.0,3.361,0.0,0.0473972222222222,0.0369861111111111,733.7840526242139,0.83
2011-03-06 09:27:45+00:00,157.989116196,8.3,26.5,534.49,1130.0,4.158,0.0,0.0476868055555555,0.0369861111111111,784.4983063460845,0.8
2011-03-06 09:42:45+00:00,189.563066424,8.71,25.9,531.6519999999999,1124.0,3.938,0.0,0.0476180555555555,0.0366555555555555,831.518783803621,0.83
2011-03-06 09:57:45+00:00,203.301850752,9.02,25.4,621.5219999999999,1314.0,4.643,0.0,0.0480729166666666,0.0369861111111111,874.6440711298987,0.86
2011-03-06 10:12:45+00:00,218.31501294,9.09,25.0,628.617,1329.0,4.938,0.0,0.0480868055555555,0.0369861111111111,913.6894395470172,0.87
2011-03-06 10:27:45+00:00,238.451964696,9.48,24.6,630.509,1333.0,5.047,0.0,0.0482798611111111,0.0369861111111111,948.4876366622584,0.89
2011-03-06 10:42:45+00:00,280.52792424,9.78,24.5,622.468,1316.0,4.777,0.0,0.0485868055555555,0.0373166666666666,978.8896029040244,0.91
2011-03-06 10:57:45+00:00,259.193758788,10.44,23.2,668.3489999999999,1413.0,5.287,0.0,0.0487798611111111,0.0373166666666666,1004.7651100285856,0.97
2011-03-06 11:12:45+00:00,302.444662428,10.83,22.2,729.8389999999999,1543.0,5.538,0.0,0.0490555555555555,0.0379777777777777,1026.003318962723,1.01
2011-03-06 11:27:45+00:00,324.936067644,11.3,21.4,653.213,1381.0,5.087,0.0,0.0492625,0.0373166666666666,1042.5132545926235,1.05
2011-03-06 11:42:45+00:00,364.07789604,10.98,21.4,585.101,1237.0,5.292,0.0,0.0496347222222222,0.0373166666666666,1054.2241954651076,1.03
2011-03-06 11:57:45+00:00,324.936067644,11.33,20.6,620.576,1312.0,5.078,0.0,0.0498277777777777,0.0373166666666666,1061.0859767320017,1.07
2011-03-06 12:12:45+00:00,324.936067644,12.06,19.6,810.2489999999999,1713.0,4.652,0.0,0.0498277777777777,0.0373166666666666,1063.0692050398206,1.13
2011-03-06 12:27:45+00:00,371.6202755160001,12.27,18.9,639.0229999999999,1351.0,4.703,0.0,0.0502138888888889,0.0373166666666666,1060.1653844442835,1.16
2011-03-06 12:42:45+00:00,347.996127096,12.21,18.9,469.689,993.0,4.435,0.0,0.0502277777777777,0.0373166666666666,1052.3869528102452,1.15
2011-03-06 12:57:45+00:00,302.444662428,12.23,18.3,604.4939999999999,1278.0,4.297,0.0,0.0505722222222222,0.0369861111111111,1039.7672285410565,1.16
2011-03-06 13:12:45+00:00,309.92279410799995,13.14,17.3,747.813,1581.0,5.145,0.0,0.0506548611111111,0.0369861111111111,1022.3602678655164,1.25
2011-03-06 13:27:45+00:00,332.98285356,12.84,17.3,537.8009999999999,1137.0,5.148,0.0,0.05066875,0.0373166666666666,1000.240633293656,1.23
2011-03-06 13:42:45+00:00,332.98285356,13.56,16.0,549.153,1161.0,4.231,0.0,0.0505722222222222,0.0373166666666666,973.5030742331772,1.3
2011-03-06 13:57:45+00:00,347.996127096,13.66,15.3,340.087,719.0,4.355,0.0,0.0505034722222222,0.0369861111111111,942.2621211344994,1.32
2011-03-06 14:12:45+00:00,302.444662428,13.13,15.3,372.724,788.0,4.782,0.0,0.0506826388888888,0.0369861111111111,906.6515949029724,1.28
2011-03-06 14:27:45+00:00,287.43150024,13.79,14.7,500.434,1058.0,5.036,0.0,0.0509444444444444,0.0369861111111111,866.8240336795565,1.34
2011-03-06 14:42:45+00:00,347.996127096,14.04,15.0,428.538,906.0,5.298,0.0,0.0510409722222222,0.0369861111111111,822.9500394454487,1.36
2011-03-06 14:57:45+00:00,332.98285356,13.33,15.3,288.4827,609.9,5.342,0.0,0.0510409722222222,0.0369861111111111,775.2175472492029,1.3
2011-03-06 15:12:45+00:00,287.43150024,13.16,15.9,292.4086,618.2,5.013,0.0,0.0510548611111111,0.0369861111111111,723.8310201870099,1.27
2011-03-06 15:27:45+00:00,273.692715912,13.25,15.0,342.452,724.0,6.067,0.0,0.0512340277777777,0.0369861111111111,669.0105735839832,1.29
2011-03-06 15:42:45+00:00,302.444662428,13.17,15.0,214.5528,453.6,5.171,0.0,0.0512201388888888,0.0369861111111111,610.991032128265,1.29
2011-03-06 15:57:45+00:00,302.444662428,13.18,15.3,275.0022,581.4,5.578,0.0,0.0511236111111111,0.0369861111111111,550.0209239966213,1.28
2011-03-06 16:12:45+00:00,302.444662428,13.07,15.7,199.7479,422.3,5.609,0.0,0.0510409722222222,0.0366555555555555,486.3614162803999,1.27
2011-03-06 16:27:45+00:00,302.444662428,12.65,17.2,183.2402,387.4,5.403,0.0,0.0510409722222222,0.0369861111111111,420.2851962714768,1.21
2011-03-06 16:42:45+00:00,265.514762052,12.73,17.1,112.9524,238.8,5.674,0.0,0.0509444444444444,0.0366555555555555,352.07530340083827,1.22
2011-03-06 16:57:45+00:00,280.52792424,12.49,17.3,77.4774,163.8,5.628,0.0,0.0509305555555555,0.0359944444444444,282.0239168326064,1.2
2011-03-06 17:12:45+00:00,218.31501294,12.25,17.9,38.6914,81.8,5.009,0.0,0.0509305555555555,0.0363249999999999,210.43110390736825,1.17
2011-03-06 17:27:45+00:00,203.301850752,12.05,18.2,26.89005,56.85,5.231,0.0,0.0509305555555555,0.0366555555555555,137.603534795462,1.15
2011-03-06 17:42:45+00:00,203.301850752,12.02,18.2,0.0,0.0,3.898,0.0,0.0508201388888888,0.0366555555555555,63.85316886647074,1.15
2011-03-06 17:57:45+00:00,170.046879768,12.08,17.7,0.0,0.0,4.618,0.0,0.0507375,0.0363249999999999,0.0,1.16
2011-03-06 18:12:45+00:00,139.113291888,12.19,17.2,0.0,0.0,5.138,0.0,0.05080625,0.0363249999999999,0.0,1.18
2011-03-06 18:27:45+00:00,189.563066424,12.17,17.3,0.0,0.0,4.759,0.0,0.0505444444444444,0.0363249999999999,0.0,1.17
2011-03-06 18:42:45+00:00,139.113291888,12.05,17.6,0.0,0.0,3.782,0.0,0.0504479166666666,0.0363249999999999,0.0,1.16
2011-03-06 18:57:45+00:00,120.903105924,11.99,17.9,0.0,0.0,4.203,0.0,0.0504479166666666,0.0363249999999999,0.0,1.15
2011-03-06 19:12:45+00:00,112.04203208399998,11.76,18.4,0.0,0.0,4.096,0.0,0.0503513888888889,0.0363249999999999,0.0,1.13
2011-03-06 19:27:45+00:00,77.75764884,11.45,18.9,0.0,0.0,3.643,0.0,0.0503513888888889,0.0363249999999999,0.0,1.1
2011-03-06 19:42:45+00:00,61.782885324,11.39,19.1,0.0,0.0,3.148,0.0,0.0500756944444444,0.0366555555555555,0.0,1.09
2011-03-06 19:57:45+00:00,61.782885324,11.31,19.3,0.0,0.0,3.182,0.0,0.0500756944444444,0.0363249999999999,0.0,1.08
2011-03-06 20:12:45+00:00,61.782885324,11.28,19.2,0.0,0.0,2.709,0.0,0.0499930555555555,0.0363249999999999,0.0,1.08
2011-03-06 20:27:45+00:00,70.643959164,11.07,19.7,0.0,0.0,3.064,0.0,0.0500756944444444,0.0363249999999999,0.0,1.06
