solar_TIMESTAMP,ZAF_NOO_E3_IRR_Mdo_Jt_2,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2008-05-16 18:20:34+00:00,354.58556064229606,9.8,75.44,0.139,0.293846,1.868,0.0,0.097,0.0974,0.0,0.2975694577326039
2008-05-16 19:20:34+00:00,58.20338845861496,9.1,62.87,0.0,0.0,0.975,0.0,0.098,0.0974,0.0,0.4291631525251629
2008-05-16 20:20:34+00:00,121.9246436352778,9.09,66.27,0.0,0.0,1.021,0.0,0.099,0.0974,0.0,0.3896015309970192
2008-05-16 21:20:34+00:00,107.41754943191133,8.38,74.44,0.0,0.0,1.177,0.0,0.098,0.0974,0.0,0.2813775996264559
2008-05-16 22:20:34+00:00,132.71638082161678,7.533,75.19,0.0,0.0,1.041,0.0,0.099,0.0974,0.0,0.2578061668506907
2008-05-16 23:20:34+00:00,116.94703601763209,7.854,63.94,0.0,0.0,1.399,0.0,0.099,0.0974,0.0,0.3830106083548953
2008-05-17 00:20:31+00:00,171.82980871116268,7.928,68.65,0.0,0.0,1.175,0.0,0.099,0.0974,0.0,0.3346673902799865
2008-05-17 01:20:31+00:00,73.88724872858549,6.949,63.84,0.0,0.0,1.078,0.0,0.099,0.0974,0.0,0.3610052933709753
2008-05-17 02:20:31+00:00,155.64580877780253,7.475,80.1,0.0,0.0,1.114,0.0,0.099,0.0974,0.0,0.2059667373226759
2008-05-17 03:20:31+00:00,78.90282652154733,5.434,67.92,0.0,0.0,1.538,0.0,0.099,0.0974,0.0,0.2884291679733948
2008-05-17 04:20:31+00:00,133.30661595642235,6.493,70.18,0.0,0.0,1.745,0.0,0.099,0.0974,0.0,0.2885114952538
2008-05-17 05:20:31+00:00,38.83442021559357,6.539,63.64,0.0,0.0,2.115,0.0,0.099,0.0974,0.0,0.3529040084125771
2008-05-17 06:20:31+00:00,55.80391414164359,7.038,59.3,0.0,0.0,2.009,0.0,0.099,0.0974,0.0,0.4088215681835546
2008-05-17 07:20:31+00:00,210.31511488066135,7.286,56.93,14.35,30.3359,2.014,0.0,0.099,0.0974,134.2658263656178,0.4400481129209377
2008-05-17 08:20:31+00:00,361.2196947164091,8.69,59.28,178.4,377.1376,1.677,0.0,0.098,0.0974,375.8256017185649,0.4577896596473646
2008-05-17 09:20:31+00:00,1163.5424110377824,11.84,37.93,362.4,766.1135999999999,2.527,0.0,0.095,0.0974,575.1652232558489,0.8614290366695807
2008-05-17 10:20:31+00:00,1071.7541751930935,16.01,28.0,517.6,1094.2064,3.609,0.0,0.093,0.0974,718.7006965766516,1.310002852477801
2008-05-17 11:20:31+00:00,939.501163436074,17.97,22.54,620.6,1311.9484,3.526,0.0,0.093,0.0974,796.6508252053669,1.5957527801488234
2008-05-17 12:20:31+00:00,1267.4729610011748,19.77,14.96,662.7,1400.9478,3.384,0.0,0.092,0.0974,803.7037438761822,1.9603388062972693
2008-05-17 13:20:31+00:00,1423.2722081328843,20.74,12.92,636.3,1345.1382,3.765,0.0,0.089,0.0974,739.3788874802406,2.131337969494225
2008-05-17 14:20:31+00:00,1485.3848344570483,21.93,8.8,539.3,1140.0802,3.055,0.0,0.09,0.0974,608.0597301925837,2.400996465569839
2008-05-17 15:20:31+00:00,1108.5150727146392,22.36,11.5,388.6,821.5004,2.844,0.0,0.09,0.0974,418.69506473510006,2.3917167518469307
2008-05-17 16:20:31+00:00,852.2542188927835,21.53,16.78,185.4,391.9356,2.479,0.0,0.091,0.0974,184.18917904766928,2.1380306495032646
2008-05-17 17:20:31+00:00,432.9931623743836,18.18,17.4,20.29,42.89306,1.581,0.0,0.093,0.0974,0.0,1.72424609598544
2008-05-17 18:20:31+00:00,256.56151078141835,16.47,24.44,0.033,0.069762,1.125,0.0,0.093,0.0974,0.0,1.415689093723248
2008-05-17 19:20:31+00:00,207.40467458386672,15.39,23.36,0.0,0.0,1.193,0.0,0.094,0.0974,0.0,1.3401570657422537
2008-05-17 20:20:31+00:00,218.2077073384776,15.02,26.48,0.0,0.0,1.01,0.0,0.094,0.0974,0.0,1.2553858335824344
2008-05-17 21:20:31+00:00,183.0786934575008,15.24,28.71,0.0,0.0,1.636,0.0,0.093,0.0974,0.0,1.2346539366524734
2008-05-17 22:20:31+00:00,303.3171232602669,15.1,31.28,0.0,0.0,1.655,0.0,0.093,0.0974,0.0,1.179480123372773
2008-05-17 23:20:31+00:00,193.19651030671085,14.98,31.79,0.0,0.0,2.222,0.0,0.093,0.0974,0.0,1.1617197365529215
2008-05-18 00:20:28+00:00,311.5150670738519,14.69,32.57,0.0,0.0,2.27,0.0,0.093,0.0974,0.0,1.1271647755130043
2008-05-18 01:20:28+00:00,319.8622524049574,15.97,34.43,0.0,0.0,2.888,0.0,0.092,0.0974,0.0,1.1899679026111174
2008-05-18 02:20:28+00:00,225.9705546016155,14.72,36.97,0.0,0.0,2.039,0.0,0.092,0.0974,0.0,1.0556557706251788
2008-05-18 03:20:28+00:00,187.1994570115056,13.77,43.11,0.0,0.0,1.785,0.0,0.093,0.0974,0.0,0.8959607853355189
2008-05-18 04:20:28+00:00,203.8520696469236,13.93,43.11,0.0,0.0,3.012,0.0,0.093,0.0974,0.0,0.9053232898554564
2008-05-18 05:20:28+00:00,268.81936954273584,13.46,41.11,0.0,0.0,3.023,0.0,0.093,0.0974,0.0,0.9089312040429248
2008-05-18 06:20:28+00:00,261.3820258907777,13.76,51.81,0.0,0.0,2.679,0.0,0.093,0.0974,0.0,0.7584511864231392
2008-05-18 07:20:28+00:00,200.70690718851247,13.6,47.71,8.05,17.0177,1.999,0.0,0.093,0.0974,130.69103484428942,0.8144577145409564
2008-05-18 08:20:28+00:00,526.5182799123604,14.3,43.13,101.8,215.2052,1.946,0.0,0.092,0.0974,371.87192834185953,0.92697755416155
2008-05-18 09:20:28+00:00,1479.4143931091442,18.71,33.03,296.4,626.5895999999999,2.179,0.0,0.089,0.0974,570.9302322565253,1.4451797443591117
2008-05-18 10:20:28+00:00,2019.643249229529,20.62,32.38,346.9,733.3466,2.327,0.0,0.088,0.0974,714.3012948729393,1.6428577677710097
2008-05-18 11:20:28+00:00,1331.5672564555505,21.89,29.4,384.6,813.0444,3.02,0.0,0.088,0.0974,792.2152472710814,1.8541369572343684
2008-05-18 12:20:28+00:00,3955.4397305672433,24.43,21.18,533.0,1126.762,3.261,0.0,0.086,0.0974,799.3627563116188,2.413313542310645
2008-05-18 13:20:28+00:00,1543.8039937074989,25.07,21.51,532.7,1126.1278,4.874,0.0,0.085,0.0974,735.2568165319805,2.4967747745791
2008-05-18 14:20:28+00:00,1798.6694843107462,25.72,21.34,517.9,1094.8406,4.705,0.0,0.085,0.0974,604.2659278382488,2.6006580757396107
2008-05-18 15:20:28+00:00,818.1311509680328,25.14,24.73,311.0,657.454,3.433,0.0,0.086,0.0974,415.31639908009726,2.40434247294466
2008-05-18 16:20:28+00:00,365.0631229461831,22.26,30.42,72.98,154.27972,2.149,0.0,0.087,0.0974,181.28406470989032,1.869003536187681
2008-05-18 17:20:28+00:00,289.3665263420121,20.56,32.15,9.48,20.04072,3.508,0.0,0.087,0.0974,0.0,1.6423623471376458
2008-05-18 18:20:28+00:00,282.5596294071144,19.54,35.84,0.015,0.0317099999999999,2.67,0.0,0.088,0.0974,0.0,1.4580495770708573
2008-05-18 19:20:28+00:00,132.93742212997302,17.88,52.97,0.0,0.0,3.289,0.0,0.088,0.0974,0.0,0.9633942017030444
2008-05-18 20:20:28+00:00,160.16718496596764,16.41,68.08,0.0,0.0,2.58,0.0,0.088,0.0974,0.0,0.5957721481074125
2008-05-18 21:20:28+00:00,122.5648480680307,13.62,76.42,0.0,0.0,3.387,2.794,0.094,0.0974,0.0,0.3677554492757491
2008-05-18 22:20:28+00:00,30.70241752894806,12.59,92.0,0.0,0.0,3.146,1.27,0.095,0.0974,0.0,0.1166456810656635
2008-05-18 23:20:28+00:00,36.527018172224615,12.14,85.2,0.0,0.0,3.097,0.0,0.094,0.0974,0.0,0.2095035154426505
2008-05-19 00:20:23+00:00,104.70593414246235,12.23,85.7,0.0,0.0,3.394,0.0,0.094,0.0974,0.0,0.2036287802005594
2008-05-19 01:20:23+00:00,84.14896655767075,13.18,77.62,0.0,0.0,3.966,0.762,0.095,0.0974,0.0,0.3391683966532268
2008-05-19 02:20:23+00:00,30.38089754469345,13.22,88.8,0.0,0.0,4.266,0.254,0.095,0.0974,0.0,0.1701797402813678
2008-05-19 03:20:23+00:00,73.95402967989564,13.32,88.5,0.0,0.0,3.873,0.0,0.095,0.0974,0.0,0.1758824205806739
2008-05-19 04:20:23+00:00,23.442036155574247,12.08,89.6,0.0,0.0,2.592,0.0,0.095,0.0974,0.0,0.1466378974070927
2008-05-19 05:20:23+00:00,54.714133152718986,11.7,86.3,0.0,0.0,3.643,0.0,0.095,0.0974,0.0,0.1883830044036381
2008-05-19 06:20:23+00:00,123.38122641371736,13.44,65.56,0.0,0.0,4.019,0.0,0.094,0.0974,0.0,0.5308678972909444
2008-05-19 07:20:23+00:00,131.3278088785163,14.43,67.29,7.586,16.036804,4.136,0.0,0.094,0.0974,127.01762912874206,0.5376748504898734
2008-05-19 08:20:23+00:00,124.46482064565478,13.69,74.67,58.26,123.16164,2.964,0.0,0.094,0.0974,367.8506920719149,0.396852164789286
2008-05-19 09:20:23+00:00,540.4115352094841,15.06,63.85,199.8,422.3772,3.122,0.0,0.093,0.0974,566.6681592541526,0.6188680743636958
2008-05-19 10:20:23+00:00,860.9329789988539,16.72,56.43,306.5,647.9409999999999,4.427,0.0,0.092,0.0974,709.921960711753,0.829403748178968
2008-05-19 11:20:23+00:00,623.979059663149,18.3,54.22,409.4,865.4715999999999,5.885,0.0,0.091,0.0974,787.8503404321538,0.962865599841884
2008-05-19 12:20:23+00:00,1113.710114926074,19.15,49.04,541.0,1143.674,6.166,0.0,0.09,0.0974,795.1430482208656,1.1303136720380378
2008-05-19 13:20:23+00:00,673.183169938092,19.14,52.86,381.5,806.491,5.958,0.0,0.09,0.0974,731.3031896529602,1.0449331409336
2008-05-19 14:20:23+00:00,1509.5402177438957,19.56,48.83,410.6,868.0084,5.771,0.0,0.09,0.0974,600.6810773357937,1.164294698049687
2008-05-19 15:20:23+00:00,784.7939921219629,20.03,48.7,298.3,630.6062,5.695,0.0,0.09,0.0974,412.177777686245,1.2017677459892713
2008-05-19 16:20:23+00:00,371.8222534448912,19.2,55.23,149.0,314.986,5.548,0.0,0.09,0.0974,178.6385554400961,0.9961150926798475
2008-05-19 17:20:23+00:00,190.50953792202523,17.65,57.34,13.97,29.53258,4.999,0.0,0.091,0.0974,0.0,0.8613065078746447
2008-05-19 18:20:23+00:00,149.2974535264059,17.71,54.91,0.002,0.004228,4.607,0.0,0.091,0.0974,0.0,0.9138178630093494
2008-05-19 19:20:23+00:00,205.1275604038572,17.82,54.16,0.0,0.0,3.55,0.0,0.091,0.0974,0.0,0.9354774345986064
2008-05-19 20:20:23+00:00,258.2448000944775,17.05,63.95,0.0,0.0,2.8,0.0,0.091,0.0974,0.0,0.7007679350658966
2008-05-19 21:20:23+00:00,148.26088827230677,15.6,54.37,0.0,0.0,2.134,0.0,0.091,0.0974,0.0,0.8087221513249447
2008-05-19 22:20:23+00:00,138.76159525961432,16.4,68.31,0.0,0.0,4.879,0.0,0.091,0.0974,0.0,0.5911028311222142
2008-05-19 23:20:23+00:00,67.11188799362974,15.29,73.97,0.0,0.0,4.652,0.0,0.092,0.0974,0.0,0.4522576018449031
2008-05-20 00:20:19+00:00,0.0,13.7,82.3,0.0,0.0,4.61,2.794,0.108,0.0974,0.0,0.2774912843496198
2008-05-20 01:20:19+00:00,32.32757411124689,14.08,83.2,0.0,0.0,4.851,0.0,0.107,0.0974,0.0,0.2699630613609303
2008-05-20 02:20:19+00:00,45.131802604017786,13.22,86.4,0.0,0.0,5.025,0.254,0.107,0.0974,0.0,0.2066468274845179
2008-05-20 03:20:19+00:00,83.20368993548712,13.1,90.9,0.0,0.0,5.014,0.508,0.108,0.0974,0.0,0.137191285573351
2008-05-20 04:20:19+00:00,40.58699190265602,12.57,83.6,0.0,0.0,5.79,0.508,0.111,0.0974,0.0,0.2388099605796538
2008-05-20 05:20:19+00:00,42.51523210103157,12.7,88.2,0.0,0.0,6.193,0.0,0.111,0.0974,0.0,0.1732983921485056
2008-05-20 06:20:19+00:00,9.28709167424602,12.51,89.0,0.0,0.0,4.547,0.254,0.111,0.0974,0.0,0.159547669306596
2008-05-20 07:20:19+00:00,16.40119819997577,12.23,94.0,0.6180000000000001,1.3064520000000002,3.59,1.778,0.1189999999999999,0.0974,123.46139556722252,0.0854386490351997
2008-05-20 08:20:19+00:00,0.0,12.33,91.5,23.74,50.18635999999999,5.073,0.0,0.122,0.0974,363.9493934082455,0.1218370405655258
2008-05-20 09:20:19+00:00,0.7722660059395499,12.84,85.0,61.54,130.09555999999998,5.249,0.0,0.122,0.0974,562.5254719895241,0.2223250174179185
2008-05-20 10:20:19+00:00,331.53467814111,13.82,77.53,211.8,447.7452,5.661,0.0,0.122,0.0974,705.6581781113719,0.3550320821087458
2008-05-20 11:20:19+00:00,171.14701549777175,14.23,81.8,143.6,303.57039999999995,5.876,0.0,0.122,0.0974,783.5941281312466,0.2953171796704039
2008-05-20 12:20:19+00:00,297.47183216246407,14.38,75.93,85.2,180.1128,5.161,0.0,0.121,0.0974,791.0226211612415,0.3943761501353939
2008-05-20 13:20:19+00:00,167.0480511707081,14.64,74.27,82.3,173.98219999999998,3.947,0.254,0.121,0.0974,727.437515363706,0.428718580658169
2008-05-20 14:20:19+00:00,159.85560743081453,14.58,83.3,64.4,136.1416,3.767,0.0,0.121,0.0974,597.1717090689701,0.2771827391301407
2008-05-20 15:20:19+00:00,55.10178338041946,13.13,93.2,49.74,105.15036,3.297,0.0,0.121,0.0974,409.1018780131316,0.102717756951532
2008-05-20 16:20:19+00:00,110.54837196522718,12.08,89.8,45.75,96.7155,3.495,0.0,0.121,0.0974,176.04358952758813,0.1438179378415716
2008-05-20 17:20:19+00:00,196.0598219321122,11.62,79.0,5.11,10.80254,4.385,0.0,0.122,0.0974,0.0,0.2872388719515126
2008-05-20 18:20:19+00:00,34.87452457002266,11.37,81.7,0.007,0.0147979999999999,5.004,0.0,0.122,0.0974,0.0,0.2461991926736921
2008-05-20 19:20:19+00:00,3.415866472675689,10.95,88.1,0.0,0.0,4.962,0.0,0.122,0.0974,0.0,0.155694553209635
2008-05-20 20:20:19+00:00,47.32095676498582,10.41,86.5,0.0,0.0,3.846,0.0,0.122,0.0974,0.0,0.1703848895116397
2008-05-20 21:20:19+00:00,26.16318913899923,10.22,71.81,0.0,0.0,4.992,0.0,0.122,0.0974,0.0,0.3512990866840528
2008-05-20 22:20:19+00:00,81.44569579643837,10.06,71.71,0.0,0.0,4.876,0.0,0.122,0.0974,0.0,0.3487898223769656
2008-05-20 23:20:19+00:00,77.13747667823678,9.44,77.37,0.0,0.0,4.516,0.0,0.122,0.0974,0.0,0.2676304152002255
2008-05-21 00:20:13+00:00,46.57538422155721,8.96,69.41,0.0,0.0,6.093,0.0,0.123,0.0974,0.0,0.3502438291175619
2008-05-21 01:20:13+00:00,61.718451979285206,8.3,74.19,0.0,0.0,6.157,0.0,0.123,0.0974,0.0,0.2825900877871872
2008-05-21 02:20:13+00:00,56.11544762338385,7.95,75.54,0.0,0.0,6.366,0.0,0.123,0.0974,0.0,0.261507025051242
2008-05-21 03:20:13+00:00,66.80613804250895,7.416,78.15,0.0,0.0,6.15,0.0,0.123,0.0974,0.0,0.2252383792340646
2008-05-21 04:20:13+00:00,54.23538952892012,7.017,83.2,0.0,0.0,5.816,0.0,0.123,0.0974,0.0,0.168508791778982
2008-05-21 05:20:13+00:00,59.61780738532706,6.942,80.7,0.0,0.0,6.36,0.0,0.123,0.0974,0.0,0.1925899473615805
2008-05-21 06:20:13+00:00,49.263338555070696,7.161,81.7,0.0,0.0,6.603,0.0,0.122,0.0974,0.0,0.1853768600934895
2008-05-21 07:20:13+00:00,4.949628816319369,6.82,91.1,4.252,8.988727999999998,5.964,0.762,0.124,0.0974,119.81050789072918,0.0880693029311505
2008-05-21 08:20:13+00:00,2.6359893152138265,6.711,95.0,32.84,69.42376,6.442,0.508,0.126,0.0974,359.98490564738256,0.0491074947491281
2008-05-21 09:20:13+00:00,0.0,7.26,92.4,101.9,215.4166,5.789,0.254,0.129,0.0974,558.3602510138763,0.0775113423393876
2008-05-21 10:20:13+00:00,29.91166225834015,8.59,89.1,152.9,323.2306,5.745,1.016,0.134,0.0974,701.4189343774763,0.1217144693927756
2008-05-21 11:20:13+00:00,37.38116178511062,9.2,86.5,300.2,634.6228,5.197,0.762,0.139,0.0974,779.4127348602741,0.157094716072369
2008-05-21 12:20:13+00:00,33.42546837468516,9.6,87.0,285.0,602.49,4.429,0.254,0.142,0.0974,787.0270736982524,0.1554063465231909
2008-05-21 13:20:13+00:00,18.13965276883353,9.84,89.2,237.1,501.2294,3.678,0.254,0.142,0.0974,723.7431504907131,0.1312047420995827
2008-05-21 14:20:13+00:00,12.974104748765004,10.02,88.6,173.5,366.779,3.205,0.508,0.143,0.0974,593.8732866176127,0.1401754617171993
2008-05-21 15:20:13+00:00,33.420750775571065,10.27,83.9,107.2,226.6208,3.871,0.508,0.146,0.0974,406.2670683770946,0.2013075452701522
2008-05-21 16:20:13+00:00,25.36956867611274,10.36,83.8,49.4,104.4316,2.348,0.254,0.147,0.0974,173.70831461344113,0.2037800816925208
2008-05-21 17:20:13+00:00,32.037766319711025,10.14,89.2,7.675,16.22495,1.442,0.0,0.147,0.0974,0.0,0.1338692739462865
2008-05-21 18:20:13+00:00,42.36839662413733,9.17,83.7,0.0,0.0,1.216,0.508,0.149,0.0974,0.0,0.1892938759141947
2008-05-21 19:20:13+00:00,42.097239642747056,9.05,86.9,0.0,0.0,2.231,0.0,0.149,0.0974,0.0,0.1509046823084616
2008-05-21 20:20:13+00:00,22.088770084994117,9.36,94.5,0.0,0.0,0.488,0.254,0.15,0.0974,0.0,0.0646955019910739
2008-05-21 21:20:13+00:00,12.020044680996111,8.99,90.4,0.0,0.0,0.696,0.508,0.151,0.0974,0.0,0.1101393724285288
2008-05-21 22:20:13+00:00,16.462189945898377,8.92,94.6,0.0,0.0,0.554,0.0,0.153,0.0974,0.0,0.0616610111765316
2008-05-21 23:20:13+00:00,29.150771307861824,8.74,94.3,0.0,0.0,1.982,0.0,0.153,0.0974,0.0,0.064298881280614
2008-05-22 00:20:08+00:00,59.1761625957158,8.04,96.0,0.0,0.0,1.765,0.0,0.154,0.0974,0.0,0.0430277950815136
2008-05-22 01:20:08+00:00,3.724406743864889,8.04,94.4,0.0,0.0,1.048,0.254,0.154,0.0974,0.0,0.060238913114119
2008-05-22 02:20:08+00:00,33.39781063044751,8.14,91.7,0.0,0.0,1.14,0.0,0.154,0.0974,0.0,0.0898923833011
2008-05-22 03:20:08+00:00,110.2098904352829,7.549,94.8,0.0,0.0,1.332,0.0,0.155,0.0974,0.0,0.0540934793420491
2008-05-22 04:20:08+00:00,21.174891212760848,6.764,97.0,0.0,0.0,0.219,0.0,0.155,0.0974,0.0,0.0295721542905975
2008-05-22 05:20:08+00:00,2.1466626054845905,6.294,97.6,0.0,0.0,0.697,0.0,0.155,0.0974,0.0,0.0229035444260763
2008-05-22 06:20:08+00:00,11.114512349842135,6.46,98.1,0.0,0.0,1.67,0.0,0.155,0.0974,0.0,0.0183409044064994
2008-05-22 07:20:08+00:00,9.665104701094137,6.55,98.0,9.51,20.10414,1.447,0.0,0.155,0.0974,116.2801205771936,0.0194263842177752
2008-05-22 08:20:08+00:00,36.51147153267712,8.21,89.8,168.0,355.152,2.234,0.0,0.154,0.0974,356.14422698830793,0.1109973302965683
2008-05-22 09:20:08+00:00,76.76492990075823,9.25,84.3,238.8,504.8232,2.9,0.0,0.153,0.0974,554.3186234750723,0.183312354640411
2008-05-22 10:20:08+00:00,155.64514093155785,10.63,78.97,426.7,902.0438,3.06,0.0,0.153,0.0974,697.2995556931735,0.2693470546780014
2008-05-22 11:20:08+00:00,452.1813127888815,12.3,76.38,559.7,1183.2058,2.474,0.0,0.152,0.0974,775.3442174937815,0.3378962417221636
2008-05-22 12:20:08+00:00,478.8724760379311,13.62,62.8,614.1,1298.2074,2.428,0.0,0.15,0.0974,783.1346274635433,0.580173991223828
2008-05-22 13:20:08+00:00,681.0396114277903,15.23,56.15,594.5,1256.773,1.566,0.0,0.148,0.0974,720.1399928217866,0.7589394825441808
2008-05-22 14:20:08+00:00,1126.9495986097097,15.9,53.81,486.9,1029.3066,2.737,0.0,0.148,0.0974,590.6528697414109,0.8345170991002283
2008-05-22 15:20:08+00:00,396.6951288748382,15.37,50.2,258.4,546.2575999999999,2.711,0.0,0.148,0.0974,403.4966569932843,0.8697051150321812
2008-05-22 16:20:08+00:00,326.8130268808445,15.25,54.2,186.8,394.8952,3.219,0.0,0.148,0.0974,171.42435540234047,0.7937087503809321
2008-05-22 17:20:08+00:00,347.3195525931626,12.74,62.51,9.79,20.69606,2.791,0.0,0.148,0.0974,0.0,0.5520353190180802
2008-05-22 18:20:08+00:00,62.93917129539016,10.77,63.24,0.013,0.0274819999999999,0.792,0.0,0.149,0.0974,0.0,0.4752255748259005
2008-05-22 19:20:08+00:00,25.958902125369807,10.1,65.65,0.0,0.0,0.503,0.0,0.149,0.0974,0.0,0.4246400319553369
2008-05-22 20:20:08+00:00,32.77997326875416,9.75,65.48,0.0,0.0,0.949,0.0,0.149,0.0974,0.0,0.4168434825502244
2008-05-22 21:20:08+00:00,58.73135995245693,10.27,70.9,0.0,0.0,1.466,0.0,0.148,0.0974,0.0,0.3638540103951199
2008-05-22 22:20:08+00:00,67.73288010935389,10.68,70.09,0.0,0.0,2.381,0.0,0.148,0.0974,0.0,0.3843587787873701
2008-05-22 23:20:08+00:00,31.915742663119158,10.04,71.07,0.0,0.0,0.797,0.0,0.148,0.0974,0.0,0.3562029245442171
2008-05-23 00:20:01+00:00,14.331943326567751,10.4,68.8,0.0,0.0,0.64,0.0,0.148,0.0974,0.0,0.3935154890266757
2008-05-23 01:20:01+00:00,34.72699475191042,9.88,73.68,0.0,0.0,0.516,0.0,0.148,0.0974,0.0,0.3206100039114349
2008-05-23 02:20:01+00:00,19.07316938316219,9.06,69.48,0.0,0.0,1.003,0.0,0.148,0.0974,0.0,0.351810833018622
2008-05-23 03:20:01+00:00,76.97266168194966,9.51,68.37,0.0,0.0,0.69,0.0,0.148,0.0974,0.0,0.3758338894979992
2008-05-23 04:20:01+00:00,30.035973485080397,9.01,65.29,0.0,0.0,1.41,0.0,0.148,0.0974,0.0,0.398761075377673
2008-05-23 05:20:01+00:00,40.175762495294194,8.9,70.26,0.0,0.0,1.851,0.0,0.148,0.0974,0.0,0.339133457340479
2008-05-23 06:20:01+00:00,30.94722521424608,8.07,70.0,0.0,0.0,1.445,0.0,0.147,0.0974,0.0,0.3233682070653905
2008-05-23 07:20:01+00:00,86.31556021665789,8.84,66.23,7.369,15.578065999999998,0.697,0.0,0.147,0.0974,112.6590211753082,0.3835292869646731
2008-05-23 08:20:01+00:00,165.2120775391711,10.95,52.78,138.4,292.5776,1.169,0.0,0.146,0.0974,352.2446479442709,0.6178064539965514
2008-05-23 09:20:01+00:00,279.0247592058305,12.48,62.48,218.7,462.33179999999993,1.777,0.0,0.144,0.0974,550.2588594211257,0.5431313806044074
2008-05-23 10:20:01+00:00,433.349209565373,13.52,59.15,273.8,578.8131999999999,1.419,0.0,0.143,0.0974,693.2089756099275,0.6329645577734503
2008-05-23 11:20:01+00:00,265.7016298658555,13.6,65.44,116.5,246.281,2.169,0.0,0.143,0.0974,771.3544046470911,0.538299074670787
2008-05-23 12:20:01+00:00,415.1942218039307,14.33,55.89,165.2,349.23279999999994,2.915,0.0,0.141,0.0974,779.3703607427434,0.7203879279188545
2008-05-23 13:20:01+00:00,1014.202393811791,16.93,49.58,499.7,1056.3657999999998,2.381,0.0,0.139,0.0974,716.7106876039539,0.9726775254871656
2008-05-23 14:20:01+00:00,705.9391429810313,17.61,51.27,308.6,652.3804,3.962,0.0,0.139,0.0974,587.6450653687033,0.9813814373548324
2008-05-23 15:20:01+00:00,188.0932666277534,16.12,59.04,88.3,186.6662,3.076,0.0,0.139,0.0974,400.9680666451249,0.7504979500785312
2008-05-23 16:20:01+00:00,320.14228492477326,16.24,57.14,13.87,29.32118,3.041,0.0,0.139,0.0974,169.3998874291853,0.7913448576165825
2008-05-23 17:20:01+00:00,150.88675115522452,14.71,58.9,2.671,5.646493999999999,2.801,0.0,0.139,0.0974,0.0,0.6879178938834
2008-05-23 18:20:01+00:00,81.920884122914,13.16,70.44,0.0,0.0,3.904,0.508,0.139,0.0974,0.0,0.4473962310288604
