solar_TIMESTAMP,USA_PJS_P04_AMB_Ped_Js_4,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2010-07-19 18:17:50+00:00,175.637786544,27.48,30.8,3.52858,7.46,2.55,0.0,0.047409375,0.0670666666666666,214.1431153658635,2.54
2010-07-19 18:32:50+00:00,175.637786544,24.72,41.7,1.847065,3.905,5.337,0.254,0.04676875,0.0664055555555555,147.60948650247184,1.82
2010-07-19 18:47:50+00:00,175.637786544,24.38,38.8,0.0718959999999999,0.152,4.962,0.0,0.04676875,0.0664055555555555,81.58016479267103,1.87
2010-07-19 19:02:50+00:00,175.637786544,25.0,36.1,0.0,0.0,4.706,0.0,0.0463965277777778,0.0664055555555555,16.337873309836574,2.02
2010-07-19 19:17:50+00:00,175.637786544,25.85,33.2,0.0,0.0,3.412,0.0,0.0463138888888889,0.0667361111111111,0.0,2.22
2010-07-19 19:32:50+00:00,175.637786544,25.37,36.1,0.0,0.0,3.487,0.0,0.0460864583333333,0.0664055555555555,0.0,2.07
2010-07-19 19:47:50+00:00,158.22457992,25.4,36.1,0.0,0.0,3.808,0.0,0.0460243055555555,0.0670666666666666,0.0,2.07
2010-07-19 20:02:50+00:00,124.949454768,25.49,35.1,0.0,0.0,3.351,0.0,0.0456315972222222,0.0667361111111111,0.0,2.12
2010-07-19 20:17:50+00:00,109.116652752,25.89,33.3,0.0,0.0,3.193,0.0,0.0456315972222222,0.0667361111111111,0.0,2.23
2010-07-19 20:32:50+00:00,109.116652752,25.64,35.1,0.0,0.0,2.336,0.0,0.0456315972222222,0.0667361111111111,0.0,2.13
2010-07-19 20:47:50+00:00,93.846529584,25.03,37.4,0.0,0.0,2.25,0.0,0.0457763888888889,0.0667361111111111,0.0,1.99
2010-07-19 21:02:50+00:00,79.16581296,24.48,40.3,0.0,0.0,1.54,0.0,0.0456111111111111,0.0664055555555555,0.0,1.83
2010-07-19 21:17:50+00:00,79.16581296,23.7,42.5,0.0,0.0,0.455,0.0,0.0453836805555555,0.0667361111111111,0.0,1.68
2010-07-19 21:32:50+00:00,93.846529584,23.05,46.3,0.0,0.0,0.458,0.0,0.0451357638888888,0.0664055555555555,0.0,1.51
